task,phase,fold,partition,source_group
defuse_edge,shuffled,4,train,e557121e93faa5067610fc82904e5ed52232a3f7de0025a97c20e91adbbbfa4b
defuse_edge,shuffled,4,train,e5deb48db7990bd679466ab41b9c03bcf8771f9ae1af3154a24c313895d254f5
defuse_edge,shuffled,4,train,e71d8c81c84c94eb6da20a888338eae389e09cf1a6f31bfa4c3c0db4e8460645
defuse_edge,shuffled,4,train,e9c691cd1ad94f7ca89fab9cfffbe6c596f13d5bdec9c9bf19591fe9b120a7c7
defuse_edge,shuffled,4,train,eba54e11d1375a456dfe82828248a342df5bec96460a7ef68ec02982c1ea7b98
defuse_edge,shuffled,4,train,f238a072aac7442776d1ae8e9df80edb17c87cb644ae63e70e3e14d6cd5f743d
defuse_edge,shuffled,4,train,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f
defuse_edge,shuffled,4,train,fac613f8ab4e27015d3629f67a00374642b7e2c387bae562d07192b02ba03510
defuse_edge,shuffled,4,test,06cdb9cc2826a4243bccf606f731896486f6b417c7fb5eafba91adde50d3c5cc
defuse_edge,shuffled,4,test,1f6346b6bbf0b8fdf3677c81505d7a17c16b0ede1c5da93cb39d58e3b48ee911
defuse_edge,shuffled,4,test,498c52b5b3426e302d26f9e96e69a50f02fbd06c6a977727402c94ff9ee696f9
defuse_edge,shuffled,4,test,5a6b766f767e69d2ebf1c367408dcb4348d6b7cd004f0009dd255af25aee18a3
defuse_edge,shuffled,4,test,69481ccbc873e817b7e61e35b0f92ecaf514a1b83cf80a39b86172365895c1de
defuse_edge,shuffled,4,test,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e
defuse_edge,shuffled,4,test,b051f924591413f22b237a91a7a2e5d8f136752751bbe691a47e303d5aa3aafd
defuse_edge,shuffled,4,test,d0ec67d38d34811a04ecce46a6781980c300ed5cd8b35c341315ac53e9ec5933
defuse_edge,shuffled,4,test,e5cb7d760b21d78eb632d81d8761e3d4edb72c33391d0d89a70ceaf355b2d1d9
defuse_edge,shuffled,4,test,f83ddc133862a62bf87962165bf19230be6ad4f12be1e6b725f5dfe4afe42bd6
