model,program_id,base_id,condition,condition_kind,condition_order,prompt_style,role,label,family,structure,model_margin,model_says_tainted,correct,n_prompt_tokens
starcoder2-3b,sql_exec_direct_09_unsafe__flatten_only,sql_exec_direct_09,flatten_only,atomic,14,e6,unsafe,1,sql_exec,direct,0.44189453125,1,1,166
starcoder2-3b,sql_exec_direct_09_safe__flatten_only,sql_exec_direct_09,flatten_only,atomic,14,sink,safe,0,sql_exec,direct,0.58203125,1,0,170
starcoder2-3b,sql_exec_direct_09_safe__flatten_only,sql_exec_direct_09,flatten_only,atomic,14,e6,safe,0,sql_exec,direct,0.43212890625,1,0,166
starcoder2-3b,sql_exec_direct_09_unsafe__rename_cumulative,sql_exec_direct_09,rename_cumulative,cumulative,21,sink,unsafe,1,sql_exec,direct,0.166015625,1,1,84
starcoder2-3b,sql_exec_direct_09_unsafe__rename_cumulative,sql_exec_direct_09,rename_cumulative,cumulative,21,e6,unsafe,1,sql_exec,direct,0.2939453125,1,1,80
starcoder2-3b,sql_exec_direct_09_safe__rename_cumulative,sql_exec_direct_09,rename_cumulative,cumulative,21,sink,safe,0,sql_exec,direct,0.08203125,1,0,84
starcoder2-3b,sql_exec_direct_09_safe__rename_cumulative,sql_exec_direct_09,rename_cumulative,cumulative,21,e6,safe,0,sql_exec,direct,0.216796875,1,0,80
starcoder2-3b,sql_exec_direct_09_unsafe__rename_opaque,sql_exec_direct_09,rename_opaque,cumulative,22,sink,unsafe,1,sql_exec,direct,0.076171875,1,1,119
starcoder2-3b,sql_exec_direct_09_unsafe__rename_opaque,sql_exec_direct_09,rename_opaque,cumulative,22,e6,unsafe,1,sql_exec,direct,0.2080078125,1,1,115
starcoder2-3b,sql_exec_direct_09_safe__rename_opaque,sql_exec_direct_09,rename_opaque,cumulative,22,sink,safe,0,sql_exec,direct,0.07421875,1,0,119
starcoder2-3b,sql_exec_direct_09_safe__rename_opaque,sql_exec_direct_09,rename_opaque,cumulative,22,e6,safe,0,sql_exec,direct,0.1923828125,1,0,115
starcoder2-3b,sql_exec_direct_09_unsafe__rename_opaque_encode,sql_exec_direct_09,rename_opaque_encode,cumulative,23,sink,unsafe,1,sql_exec,direct,0.3671875,1,1,154
starcoder2-3b,sql_exec_direct_09_unsafe__rename_opaque_encode,sql_exec_direct_09,rename_opaque_encode,cumulative,23,e6,unsafe,1,sql_exec,direct,0.3427734375,1,1,150
starcoder2-3b,sql_exec_direct_09_safe__rename_opaque_encode,sql_exec_direct_09,rename_opaque_encode,cumulative,23,sink,safe,0,sql_exec,direct,0.3203125,1,0,154
starcoder2-3b,sql_exec_direct_09_safe__rename_opaque_encode,sql_exec_direct_09,rename_opaque_encode,cumulative,23,e6,safe,0,sql_exec,direct,0.3076171875,1,0,150
starcoder2-3b,sql_exec_direct_09_unsafe__rename_opaque_encode_flatten,sql_exec_direct_09,rename_opaque_encode_flatten,cumulative,24,sink,unsafe,1,sql_exec,direct,0.3046875,1,1,322
starcoder2-3b,sql_exec_direct_09_unsafe__rename_opaque_encode_flatten,sql_exec_direct_09,rename_opaque_encode_flatten,cumulative,24,e6,unsafe,1,sql_exec,direct,0.0078125,1,1,318
starcoder2-3b,sql_exec_direct_09_safe__rename_opaque_encode_flatten,sql_exec_direct_09,rename_opaque_encode_flatten,cumulative,24,sink,safe,0,sql_exec,direct,0.2578125,1,0,322
starcoder2-3b,sql_exec_direct_09_safe__rename_opaque_encode_flatten,sql_exec_direct_09,rename_opaque_encode_flatten,cumulative,24,e6,safe,0,sql_exec,direct,-0.0234375,0,1,318
starcoder2-3b,sql_exec_direct_12_unsafe__normalize,sql_exec_direct_12,normalize,baseline,0,sink,unsafe,1,sql_exec,direct,0.77734375,1,1,71
starcoder2-3b,sql_exec_direct_12_unsafe__normalize,sql_exec_direct_12,normalize,baseline,0,e6,unsafe,1,sql_exec,direct,0.5156249403953552,1,1,67
starcoder2-3b,sql_exec_direct_12_safe__normalize,sql_exec_direct_12,normalize,baseline,0,sink,safe,0,sql_exec,direct,0.64453125,1,0,71
starcoder2-3b,sql_exec_direct_12_safe__normalize,sql_exec_direct_12,normalize,baseline,0,e6,safe,0,sql_exec,direct,0.470703125,1,0,67
starcoder2-3b,sql_exec_direct_12_unsafe__rename_only,sql_exec_direct_12,rename_only,atomic,11,sink,unsafe,1,sql_exec,direct,0.361328125,1,1,83
starcoder2-3b,sql_exec_direct_12_unsafe__rename_only,sql_exec_direct_12,rename_only,atomic,11,e6,unsafe,1,sql_exec,direct,0.40234375,1,1,79
starcoder2-3b,sql_exec_direct_12_safe__rename_only,sql_exec_direct_12,rename_only,atomic,11,sink,safe,0,sql_exec,direct,0.3125,1,0,83
starcoder2-3b,sql_exec_direct_12_safe__rename_only,sql_exec_direct_12,rename_only,atomic,11,e6,safe,0,sql_exec,direct,0.380859375,1,0,79
starcoder2-3b,sql_exec_direct_12_unsafe__opaque_only,sql_exec_direct_12,opaque_only,atomic,12,sink,unsafe,1,sql_exec,direct,0.5703125,1,1,107
starcoder2-3b,sql_exec_direct_12_unsafe__opaque_only,sql_exec_direct_12,opaque_only,atomic,12,e6,unsafe,1,sql_exec,direct,0.544921875,1,1,103
starcoder2-3b,sql_exec_direct_12_safe__opaque_only,sql_exec_direct_12,opaque_only,atomic,12,sink,safe,0,sql_exec,direct,0.439453125,1,0,107
starcoder2-3b,sql_exec_direct_12_safe__opaque_only,sql_exec_direct_12,opaque_only,atomic,12,e6,safe,0,sql_exec,direct,0.4570311903953552,1,0,103
starcoder2-3b,sql_exec_direct_12_unsafe__encode_only,sql_exec_direct_12,encode_only,atomic,13,sink,unsafe,1,sql_exec,direct,0.767578125,1,1,78
starcoder2-3b,sql_exec_direct_12_unsafe__encode_only,sql_exec_direct_12,encode_only,atomic,13,e6,unsafe,1,sql_exec,direct,0.56640625,1,1,74
starcoder2-3b,sql_exec_direct_12_safe__encode_only,sql_exec_direct_12,encode_only,atomic,13,sink,safe,0,sql_exec,direct,0.6757811903953552,1,0,78
starcoder2-3b,sql_exec_direct_12_safe__encode_only,sql_exec_direct_12,encode_only,atomic,13,e6,safe,0,sql_exec,direct,0.541015625,1,0,74
starcoder2-3b,sql_exec_direct_12_unsafe__flatten_only,sql_exec_direct_12,flatten_only,atomic,14,sink,unsafe,1,sql_exec,direct,0.533203125,1,1,172
starcoder2-3b,sql_exec_direct_12_unsafe__flatten_only,sql_exec_direct_12,flatten_only,atomic,14,e6,unsafe,1,sql_exec,direct,0.3056640625,1,1,168
starcoder2-3b,sql_exec_direct_12_safe__flatten_only,sql_exec_direct_12,flatten_only,atomic,14,sink,safe,0,sql_exec,direct,0.392578125,1,0,172
starcoder2-3b,sql_exec_direct_12_safe__flatten_only,sql_exec_direct_12,flatten_only,atomic,14,e6,safe,0,sql_exec,direct,0.212890625,1,0,168
starcoder2-3b,sql_exec_direct_12_unsafe__rename_cumulative,sql_exec_direct_12,rename_cumulative,cumulative,21,sink,unsafe,1,sql_exec,direct,0.40234375,1,1,82
starcoder2-3b,sql_exec_direct_12_unsafe__rename_cumulative,sql_exec_direct_12,rename_cumulative,cumulative,21,e6,unsafe,1,sql_exec,direct,0.4941406846046448,1,1,78
starcoder2-3b,sql_exec_direct_12_safe__rename_cumulative,sql_exec_direct_12,rename_cumulative,cumulative,21,sink,safe,0,sql_exec,direct,0.3515625,1,0,82
starcoder2-3b,sql_exec_direct_12_safe__rename_cumulative,sql_exec_direct_12,rename_cumulative,cumulative,21,e6,safe,0,sql_exec,direct,0.51953125,1,0,78
starcoder2-3b,sql_exec_direct_12_unsafe__rename_opaque,sql_exec_direct_12,rename_opaque,cumulative,22,sink,unsafe,1,sql_exec,direct,0.322265625,1,1,151
starcoder2-3b,sql_exec_direct_12_unsafe__rename_opaque,sql_exec_direct_12,rename_opaque,cumulative,22,e6,unsafe,1,sql_exec,direct,0.40234375,1,1,147
starcoder2-3b,sql_exec_direct_12_safe__rename_opaque,sql_exec_direct_12,rename_opaque,cumulative,22,sink,safe,0,sql_exec,direct,0.27734375,1,0,151
starcoder2-3b,sql_exec_direct_12_safe__rename_opaque,sql_exec_direct_12,rename_opaque,cumulative,22,e6,safe,0,sql_exec,direct,0.396484375,1,0,147
starcoder2-3b,sql_exec_direct_12_unsafe__rename_opaque_encode,sql_exec_direct_12,rename_opaque_encode,cumulative,23,sink,unsafe,1,sql_exec,direct,0.4843750596046448,1,1,219
starcoder2-3b,sql_exec_direct_12_unsafe__rename_opaque_encode,sql_exec_direct_12,rename_opaque_encode,cumulative,23,e6,unsafe,1,sql_exec,direct,0.6884766221046448,1,1,215
starcoder2-3b,sql_exec_direct_12_safe__rename_opaque_encode,sql_exec_direct_12,rename_opaque_encode,cumulative,23,sink,safe,0,sql_exec,direct,0.4277343153953552,1,0,219
starcoder2-3b,sql_exec_direct_12_safe__rename_opaque_encode,sql_exec_direct_12,rename_opaque_encode,cumulative,23,e6,safe,0,sql_exec,direct,0.681640625,1,0,215
starcoder2-3b,sql_exec_direct_12_unsafe__rename_opaque_encode_flatten,sql_exec_direct_12,rename_opaque_encode_flatten,cumulative,24,sink,unsafe,1,sql_exec,direct,0.0703125,1,1,315
starcoder2-3b,sql_exec_direct_12_unsafe__rename_opaque_encode_flatten,sql_exec_direct_12,rename_opaque_encode_flatten,cumulative,24,e6,unsafe,1,sql_exec,direct,-0.04296875,0,0,311
starcoder2-3b,sql_exec_direct_12_safe__rename_opaque_encode_flatten,sql_exec_direct_12,rename_opaque_encode_flatten,cumulative,24,sink,safe,0,sql_exec,direct,0.048828125,1,0,315
starcoder2-3b,sql_exec_direct_12_safe__rename_opaque_encode_flatten,sql_exec_direct_12,rename_opaque_encode_flatten,cumulative,24,e6,safe,0,sql_exec,direct,-0.02734375,0,1,311
starcoder2-3b,sql_exec_direct_15_unsafe__normalize,sql_exec_direct_15,normalize,baseline,0,sink,unsafe,1,sql_exec,direct,0.6484375596046448,1,1,71
starcoder2-3b,sql_exec_direct_15_unsafe__normalize,sql_exec_direct_15,normalize,baseline,0,e6,unsafe,1,sql_exec,direct,0.51953125,1,1,67
starcoder2-3b,sql_exec_direct_15_safe__normalize,sql_exec_direct_15,normalize,baseline,0,sink,safe,0,sql_exec,direct,0.57421875,1,0,71
starcoder2-3b,sql_exec_direct_15_safe__normalize,sql_exec_direct_15,normalize,baseline,0,e6,safe,0,sql_exec,direct,0.4589843153953552,1,0,67
starcoder2-3b,sql_exec_direct_15_unsafe__rename_only,sql_exec_direct_15,rename_only,atomic,11,sink,unsafe,1,sql_exec,direct,0.205078125,1,1,83
starcoder2-3b,sql_exec_direct_15_unsafe__rename_only,sql_exec_direct_15,rename_only,atomic,11,e6,unsafe,1,sql_exec,direct,0.1650390625,1,1,79
starcoder2-3b,sql_exec_direct_15_safe__rename_only,sql_exec_direct_15,rename_only,atomic,11,sink,safe,0,sql_exec,direct,0.203125,1,0,83
starcoder2-3b,sql_exec_direct_15_safe__rename_only,sql_exec_direct_15,rename_only,atomic,11,e6,safe,0,sql_exec,direct,0.19140630960464478,1,0,79
starcoder2-3b,sql_exec_direct_15_unsafe__opaque_only,sql_exec_direct_15,opaque_only,atomic,12,sink,unsafe,1,sql_exec,direct,0.63671875,1,1,133
starcoder2-3b,sql_exec_direct_15_unsafe__opaque_only,sql_exec_direct_15,opaque_only,atomic,12,e6,unsafe,1,sql_exec,direct,0.6816406846046448,1,1,129
starcoder2-3b,sql_exec_direct_15_safe__opaque_only,sql_exec_direct_15,opaque_only,atomic,12,sink,safe,0,sql_exec,direct,0.625,1,0,133
starcoder2-3b,sql_exec_direct_15_safe__opaque_only,sql_exec_direct_15,opaque_only,atomic,12,e6,safe,0,sql_exec,direct,0.7119140625,1,0,129
starcoder2-3b,sql_exec_direct_15_unsafe__encode_only,sql_exec_direct_15,encode_only,atomic,13,sink,unsafe,1,sql_exec,direct,0.712890625,1,1,78
starcoder2-3b,sql_exec_direct_15_unsafe__encode_only,sql_exec_direct_15,encode_only,atomic,13,e6,unsafe,1,sql_exec,direct,0.6542968153953552,1,1,74
starcoder2-3b,sql_exec_direct_15_safe__encode_only,sql_exec_direct_15,encode_only,atomic,13,sink,safe,0,sql_exec,direct,0.642578125,1,0,78
starcoder2-3b,sql_exec_direct_15_safe__encode_only,sql_exec_direct_15,encode_only,atomic,13,e6,safe,0,sql_exec,direct,0.5976563096046448,1,0,74
starcoder2-3b,sql_exec_direct_15_unsafe__flatten_only,sql_exec_direct_15,flatten_only,atomic,14,sink,unsafe,1,sql_exec,direct,0.345703125,1,1,170
starcoder2-3b,sql_exec_direct_15_unsafe__flatten_only,sql_exec_direct_15,flatten_only,atomic,14,e6,unsafe,1,sql_exec,direct,0.1669921875,1,1,166
starcoder2-3b,sql_exec_direct_15_safe__flatten_only,sql_exec_direct_15,flatten_only,atomic,14,sink,safe,0,sql_exec,direct,0.353515625,1,0,170
starcoder2-3b,sql_exec_direct_15_safe__flatten_only,sql_exec_direct_15,flatten_only,atomic,14,e6,safe,0,sql_exec,direct,0.23828125,1,0,166
starcoder2-3b,sql_exec_direct_15_unsafe__rename_cumulative,sql_exec_direct_15,rename_cumulative,cumulative,21,sink,unsafe,1,sql_exec,direct,0.21875,1,1,80
starcoder2-3b,sql_exec_direct_15_unsafe__rename_cumulative,sql_exec_direct_15,rename_cumulative,cumulative,21,e6,unsafe,1,sql_exec,direct,0.169921875,1,1,76
starcoder2-3b,sql_exec_direct_15_safe__rename_cumulative,sql_exec_direct_15,rename_cumulative,cumulative,21,sink,safe,0,sql_exec,direct,0.146484375,1,0,80
starcoder2-3b,sql_exec_direct_15_safe__rename_cumulative,sql_exec_direct_15,rename_cumulative,cumulative,21,e6,safe,0,sql_exec,direct,0.078125,1,0,76
starcoder2-3b,sql_exec_direct_15_unsafe__rename_opaque,sql_exec_direct_15,rename_opaque,cumulative,22,sink,unsafe,1,sql_exec,direct,0.2421875,1,1,159
starcoder2-3b,sql_exec_direct_15_unsafe__rename_opaque,sql_exec_direct_15,rename_opaque,cumulative,22,e6,unsafe,1,sql_exec,direct,0.572265625,1,1,155
starcoder2-3b,sql_exec_direct_15_safe__rename_opaque,sql_exec_direct_15,rename_opaque,cumulative,22,sink,safe,0,sql_exec,direct,0.2109375,1,0,159
starcoder2-3b,sql_exec_direct_15_safe__rename_opaque,sql_exec_direct_15,rename_opaque,cumulative,22,e6,safe,0,sql_exec,direct,0.546875,1,0,155
starcoder2-3b,sql_exec_direct_15_unsafe__rename_opaque_encode,sql_exec_direct_15,rename_opaque_encode,cumulative,23,sink,unsafe,1,sql_exec,direct,0.412109375,1,1,164
starcoder2-3b,sql_exec_direct_15_unsafe__rename_opaque_encode,sql_exec_direct_15,rename_opaque_encode,cumulative,23,e6,unsafe,1,sql_exec,direct,0.390625,1,1,160
starcoder2-3b,sql_exec_direct_15_safe__rename_opaque_encode,sql_exec_direct_15,rename_opaque_encode,cumulative,23,sink,safe,0,sql_exec,direct,0.48046875,1,0,164
starcoder2-3b,sql_exec_direct_15_safe__rename_opaque_encode,sql_exec_direct_15,rename_opaque_encode,cumulative,23,e6,safe,0,sql_exec,direct,0.376953125,1,0,160
starcoder2-3b,sql_exec_direct_15_unsafe__rename_opaque_encode_flatten,sql_exec_direct_15,rename_opaque_encode_flatten,cumulative,24,sink,unsafe,1,sql_exec,direct,0.232421875,1,1,287
starcoder2-3b,sql_exec_direct_15_unsafe__rename_opaque_encode_flatten,sql_exec_direct_15,rename_opaque_encode_flatten,cumulative,24,e6,unsafe,1,sql_exec,direct,0.1416015625,1,1,283
starcoder2-3b,sql_exec_direct_15_safe__rename_opaque_encode_flatten,sql_exec_direct_15,rename_opaque_encode_flatten,cumulative,24,sink,safe,0,sql_exec,direct,0.208984375,1,0,287
starcoder2-3b,sql_exec_direct_15_safe__rename_opaque_encode_flatten,sql_exec_direct_15,rename_opaque_encode_flatten,cumulative,24,e6,safe,0,sql_exec,direct,0.1337890625,1,0,283
starcoder2-3b,sql_exec_direct_18_unsafe__normalize,sql_exec_direct_18,normalize,baseline,0,sink,unsafe,1,sql_exec,direct,0.7265624403953552,1,1,71
starcoder2-3b,sql_exec_direct_18_unsafe__normalize,sql_exec_direct_18,normalize,baseline,0,e6,unsafe,1,sql_exec,direct,0.611328125,1,1,67
starcoder2-3b,sql_exec_direct_18_safe__normalize,sql_exec_direct_18,normalize,baseline,0,sink,safe,0,sql_exec,direct,0.6601561903953552,1,0,71
starcoder2-3b,sql_exec_direct_18_safe__normalize,sql_exec_direct_18,normalize,baseline,0,e6,safe,0,sql_exec,direct,0.5703124403953552,1,0,67
starcoder2-3b,sql_exec_direct_18_unsafe__rename_only,sql_exec_direct_18,rename_only,atomic,11,sink,unsafe,1,sql_exec,direct,0.037109375,1,1,83
starcoder2-3b,sql_exec_direct_18_unsafe__rename_only,sql_exec_direct_18,rename_only,atomic,11,e6,unsafe,1,sql_exec,direct,0.115234375,1,1,79
starcoder2-3b,sql_exec_direct_18_safe__rename_only,sql_exec_direct_18,rename_only,atomic,11,sink,safe,0,sql_exec,direct,0.0234375,1,0,83
starcoder2-3b,sql_exec_direct_18_safe__rename_only,sql_exec_direct_18,rename_only,atomic,11,e6,safe,0,sql_exec,direct,0.08203125,1,0,79
starcoder2-3b,sql_exec_direct_18_unsafe__opaque_only,sql_exec_direct_18,opaque_only,atomic,12,sink,unsafe,1,sql_exec,direct,0.66015625,1,1,103
starcoder2-3b,sql_exec_direct_18_unsafe__opaque_only,sql_exec_direct_18,opaque_only,atomic,12,e6,unsafe,1,sql_exec,direct,0.6367186903953552,1,1,99
starcoder2-3b,sql_exec_direct_18_safe__opaque_only,sql_exec_direct_18,opaque_only,atomic,12,sink,safe,0,sql_exec,direct,0.6679688096046448,1,0,103
starcoder2-3b,sql_exec_direct_18_safe__opaque_only,sql_exec_direct_18,opaque_only,atomic,12,e6,safe,0,sql_exec,direct,0.615234375,1,0,99
starcoder2-3b,sql_exec_direct_18_unsafe__encode_only,sql_exec_direct_18,encode_only,atomic,13,sink,unsafe,1,sql_exec,direct,0.630859375,1,1,89
starcoder2-3b,sql_exec_direct_18_unsafe__encode_only,sql_exec_direct_18,encode_only,atomic,13,e6,unsafe,1,sql_exec,direct,0.5117188096046448,1,1,85
starcoder2-3b,sql_exec_direct_18_safe__encode_only,sql_exec_direct_18,encode_only,atomic,13,sink,safe,0,sql_exec,direct,0.650390625,1,0,89
starcoder2-3b,sql_exec_direct_18_safe__encode_only,sql_exec_direct_18,encode_only,atomic,13,e6,safe,0,sql_exec,direct,0.5039063096046448,1,0,85
starcoder2-3b,sql_exec_direct_18_unsafe__flatten_only,sql_exec_direct_18,flatten_only,atomic,14,sink,unsafe,1,sql_exec,direct,0.576171875,1,1,168
starcoder2-3b,sql_exec_direct_18_unsafe__flatten_only,sql_exec_direct_18,flatten_only,atomic,14,e6,unsafe,1,sql_exec,direct,0.208984375,1,1,164
starcoder2-3b,sql_exec_direct_18_safe__flatten_only,sql_exec_direct_18,flatten_only,atomic,14,sink,safe,0,sql_exec,direct,0.5234375,1,0,168
starcoder2-3b,sql_exec_direct_18_safe__flatten_only,sql_exec_direct_18,flatten_only,atomic,14,e6,safe,0,sql_exec,direct,0.193359375,1,0,164
starcoder2-3b,sql_exec_direct_18_unsafe__rename_cumulative,sql_exec_direct_18,rename_cumulative,cumulative,21,sink,unsafe,1,sql_exec,direct,0.52734375,1,1,79
starcoder2-3b,sql_exec_direct_18_unsafe__rename_cumulative,sql_exec_direct_18,rename_cumulative,cumulative,21,e6,unsafe,1,sql_exec,direct,0.7812499403953552,1,1,75
starcoder2-3b,sql_exec_direct_18_safe__rename_cumulative,sql_exec_direct_18,rename_cumulative,cumulative,21,sink,safe,0,sql_exec,direct,0.55078125,1,0,79
starcoder2-3b,sql_exec_direct_18_safe__rename_cumulative,sql_exec_direct_18,rename_cumulative,cumulative,21,e6,safe,0,sql_exec,direct,0.771484375,1,0,75
starcoder2-3b,sql_exec_direct_18_unsafe__rename_opaque,sql_exec_direct_18,rename_opaque,cumulative,22,sink,unsafe,1,sql_exec,direct,0.20703125,1,1,151
starcoder2-3b,sql_exec_direct_18_unsafe__rename_opaque,sql_exec_direct_18,rename_opaque,cumulative,22,e6,unsafe,1,sql_exec,direct,0.4326171278953552,1,1,147
starcoder2-3b,sql_exec_direct_18_safe__rename_opaque,sql_exec_direct_18,rename_opaque,cumulative,22,sink,safe,0,sql_exec,direct,0.158203125,1,0,151
starcoder2-3b,sql_exec_direct_18_safe__rename_opaque,sql_exec_direct_18,rename_opaque,cumulative,22,e6,safe,0,sql_exec,direct,0.4443359375,1,0,147
starcoder2-3b,sql_exec_direct_18_unsafe__rename_opaque_encode,sql_exec_direct_18,rename_opaque_encode,cumulative,23,sink,unsafe,1,sql_exec,direct,0.4902344346046448,1,1,168
starcoder2-3b,sql_exec_direct_18_unsafe__rename_opaque_encode,sql_exec_direct_18,rename_opaque_encode,cumulative,23,e6,unsafe,1,sql_exec,direct,0.4199219346046448,1,1,164
starcoder2-3b,sql_exec_direct_18_safe__rename_opaque_encode,sql_exec_direct_18,rename_opaque_encode,cumulative,23,sink,safe,0,sql_exec,direct,0.4628905653953552,1,0,168
starcoder2-3b,sql_exec_direct_18_safe__rename_opaque_encode,sql_exec_direct_18,rename_opaque_encode,cumulative,23,e6,safe,0,sql_exec,direct,0.4140624403953552,1,0,164
starcoder2-3b,sql_exec_direct_18_unsafe__rename_opaque_encode_flatten,sql_exec_direct_18,rename_opaque_encode_flatten,cumulative,24,sink,unsafe,1,sql_exec,direct,0.33203125,1,1,365
starcoder2-3b,sql_exec_direct_18_unsafe__rename_opaque_encode_flatten,sql_exec_direct_18,rename_opaque_encode_flatten,cumulative,24,e6,unsafe,1,sql_exec,direct,0.185546875,1,1,361
starcoder2-3b,sql_exec_direct_18_safe__rename_opaque_encode_flatten,sql_exec_direct_18,rename_opaque_encode_flatten,cumulative,24,sink,safe,0,sql_exec,direct,0.296875,1,0,365
starcoder2-3b,sql_exec_direct_18_safe__rename_opaque_encode_flatten,sql_exec_direct_18,rename_opaque_encode_flatten,cumulative,24,e6,safe,0,sql_exec,direct,0.203125,1,0,361
starcoder2-3b,sql_exec_assign_chain_02_unsafe__normalize,sql_exec_assign_chain_02,normalize,baseline,0,sink,unsafe,1,sql_exec,assign_chain,0.6953125,1,1,101
starcoder2-3b,sql_exec_assign_chain_02_unsafe__normalize,sql_exec_assign_chain_02,normalize,baseline,0,e6,unsafe,1,sql_exec,assign_chain,0.4863281846046448,1,1,97
starcoder2-3b,sql_exec_assign_chain_02_safe__normalize,sql_exec_assign_chain_02,normalize,baseline,0,sink,safe,0,sql_exec,assign_chain,0.6484375,1,0,101
starcoder2-3b,sql_exec_assign_chain_02_safe__normalize,sql_exec_assign_chain_02,normalize,baseline,0,e6,safe,0,sql_exec,assign_chain,0.43359375,1,0,97
starcoder2-3b,sql_exec_assign_chain_02_unsafe__rename_only,sql_exec_assign_chain_02,rename_only,atomic,11,sink,unsafe,1,sql_exec,assign_chain,0.048828125,1,1,106
starcoder2-3b,sql_exec_assign_chain_02_unsafe__rename_only,sql_exec_assign_chain_02,rename_only,atomic,11,e6,unsafe,1,sql_exec,assign_chain,0.1591796875,1,1,102
starcoder2-3b,sql_exec_assign_chain_02_safe__rename_only,sql_exec_assign_chain_02,rename_only,atomic,11,sink,safe,0,sql_exec,assign_chain,0.037109375,1,0,106
starcoder2-3b,sql_exec_assign_chain_02_safe__rename_only,sql_exec_assign_chain_02,rename_only,atomic,11,e6,safe,0,sql_exec,assign_chain,0.134765625,1,0,102
starcoder2-3b,sql_exec_assign_chain_02_unsafe__opaque_only,sql_exec_assign_chain_02,opaque_only,atomic,12,sink,unsafe,1,sql_exec,assign_chain,0.357421875,1,1,166
starcoder2-3b,sql_exec_assign_chain_02_unsafe__opaque_only,sql_exec_assign_chain_02,opaque_only,atomic,12,e6,unsafe,1,sql_exec,assign_chain,0.3134766221046448,1,1,162
starcoder2-3b,sql_exec_assign_chain_02_safe__opaque_only,sql_exec_assign_chain_02,opaque_only,atomic,12,sink,safe,0,sql_exec,assign_chain,0.40234375,1,0,166
starcoder2-3b,sql_exec_assign_chain_02_safe__opaque_only,sql_exec_assign_chain_02,opaque_only,atomic,12,e6,safe,0,sql_exec,assign_chain,0.3798828125,1,0,162
starcoder2-3b,sql_exec_assign_chain_02_unsafe__encode_only,sql_exec_assign_chain_02,encode_only,atomic,13,sink,unsafe,1,sql_exec,assign_chain,0.67578125,1,1,108
starcoder2-3b,sql_exec_assign_chain_02_unsafe__encode_only,sql_exec_assign_chain_02,encode_only,atomic,13,e6,unsafe,1,sql_exec,assign_chain,0.5634765625,1,1,104
starcoder2-3b,sql_exec_assign_chain_02_safe__encode_only,sql_exec_assign_chain_02,encode_only,atomic,13,sink,safe,0,sql_exec,assign_chain,0.6015625,1,0,108
starcoder2-3b,sql_exec_assign_chain_02_safe__encode_only,sql_exec_assign_chain_02,encode_only,atomic,13,e6,safe,0,sql_exec,assign_chain,0.5166015028953552,1,0,104
starcoder2-3b,sql_exec_assign_chain_02_unsafe__flatten_only,sql_exec_assign_chain_02,flatten_only,atomic,14,sink,unsafe,1,sql_exec,assign_chain,0.458984375,1,1,284
starcoder2-3b,sql_exec_assign_chain_02_unsafe__flatten_only,sql_exec_assign_chain_02,flatten_only,atomic,14,e6,unsafe,1,sql_exec,assign_chain,0.2099609375,1,1,280
starcoder2-3b,sql_exec_assign_chain_02_safe__flatten_only,sql_exec_assign_chain_02,flatten_only,atomic,14,sink,safe,0,sql_exec,assign_chain,0.482421875,1,0,284
starcoder2-3b,sql_exec_assign_chain_02_safe__flatten_only,sql_exec_assign_chain_02,flatten_only,atomic,14,e6,safe,0,sql_exec,assign_chain,0.2392578125,1,0,280
starcoder2-3b,sql_exec_assign_chain_02_unsafe__rename_cumulative,sql_exec_assign_chain_02,rename_cumulative,cumulative,21,sink,unsafe,1,sql_exec,assign_chain,0.048828125,1,1,108
starcoder2-3b,sql_exec_assign_chain_02_unsafe__rename_cumulative,sql_exec_assign_chain_02,rename_cumulative,cumulative,21,e6,unsafe,1,sql_exec,assign_chain,0.15429693460464478,1,1,104
starcoder2-3b,sql_exec_assign_chain_02_safe__rename_cumulative,sql_exec_assign_chain_02,rename_cumulative,cumulative,21,sink,safe,0,sql_exec,assign_chain,0.04296875,1,0,108
starcoder2-3b,sql_exec_assign_chain_02_safe__rename_cumulative,sql_exec_assign_chain_02,rename_cumulative,cumulative,21,e6,safe,0,sql_exec,assign_chain,0.119140625,1,0,104
starcoder2-3b,sql_exec_assign_chain_02_unsafe__rename_opaque,sql_exec_assign_chain_02,rename_opaque,cumulative,22,sink,unsafe,1,sql_exec,assign_chain,0.29296875,1,1,142
starcoder2-3b,sql_exec_assign_chain_02_unsafe__rename_opaque,sql_exec_assign_chain_02,rename_opaque,cumulative,22,e6,unsafe,1,sql_exec,assign_chain,0.533203125,1,1,138
starcoder2-3b,sql_exec_assign_chain_02_safe__rename_opaque,sql_exec_assign_chain_02,rename_opaque,cumulative,22,sink,safe,0,sql_exec,assign_chain,0.302734375,1,0,142
starcoder2-3b,sql_exec_assign_chain_02_safe__rename_opaque,sql_exec_assign_chain_02,rename_opaque,cumulative,22,e6,safe,0,sql_exec,assign_chain,0.541015625,1,0,138
starcoder2-3b,sql_exec_assign_chain_02_unsafe__rename_opaque_encode,sql_exec_assign_chain_02,rename_opaque_encode,cumulative,23,sink,unsafe,1,sql_exec,assign_chain,0.4765625,1,1,218
starcoder2-3b,sql_exec_assign_chain_02_unsafe__rename_opaque_encode,sql_exec_assign_chain_02,rename_opaque_encode,cumulative,23,e6,unsafe,1,sql_exec,assign_chain,0.529296875,1,1,214
