model,base_id,donor_id,split,contrast,contrast_kind,contrast_order,binding_changes,expect,layer,target_condition,rho_from,rho_to,delta_frac_inner_def_name,delta_frac_inner_def_value,delta_frac_outer_def_name,delta_frac_outer_def_value,delta_frac_use_site,delta_frac_return_kw,delta_frac_signature,delta_frac_suffix,delta_frac_other,delta_frac_outer_def,delta_frac_inner_def,delta_frac_inner_def_identical,delta_frac_both_defs,binding_shift,binding_shift_identical
deepseek-coder-6.7b,base_0089,base_0045,calib,flip_ba_mismatched,mismatched,91,1,no_shift,0,bound,1.0000004812416199,1.0000003256433436,-0.001283777332391961,0.041033186220456985,-0.03733935478439876,-0.039064487867951456,-0.030464369320335246,-0.0005656580719789646,0.022180623505268723,-0.00868564587561324,0.05418932792866765,-0.07640384265235023,0.039749408888065024,0.041033186220456985,-0.03665443376428523,0.11615325154041525,0.11743702887280721
deepseek-coder-6.7b,base_0089,base_0045,calib,flip_ba_mismatched,mismatched,91,1,no_shift,3,bound,1.0000000604306023,1.0000000975333136,0.0034053169049629945,0.046775738308822826,-0.034984998753696706,-0.05101744505048719,-0.036561101127725565,0.0015180558248886061,0.012047334066515834,-0.007215783336540577,0.06603292026597118,-0.08600244380418387,0.05018105521378581,0.046775738308822826,-0.03582138859039796,0.13618349901796967,0.13277818211300668
deepseek-coder-6.7b,base_0089,base_0045,calib,flip_ba_mismatched,mismatched,91,1,no_shift,7,bound,1.0000000747828703,1.0000000063875722,0.013302949820965224,0.054245749145473816,-0.03214618717466247,-0.0660638513507891,-0.02922220629504147,0.004373292363842646,0.009929739167671876,0.0002563306936458343,0.04532411523359542,-0.09821003852545157,0.06754869896643904,0.054245749145473816,-0.030661339559012513,0.16575873749189063,0.15245578767092538
deepseek-coder-6.7b,base_0089,base_0045,calib,flip_ba_mismatched,mismatched,91,1,no_shift,11,bound,1.000000059927014,1.0000000117924408,0.017278753005124717,0.06352322857671691,-0.02184653771486114,-0.09676495232518056,-0.02504630950890891,0.009532464690312735,0.011368926353904775,0.006624675619837039,0.035329703168481386,-0.1186114900400417,0.08080198158184161,0.06352322857671691,-0.037809508458200025,0.19941347162188333,0.18213471861675862
deepseek-coder-6.7b,base_0089,base_0045,calib,flip_ba_mismatched,mismatched,91,1,no_shift,15,bound,1.0000001856352567,1.0000000756681628,0.008754870681469368,0.08655395646610159,-0.011330009261539875,-0.10896858208617025,-0.02476522442161639,0.014528628142117356,0.003684042222752884,-0.0019578984551116285,0.03350010674490317,-0.12029859134771012,0.09530882714757097,0.08655395646610159,-0.024989764200139153,0.2156074184952811,0.2068525478138117
deepseek-coder-6.7b,base_0089,base_0045,calib,flip_ba_mismatched,mismatched,91,1,no_shift,19,bound,1.0000001459147254,1.0000000289897506,0.006958877344795049,0.029928281198882294,-0.004835508068255959,-0.044972288111463116,-0.0124364153824293,0.016172953704249947,-0.0026941835395401237,-0.03197634708181962,0.043854513010606236,-0.04980779617971909,0.03688715854367734,0.029928281198882294,-0.01292063763604176,0.08669495472339643,0.07973607737860139
deepseek-coder-6.7b,base_0089,base_0045,calib,flip_ba_mismatched,mismatched,91,1,no_shift,23,bound,1.0000002157876093,1.0000000294811024,0.007327892795562285,0.022243775040834184,-0.007092918457301291,-0.03952642323302988,-0.004889720977493767,0.016540119263982467,-0.006799929325424427,-0.02999101273623861,0.04218803132260211,-0.04661934169033117,0.029571667836396462,0.022243775040834184,-0.017047673853934686,0.07619100952672764,0.06886311673116535
deepseek-coder-6.7b,base_0089,base_0045,calib,flip_ba_mismatched,mismatched,91,1,no_shift,27,bound,1.0000002422259977,1.000000038325433,0.005735359898125534,0.00725560690838474,-0.007726790520886762,-0.012309551303025478,0.0017787239392268225,0.002886892104796121,-0.006954885198668444,-0.01565259171451805,0.024987031986000954,-0.02003634182391224,0.012990966806510271,0.00725560690838474,-0.007045375017401975,0.03302730863042251,0.02729194873229698
deepseek-coder-6.7b,base_0089,base_0045,calib,flip_ba_mismatched,mismatched,91,1,no_shift,0,other,1.0000005030043502,1.0000006357534343,-0.00325635044739671,-0.014852705210230428,0.03766182156820064,0.01943652712315204,-0.038049716189726975,-0.0011003593113705287,0.014568402273393458,-0.023278915609253437,0.008871428552316152,0.05709834869135272,-0.01810905565762714,-0.014852705210230428,0.038989293033725614,-0.07520740434897985,-0.07195105390158314
deepseek-coder-6.7b,base_0089,base_0045,calib,flip_ba_mismatched,mismatched,91,1,no_shift,3,other,1.0000002150422236,1.0000001669831184,0.0028879821703509615,-0.016353609269755515,0.024014340543306756,0.029347755114721236,-0.04327368991277146,0.001994202304182381,0.009144610406677533,-0.021976101646377283,0.014214462230559888,0.053362095658027964,-0.013465627099404555,-0.016353609269755515,0.039896468558623444,-0.06682772275743251,-0.06971570492778348
deepseek-coder-6.7b,base_0089,base_0045,calib,flip_ba_mismatched,mismatched,91,1,no_shift,7,other,1.0000001102377356,1.0000002942497657,0.009367031919195077,-0.02914758291372408,0.006951100152805978,0.04139340655173683,-0.03519300614594728,0.004956019752151385,0.00843232655300536,-0.01580132919702254,0.009042217339829184,0.04834450670454282,-0.019780550994529,-0.02914758291372408,0.028563955710013744,-0.06812505769907182,-0.0774920896182669
deepseek-coder-6.7b,base_0089,base_0045,calib,flip_ba_mismatched,mismatched,91,1,no_shift,11,other,1.000000109808795,1.0000001655336122,0.012312448498223726,-0.05289334808320805,-0.006364372372812538,0.05639880174080286,-0.02526545275512282,0.011315765884614028,0.00810571123911713,-0.020517800294410637,0.016908301867613273,0.050034429367990296,-0.04058089958498433,-0.05289334808320805,0.009453529783005954,-0.09061532895297462,-0.10292777745119835
deepseek-coder-6.7b,base_0089,base_0045,calib,flip_ba_mismatched,mismatched,91,1,no_shift,15,other,1.0000001311843352,1.000000137413191,0.00819593697061203,-0.05890438361961809,-0.008204888809312819,0.07005934720177022,-0.02800477733607066,0.01693291829059599,0.002640198539728897,-0.028114259317567836,0.025399914308718102,0.0618544583924574,-0.05070844664900606,-0.05890438361961809,0.011146011743451312,-0.11256290504146346,-0.12075884201207548
deepseek-coder-6.7b,base_0089,base_0045,calib,flip_ba_mismatched,mismatched,91,1,no_shift,19,other,1.0000001978845994,1.0000001350939811,0.006356797739650231,-0.05265231811872269,-0.007409785678594738,0.10357590183632256,-0.011315091687631312,0.018154879896359374,-0.0019072795354678207,-0.09590523692795161,0.0411020696854176,0.09616611615772783,-0.04629552037907246,-0.05265231811872269,0.04987059577865535,-0.14246163653680027,-0.14881843427645053
deepseek-coder-6.7b,base_0089,base_0045,calib,flip_ba_mismatched,mismatched,91,1,no_shift,23,other,1.0000002682308589,1.0000000863905716,0.006779248941905593,-0.04925871180802855,-0.008887922005763941,0.09139722390674415,-0.004461106254823176,0.01829442350229625,-0.008157375392539155,-0.08831817906613071,0.04261221633605228,0.08250930190098023,-0.04247946286612296,-0.04925871180802855,0.04002983903485727,-0.12498876476710319,-0.13176801370900879
deepseek-coder-6.7b,base_0089,base_0045,calib,flip_ba_mismatched,mismatched,91,1,no_shift,27,other,1.0000002356313726,1.0000002035106754,0.00627995417942507,-0.004871620885533199,-0.009428632626994487,0.018320007545852463,0.0017212562458155476,0.003064105965644914,-0.007605127307779118,-0.034066558926672874,0.026586583689544252,0.00889137491885798,0.0014083332938918704,-0.004871620885533199,0.010299708212749836,-0.007483041624966109,-0.013762995804391179
deepseek-coder-6.7b,base_0090,base_0323,test,flip_ba_mismatched,mismatched,91,1,no_shift,0,bound,1.0000004375528715,1.0000004287273565,0.0031887245809976445,0.05380856411291718,-0.0312979955786003,-0.04585402405534719,-0.02545082711959938,-0.001729961904940439,0.0022760051036166892,0.012321601756909412,0.032737904278531516,-0.07715201963394752,0.05699728869391483,0.05380856411291718,-0.020154730940032728,0.13414930832786234,0.1309605837468647
deepseek-coder-6.7b,base_0090,base_0323,test,flip_ba_mismatched,mismatched,91,1,no_shift,3,bound,1.0000001135191197,1.0000000411617938,0.01046774355154136,0.059557031336474234,-0.024559089330822736,-0.0552029815272982,-0.03167899083819091,0.00011517481003625943,-0.005422228376141883,0.013076626607658848,0.03364664140941692,-0.07976207085812098,0.07002477488801559,0.059557031336474234,-0.00973729597010542,0.14978684574613657,0.1393191021945952
deepseek-coder-6.7b,base_0090,base_0323,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,bound,1.0000001790487778,1.0000000415337378,0.011838184734688218,0.07992460451822672,-0.01839419279815155,-0.07026404320293911,-0.03810166941890476,-0.002688796294503356,-0.005040342469012235,0.014208167099919927,0.028517950315635865,-0.08865823600109063,0.09176278925291494,0.07992460451822672,0.0031045532518242935,0.18042102525400555,0.16858284051931735
deepseek-coder-6.7b,base_0090,base_0323,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,bound,1.0000001369006695,1.0000001574562587,0.0031065299725885065,0.11271964498895798,0.004468056769702994,-0.10118542350782003,-0.01896691549906774,-0.004108324806800027,-0.0031121826450614884,-0.001451789391787306,0.008530424674876164,-0.09671736673811707,0.11582617496154649,0.11271964498895798,0.01910880822342942,0.21254354169966355,0.20943701172707505
deepseek-coder-6.7b,base_0090,base_0323,test,flip_ba_mismatched,mismatched,91,1,no_shift,15,bound,1.0000001683342512,1.000000163655324,0.006702091240109207,0.11979914667955394,0.023192158830388693,-0.12008529265401086,-0.010848674030819898,-0.01733314532639768,-0.0037907737292641602,-0.0019113067636557513,0.004275791075169372,-0.09689313382362219,0.12650123791966317,0.11979914667955394,0.029608104096040977,0.22339437174328536,0.21669228050317613
deepseek-coder-6.7b,base_0090,base_0323,test,flip_ba_mismatched,mismatched,91,1,no_shift,19,bound,1.0000001399343008,1.0000001103433624,0.012112987905493209,0.051242925999876,0.021471476985628242,-0.05509446708459257,0.0012709421059361806,-0.02347220458524619,0.0022560513869018944,-0.009000430760818134,-0.0007873115441170003,-0.03362299009896433,0.06335591390536921,0.051242925999876,0.029732923806404882,0.09697890400433354,0.08486591609884034
deepseek-coder-6.7b,base_0090,base_0323,test,flip_ba_mismatched,mismatched,91,1,no_shift,23,bound,1.0000001518106436,1.0000001020986056,0.017020923292607903,0.050992394796363236,0.017451315929803205,-0.04812925160567023,-0.0020321402684706225,-0.026645729822073208,0.004973901360019475,-0.004972881132315643,-0.008658582262302178,-0.03067793567586702,0.06801331808897114,0.050992394796363236,0.03733538241310412,0.09869125376483816,0.08167033047223025
deepseek-coder-6.7b,base_0090,base_0323,test,flip_ba_mismatched,mismatched,91,1,no_shift,27,bound,1.0000001063707233,1.0000000614947278,0.007118088617057254,0.031098359151994284,0.009257464715772925,-0.014590616730733391,-0.004490070805348028,-0.002724685041432806,0.004761400830532857,-0.03660902029378055,0.0061790346799422,-0.005333152014960464,0.03821644776905154,0.031098359151994284,0.03288329575409108,0.043549599784012,0.03643151116695475
deepseek-coder-6.7b,base_0090,base_0323,test,flip_ba_mismatched,mismatched,91,1,no_shift,0,other,0.9999999743945173,1.0000001466198607,0.0019321651173449623,-0.004197186011850637,0.03343527305775823,0.014746197266797684,-0.0269651759587164,-0.0050283041913291564,-0.008145718992074145,0.009857535062905542,-0.01563461312549258,0.048181470324555886,-0.0022650208945056774,-0.004197186011850637,0.045916449430050243,-0.050446491219061564,-0.05237865633640652
deepseek-coder-6.7b,base_0090,base_0323,test,flip_ba_mismatched,mismatched,91,1,no_shift,3,other,1.0000001443091613,0.9999999384550052,0.011271888302176424,-0.005938544956217429,0.032456711685429684,0.023329201846675703,-0.033860905697339995,-0.0019197740091218187,-0.013162886666731492,0.009533397692946921,-0.021709294051974026,0.05578591353210538,0.005333343345958988,-0.005938544956217429,0.061119256878064354,-0.05045257018614639,-0.06172445848832281
deepseek-coder-6.7b,base_0090,base_0323,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,other,1.0000001722803682,0.9999999272965098,0.013688536996154573,-0.015747730460217164,0.02416618759354841,0.03958126800725131,-0.04148973158951192,-0.0043178559945114495,-0.011993612509438645,0.008887803984788278,-0.012775111011921803,0.0637474556007997,-0.0020591934640625947,-0.015747730460217164,0.061688262136737115,-0.06580664906486229,-0.07949518606101685
deepseek-coder-6.7b,base_0090,base_0323,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,other,1.0000001294190164,1.0000001643972156,0.007787736993301083,-0.028061104762135483,0.021237473823488423,0.0544567364730803,-0.023794498009407056,-0.005199606722143852,-0.004950571064665933,-0.015508724593206846,-0.005967407160111654,0.07569421029656875,-0.0202733677688344,-0.028061104762135483,0.055420842527734326,-0.09596757806540315,-0.10375531505870424
deepseek-coder-6.7b,base_0090,base_0323,test,flip_ba_mismatched,mismatched,91,1,no_shift,15,other,1.0000001797950206,1.0000001419416094,0.012438630843443875,-0.05204688362264641,0.025894596382139493,0.06433527964678115,-0.013493004129525282,-0.01833401407883591,0.00025656001836984327,-0.01710300191230235,-0.0019482010008358142,0.09022987602892063,-0.039608252779202546,-0.05204688362264641,0.050621623249718084,-0.12983812880812318,-0.14227675965156705
deepseek-coder-6.7b,base_0090,base_0323,test,flip_ba_mismatched,mismatched,91,1,no_shift,19,other,1.000000092680715,1.0000000485151985,0.016230180734688557,-0.06160350183007374,0.020479307008161522,0.07339254835303165,0.0016036378646564695,-0.02469527167098875,0.006637726294124319,-0.0334900942478088,0.0014454233286922968,0.09387185536119318,-0.045373321095385166,-0.06160350183007374,0.04849853426580797,-0.13924517645657836,-0.15547535719126693
deepseek-coder-6.7b,base_0090,base_0323,test,flip_ba_mismatched,mismatched,91,1,no_shift,23,other,1.0000001252442097,1.0000000719411086,0.019014728953213534,-0.04433923284591998,0.017226836225238698,0.06972781918203722,-0.0012948029452907253,-0.028068350751342515,0.007810376968107324,-0.04029892051998718,0.0002214924308427263,0.08695465540727591,-0.02532450389270645,-0.04433923284591998,0.061630151514569464,-0.11227915929998236,-0.13129388825319588
deepseek-coder-6.7b,base_0090,base_0323,test,flip_ba_mismatched,mismatched,91,1,no_shift,27,other,1.000000147788167,1.0000000432478342,0.008221051876632971,0.018477942673571435,0.009107148999292143,0.00963400285282911,-0.00404740650163571,-0.0017643240428485783,0.006978727777702115,-0.0664154712464251,0.01980822307054847,0.01874115185212125,0.026698994550204407,0.018477942673571435,0.045440146402325646,0.007957842698083157,-0.0002632091785498142
deepseek-coder-6.7b,base_0091,base_0200,test,flip_ba_mismatched,mismatched,91,1,no_shift,0,bound,1.0000003866323406,1.0000003175186494,0.0036358301698573604,0.06704800853956899,-0.045374436227899606,-0.053731831237219904,-0.01677691348560751,-0.002689067650500747,0.0037656403188298555,-0.0015702745762233294,0.0456929750355039,-0.09910626746511952,0.07068383870942636,0.06704800853956899,-0.028422428755693174,0.16979010617454587,0.16615427600468852
deepseek-coder-6.7b,base_0091,base_0200,test,flip_ba_mismatched,mismatched,91,1,no_shift,3,bound,1.00000007097136,0.9999999208723366,0.0025996039373905253,0.07583973944741912,-0.0472302621293737,-0.06903411528100603,-0.021660431211478273,-0.0005448332165342573,0.004349837016703294,0.0012483150909607388,0.054431996246895376,-0.1162643774103797,0.07843934338480964,0.07583973944741912,-0.03782503402557008,0.19470372079518933,0.19210411685779882
deepseek-coder-6.7b,base_0091,base_0200,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,bound,1.0000000161570548,0.9999998556046142,0.0006258841479360299,0.10530483568483166,-0.0402485738099132,-0.08925333141637792,-0.01754710433167277,0.002226934773281177,-0.0009077591700911852,0.011499868532764246,0.028299085036801286,-0.12950190522629113,0.1059307198327677,0.10530483568483166,-0.02357118539352343,0.23543262505905882,0.2348067409111228
deepseek-coder-6.7b,base_0091,base_0200,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,bound,0.9999999643347974,0.9999999448122348,-0.0021970270494324796,0.13214231061413073,-0.013949967392565293,-0.12702128033599341,-0.015078327165694592,0.0060672019236742624,-0.009326693649555497,0.011292729493316889,0.0180710340395569,-0.14097124772855868,0.12994528356469826,0.13214231061413073,-0.011025964163860424,0.27091653129325693,0.2731135583426894
deepseek-coder-6.7b,base_0091,base_0200,test,flip_ba_mismatched,mismatched,91,1,no_shift,15,bound,0.9999999439290352,0.9999999364962701,0.004124463277256773,0.1368077598951679,0.001157515560248415,-0.14132143429198038,-0.012851603624014822,0.008632763117876158,-0.004898667877412166,0.00815786894153847,0.00019132756855450017,-0.14016391873173198,0.1409322231724247,0.1368077598951679,0.0007683044406927575,0.28109614190415666,0.27697167862689986
deepseek-coder-6.7b,base_0091,base_0200,test,flip_ba_mismatched,mismatched,91,1,no_shift,19,bound,1.0000000414099333,0.9999999254083173,0.004027148089984603,0.05528375247061713,0.0014660245716222597,-0.052755576091743125,-0.0021021781335546323,0.011433088668879116,0.0017767559013219525,-0.005608225152519686,-0.013520906326223728,-0.05128955152012088,0.059310900560601724,0.05528375247061713,0.008021349040480852,0.11060045208072261,0.106573303990738
deepseek-coder-6.7b,base_0091,base_0200,test,flip_ba_mismatched,mismatched,91,1,no_shift,23,bound,0.9999999609837044,0.9999999561521865,0.005253564423004765,0.04124663611237315,-0.0030673656046317013,-0.036879500887119845,0.002229231808154798,0.011726299395320982,0.0033589727255133456,-0.00454690208309283,-0.019320940721040458,-0.039946866491751554,0.046500200535377914,0.04124663611237315,0.006553334043626374,0.08644706702712947,0.0811935026041247
deepseek-coder-6.7b,base_0091,base_0200,test,flip_ba_mismatched,mismatched,91,1,no_shift,27,bound,0.999999943031421,0.9999999010904207,0.0015755594232464152,0.01326688526085739,-0.0014954273775720228,-0.013819990705035567,0.005711525603708602,0.0010072693258065847,0.005794493784189343,-0.009987599296521599,-0.002052757959679616,-0.015315418082607592,0.014842444684103805,0.01326688526085739,-0.00047297339850378706,0.030157862766711396,0.028582303343464982
deepseek-coder-6.7b,base_0091,base_0200,test,flip_ba_mismatched,mismatched,91,1,no_shift,0,other,0.9999999123575858,1.0000006136269888,-8.252552768817437e-05,0.018913116395149455,0.02632155860687918,0.010750921986553232,-0.025349461448336375,-0.0047705867976499915,-0.011375537187165018,-0.008909886857000143,-0.005496897901339115,0.03707248059343238,0.01883059086746129,0.018913116395149455,0.05590307146089368,-0.018241889725971086,-0.018159364198282922
deepseek-coder-6.7b,base_0091,base_0200,test,flip_ba_mismatched,mismatched,91,1,no_shift,3,other,0.9999999024004986,1.0000001448266207,-0.0005077324901873667,0.01850578688205959,0.01346494764979761,0.01468228998007328,-0.0329974852465663,-0.0013776124074809312,-0.006017901783958619,-0.0065455142773479524,0.0007934641197325787,0.02814723762987087,0.017998054391872215,0.01850578688205959,0.04614529202174317,-0.010149183237998655,-0.009641450747811281
deepseek-coder-6.7b,base_0091,base_0200,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,other,1.0000000112267828,1.0000000655344157,-0.0007738322512668965,0.022552532554260617,-0.0027349194451969927,0.02415181942405574,-0.027573306580260592,0.0015564959395882629,-0.005606929791886615,0.0023957280448442253,-0.013967533586504766,0.02141689997885876,0.02177870030299372,0.022552532554260617,0.04319560028185254,0.0003618003241349574,0.0011356325754018556
deepseek-coder-6.7b,base_0091,base_0200,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,other,1.0000000438379135,1.0000000899433965,-0.006964505878637343,0.022221866104989177,0.0002079432593574404,0.025554649905802557,-0.019224543231798938,0.006533070430494127,-0.017833913791556244,-0.004557339014797379,-0.005937181678370346,0.025762593165159997,0.015257360226351838,0.022221866104989177,0.04101995339151182,-0.01050523293880816,-0.00354072706017082
deepseek-coder-6.7b,base_0091,base_0200,test,flip_ba_mismatched,mismatched,91,1,no_shift,15,other,1.0000000205824349,1.0000001396489577,0.0019487295474710058,0.007464581558319777,0.005668712522988159,0.029090696159940352,-0.01685611472600476,0.009397535211583508,-0.010345717397290878,-0.009057141378599698,-0.017311162431884602,0.03475940868292854,0.009413311105790786,0.007464581558319777,0.04417271978871934,-0.025346097577137752,-0.02729482712460876
deepseek-coder-6.7b,base_0091,base_0200,test,flip_ba_mismatched,mismatched,91,1,no_shift,19,other,1.0000000064153043,1.0000001544422799,0.0038740666063510603,-0.02314951039455418,-0.0005588894314577722,0.06351064526783183,-0.0023030427299523953,0.012345086280056306,0.00029692034041242654,-0.027312224871318014,-0.026702903040393966,0.06295175583637405,-0.019275443788203117,-0.02314951039455418,0.04367631204817091,-0.08222719962457717,-0.08610126623092823
deepseek-coder-6.7b,base_0091,base_0200,test,flip_ba_mismatched,mismatched,91,1,no_shift,23,other,0.9999999794175649,1.0000001313646978,0.006005893320574994,-0.03816286849863597,-0.006040618522977978,0.06010035057980216,0.002172704078128057,0.012477999990462285,0.0026621353888915886,-0.00625415938758378,-0.03296128500152856,0.054059732056824183,-0.03215697517806097,-0.03816286849863597,0.021902756878763197,-0.08621670723488516,-0.09222260055546015
deepseek-coder-6.7b,base_0091,base_0200,test,flip_ba_mismatched,mismatched,91,1,no_shift,27,other,0.9999998620709547,1.000000027441612,0.002469718006292693,-0.005882735047419579,-0.004426426278380559,0.0126880983732389,0.0060131477761470225,9.001605953263322e-05,0.006036482139115236,-0.00635283575153589,-0.010635299906333162,0.008261672094858341,-0.003413017041126884,-0.005882735047419579,0.004848655053731457,-0.011674689135985225,-0.01414440714227792
deepseek-coder-6.7b,base_0092,base_0292,test,flip_ba_mismatched,mismatched,91,1,no_shift,0,bound,1.0000001836663623,1.0000000327635261,0.0019345852838035787,0.050056022335200415,-0.03543874715453971,-0.04012038955703359,-0.018164663034829644,-0.0019371926072201985,0.02079285821235366,-0.013534272670592762,0.036411648290021914,-0.07555913671157327,0.051990607619003995,0.050056022335200415,-0.02356852909256929,0.12754974433057725,0.12561515904677367
deepseek-coder-6.7b,base_0092,base_0292,test,flip_ba_mismatched,mismatched,91,1,no_shift,3,bound,1.000000066225852,0.9999999803295905,0.0027386009348511478,0.05726295924607373,-0.018682473750563644,-0.053122507158491955,-0.028695792167640174,0.000458962669553583,0.013587036032908437,-0.01326589862691227,0.03971902692395973,-0.07180498090905557,0.06000156018092488,0.05726295924607373,-0.01180342072813062,0.13180654108998047,0.1290679401551293
deepseek-coder-6.7b,base_0092,base_0292,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,bound,1.0000000398616555,1.0000000004917604,0.006585022293572383,0.08029852853993848,-0.017340468508521972,-0.07352215182721311,-0.024107644578888938,8.958600367354325e-05,0.01031898357403633,-0.01029471183732189,0.027972816970829872,-0.09086262033573506,0.08688355083351086,0.08029852853993848,-0.003979069502224208,0.1777461711692459,0.17116114887567352
deepseek-coder-6.7b,base_0092,base_0292,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,bound,1.0000000277517855,1.0000000334396963,0.013330541361462566,0.10091669040416257,-0.0045998421643538845,-0.10252120961132227,-0.01947369565191353,-0.0023366769826958806,0.009254321329089196,-0.007168256131820705,0.012598133135302586,-0.10712105177567613,0.11424723176562512,0.10091669040416257,0.007126179989948966,0.22136828354130125,0.2080377421798387
deepseek-coder-6.7b,base_0092,base_0292,test,flip_ba_mismatched,mismatched,91,1,no_shift,15,bound,0.9999999994954218,0.9999999090243559,0.0035259861347499716,0.12854417271046648,0.008359428520978499,-0.12291606479273862,-0.03277153593308579,-0.0051746520523968075,0.005045549774501924,0.003554544780225266,0.01183248038623294,-0.11455663627176013,0.13207015884521645,0.12854417271046648,0.017513522573456286,0.24662679511697658,0.2431008089822266
deepseek-coder-6.7b,base_0092,base_0292,test,flip_ba_mismatched,mismatched,91,1,no_shift,19,bound,1.0000000479349023,0.9999999289406455,0.003483110613613387,0.06878223912266726,0.008388897934114799,-0.05154258390379174,-0.02295258552732405,-0.007900565859587911,0.005939760358822363,-0.005467418212359854,0.0012690264795890138,-0.04315368596967695,0.07226534973628065,0.06878223912266726,0.029111663766603707,0.1154190357059576,0.11193592509234421
deepseek-coder-6.7b,base_0092,base_0292,test,flip_ba_mismatched,mismatched,91,1,no_shift,23,bound,1.0000000577741717,0.9999999479348847,0.0046443466267300695,0.054918238889666154,0.006181250033627732,-0.042329651212875435,-0.018955002923343938,-0.008890424856294045,0.004979523333109741,0.001144655409761941,-0.0016930451396691415,-0.0361484011792477,0.059562585516396226,0.054918238889666154,0.023414184337148536,0.09571098669564393,0.09106664006891385
deepseek-coder-6.7b,base_0092,base_0292,test,flip_ba_mismatched,mismatched,91,1,no_shift,27,bound,1.0000000981404051,0.9999999495945756,0.006103609304513452,0.02532499877241179,0.006723728341341696,-0.011401654171383887,0.002439127287461462,-0.0015272868166839818,0.004105152319184992,-0.04329426031684758,0.011526436734172488,-0.004677925830042191,0.03142860807692524,0.02532499877241179,0.026750682246883047,0.03610653390696743,0.03000292460245398
deepseek-coder-6.7b,base_0092,base_0292,test,flip_ba_mismatched,mismatched,91,1,no_shift,0,other,1.000000508139364,0.999999825988706,0.00029016023846543254,-0.008481426851074711,0.038175658965030335,0.0178418875760687,-0.02610150786660934,-0.002696308550353379,0.008384393326118185,-0.01353869240762448,-0.013874846580678502,0.05601754654109903,-0.008191266612609278,-0.008481426851074711,0.0478262799284897,-0.0642088131537083,-0.06449897339217374
deepseek-coder-6.7b,base_0092,base_0292,test,flip_ba_mismatched,mismatched,91,1,no_shift,3,other,1.0000001275142179,1.0000001662439189,0.0037879677008667194,-0.012375760744435978,0.044862264022489606,0.02301462873470452,-0.03698142026756372,0.0004191418740970114,0.0040920195437594425,-0.01369223434829625,-0.01312656778592014,0.06787689275719411,-0.008587793043569256,-0.012375760744435978,0.05928909971362489,-0.07646468580076336,-0.08025265350163008
deepseek-coder-6.7b,base_0092,base_0292,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,other,1.0000000120529013,1.0000001164738173,0.004197507206039442,-0.019814089093469142,0.028029015818742065,0.036653432308912166,-0.030571006024060928,0.0002225470131663118,0.0004123872124233499,-0.010260743405111183,-0.008868946615726014,0.06468244812765422,-0.015616581887429704,-0.019814089093469142,0.049065866240224576,-0.08029903001508393,-0.08449653722112337
deepseek-coder-6.7b,base_0092,base_0292,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,other,1.0000000443765913,0.9999999266700873,0.011197811440255844,-0.03961083701208273,0.017038006973867897,0.052396456302434606,-0.020407604931778615,-0.002103637578327062,0.0015085657608718203,-0.014068541348271402,-0.005950337313474496,0.06943446327630248,-0.028413025571826872,-0.03961083701208273,0.04102143770447558,-0.09784748884812935,-0.10904530028838522
deepseek-coder-6.7b,base_0092,base_0292,test,flip_ba_mismatched,mismatched,91,1,no_shift,15,other,1.0000000487594647,0.9999999455179364,0.004171099500343025,-0.03611887349629634,0.018073798582236664,0.06008607889856325,-0.03652529681624825,-0.005223482006838349,0.003801127656213335,-0.013702822398846015,0.005438266839344397,0.07815987748079992,-0.031947773995953305,-0.03611887349629634,0.04621210348484661,-0.11010765147675322,-0.11427875097709625
deepseek-coder-6.7b,base_0092,base_0292,test,flip_ba_mismatched,mismatched,91,1,no_shift,19,other,1.0000001101196896,0.9999999418367158,0.003566831389143101,-0.030971603349294073,0.011034965080481105,0.08725430731139021,-0.018394232085122454,-0.00899120345763148,0.008511527934945529,-0.05117151097827333,-0.0008392501286124121,0.09828927239187131,-0.027404771960150967,-0.030971603349294073,0.07088450043172034,-0.12569404435202228,-0.12926087574116538
deepseek-coder-6.7b,base_0092,base_0292,test,flip_ba_mismatched,mismatched,91,1,no_shift,23,other,1.0000001518939499,0.9999999181296555,0.005230939866861116,-0.035975882471791926,0.007639851890565357,0.07948814006737569,-0.015496410730311612,-0.009920867210715797,0.0064136415647604444,-0.03867436200858243,0.0012947152675447243,0.08712799195794106,-0.03074494260493081,-0.035975882471791926,0.05638304935301028,-0.11787293456287187,-0.12310387442973299
