model,base_id,arm,split,layer,question,style,variant,delta_contrast_prob,delta_contrast_z,contrast_prob_inner_member,contrast_prob_outer_member,contrast_z_inner_member,contrast_z_outer_member,n_pairs_in_lexicon,delta_z_mechanism,delta_prob_mechanism,delta_z_control,delta_prob_control,delta_z_family_scope,delta_z_family_shadowing,delta_z_family_ordinal,delta_z_family_action
deepseek-coder-6.7b,base_0246,ab,calib,19,scope/direct,scope,direct,-9.670986360242859e-08,0.20294352556831086,-9.918650571818045e-08,-2.4766421157518615e-09,-0.1696269732710467,-0.37257049883935756,10,0.04285455717966668,1.2872925516097511e-12,0.01558174517831476,2.074911032799642e-16,0.18556756215076306,-0.03837644200703291,0.3016503308208176,0.21029522831231823
deepseek-coder-6.7b,base_0246,ba,calib,19,scope/direct,scope,direct,-5.888676183001253e-08,0.1736283796414556,-5.975842332271288e-08,-8.716614927003466e-10,-0.18973628893054473,-0.36336466857200034,10,0.031840568466195304,4.0254687298037113e-13,-0.008892860729755616,1.216709878475762e-16,0.22542768694731805,-0.08668040367139904,0.18938996538691139,0.1765417780679735
deepseek-coder-6.7b,base_0247,ab,test,19,scope/direct,scope,direct,-4.8841353587975734e-05,0.21184656967266435,-6.005935979802256e-05,-1.1218006210046825e-05,-0.3152534147951188,-0.5270999844677832,10,0.03437551064535051,4.332078878818849e-10,-0.014111114013022435,4.146752082264884e-15,0.2881307277411156,0.07842852702215597,0.1763121203730012,0.17928894881050922
deepseek-coder-6.7b,base_0247,ba,test,19,scope/direct,scope,direct,-2.7640089290126196e-05,0.28369072357325087,-4.848181628155006e-05,-2.0841726991423867e-05,-0.2551358160446162,-0.5388265396178671,10,0.013436217355759212,4.9969308643179543e-11,-0.0070938739797198475,6.523168879037965e-16,0.31214806842529075,0.07613281422254628,0.32278313288406213,0.27191637457830614
deepseek-coder-6.7b,base_0248,ab,calib,19,scope/direct,scope,direct,-2.923980388155851e-07,0.25223572337865885,-4.099287477135863e-07,-1.1753070889800126e-07,-0.25907341089772284,-0.5113091342763817,10,0.01520186000319901,6.6185195423025e-13,-0.012677509698347621,3.75468334158313e-16,0.34363408498270515,0.05306875957216456,0.22494662008137495,0.2099561370197389
deepseek-coder-6.7b,base_0248,ba,calib,19,scope/direct,scope,direct,-1.396772317084114e-07,0.2747001158729325,-2.653921203342683e-07,-1.257148886258569e-07,-0.25037195276960855,-0.5250720686425411,10,0.020189971335801925,1.072728008451234e-12,-0.003515143918564949,3.9315836382640735e-16,0.3253088855923375,0.08959094845908516,0.2898456199076445,0.24331890408897755
deepseek-coder-6.7b,base_0249,ab,calib,19,scope/direct,scope,direct,-3.256870646388049e-05,0.19340986687614747,-3.723973053972701e-05,-4.671024075846523e-06,-0.2821089496030855,-0.475518816479233,10,0.03919941941616345,9.62852385719488e-10,-0.023157028530497344,1.1871906488354228e-14,0.2926085015755274,0.09054813184995439,0.12540408342243792,0.14845214017104702
deepseek-coder-6.7b,base_0249,ba,calib,19,scope/direct,scope,direct,-2.385957421289069e-06,0.292396807591608,-5.917507138791846e-06,-3.531549717502777e-06,-0.19487026031884103,-0.48726706791044905,10,0.027442369725667343,5.960162107951245e-10,-0.017606527881696178,1.3712715311541744e-14,0.3665667464886191,0.11252513743927536,0.3223985010845255,0.1889902246343747
deepseek-coder-6.7b,base_0250,ab,test,19,scope/direct,scope,direct,-1.4156589179326277e-08,0.26286228083022345,-1.4939690288631457e-08,-7.831011093051794e-10,-0.1933607551350719,-0.45622303596529534,10,0.030362857275993502,2.8128267696301453e-14,0.012062775946659348,1.0153041506542272e-16,0.25647418499156904,0.009758040030661136,0.33118690885866986,0.2997036508646437
deepseek-coder-6.7b,base_0250,ba,test,19,scope/direct,scope,direct,-6.130433948728018e-07,0.16219136624897545,-6.139844524394915e-07,-9.410575666897028e-10,-0.27787117113925885,-0.4400625373882343,10,0.06114063834785,1.0355119699088873e-12,0.004278992807133147,1.1701422454158152e-15,0.2104807423257832,-0.01573465149036346,0.11590321463946478,0.22400785037929488
deepseek-coder-6.7b,base_0251,ab,calib,19,scope/direct,scope,direct,1.5486701629287632e-06,0.25208612327785895,-6.293390153896367e-07,-2.1780091783184e-06,-0.24263377091082006,-0.494719894188679,10,0.005618790742035279,3.899117349325123e-12,0.016329959222874574,6.726839019777669e-16,0.31777400682023477,-0.06598782119369895,0.24063982750256896,0.29691677209182266
deepseek-coder-6.7b,base_0251,ba,calib,19,scope/direct,scope,direct,1.4046990965933817e-06,0.22013330958518418,-3.1097407098586216e-07,-1.7156731675792438e-06,-0.2630675574042042,-0.48320086698938836,10,0.0036735201490440367,7.915373097369341e-13,0.003928725396135955,2.2945015867706634e-16,0.3092172981040968,-0.01805864814158975,0.1593577481182951,0.25222465361107965
deepseek-coder-6.7b,base_0252,ab,test,19,scope/direct,scope,direct,-9.878881578702797e-08,0.18377436413173942,-1.0190682683348915e-07,-3.118011046461173e-09,-0.277777399267249,-0.4615517633989884,10,0.05774486568105332,1.4349799892151042e-13,0.008615112638032846,1.1594639484217842e-16,0.2596714970677584,0.013992886687845124,0.10088739467770103,0.24120129116270578
deepseek-coder-6.7b,base_0252,ba,test,19,scope/direct,scope,direct,-3.6431064063693964e-08,0.24451631827306675,-3.8612998485833206e-08,-2.181934422139241e-09,-0.22871790945693105,-0.4732342277299978,10,0.04877697357267958,3.2080523339209376e-14,0.011833345812951635,3.8252908094212644e-17,0.29425366418957755,0.020043141030280293,0.22893130755289864,0.2806557311416925
deepseek-coder-6.7b,base_0253,ab,calib,19,scope/direct,scope,direct,-4.553800035890735e-06,0.23304740182815842,-4.807461558177711e-06,-2.536615222869753e-07,-0.24150702526148937,-0.4745544270896478,10,-0.0004911303726632783,1.8292642841373697e-12,-0.013559032310844255,4.574449484072706e-17,0.23448169255229226,0.07068973074040444,0.26280880803595497,0.2667155466120739
deepseek-coder-6.7b,base_0253,ba,calib,19,scope/direct,scope,direct,-9.505558460317227e-06,0.1943999467620422,-9.709316860970074e-06,-2.037584006528476e-07,-0.27823332968195136,-0.47263327644399356,10,-0.0027088517050775714,8.757665333415334e-13,-0.021938165360582226,5.919715754503279e-17,0.24410350790312604,0.08327864260824588,0.1420499195697644,0.22907851734519008
deepseek-coder-6.7b,base_0254,ab,test,19,scope/direct,scope,direct,-2.1344901355046425e-05,0.31879102449480035,-2.3065807072523816e-05,-1.7209057174773888e-06,-0.17089201488637207,-0.4896830393811724,10,0.04349742703703664,6.198707206261125e-10,0.015545979254260336,6.782373503010785e-14,0.37666026022922444,0.09275047571845085,0.3611987855566908,0.25246118582129107
deepseek-coder-6.7b,base_0254,ba,test,19,scope/direct,scope,direct,-7.228026079116388e-05,0.182089848143416,-7.367012522068661e-05,-1.3898644295227223e-06,-0.28850409223971174,-0.47059394038312774,10,0.055884779043892184,9.376147186827926e-10,0.009904504700779599,2.1236363120076921e-13,0.2742860561723236,0.03388662591104977,0.12754566997648317,0.15361531045218335
deepseek-coder-6.7b,base_0255,ab,test,19,scope/direct,scope,direct,-1.7414694829515768e-07,0.23794125607888617,-1.9065035707898638e-07,-1.6503408783828695e-08,-0.20629577559378054,-0.4442370316726667,10,0.03675083408376141,2.830186528391623e-13,0.022874578091797992,6.815315343519489e-16,0.26031608576567644,0.0641685305138251,0.23408078835572682,0.285868661072575
deepseek-coder-6.7b,base_0255,ba,test,19,scope/direct,scope,direct,-6.936055145273572e-07,0.19566329877447364,-7.133269082139396e-07,-1.9721393686582356e-08,-0.24234500966909012,-0.43800830844356375,10,0.05171772467395361,1.4515594209622824e-12,0.01468654889966757,8.164888014644473e-16,0.263871323392824,0.04112038363430687,0.14402013075911535,0.21398345913089475
deepseek-coder-6.7b,base_0256,ab,test,19,scope/direct,scope,direct,-8.410929299400269e-06,0.2661526162355141,-1.2432213975285567e-05,-4.021284675885297e-06,-0.2341875191297611,-0.5003401353652752,10,-0.006731439496657485,8.39904052008171e-13,-0.0033422991758575256,1.03766651409742e-16,0.2829472633020577,0.0890782726941387,0.28097742673664,0.29886327812142666
deepseek-coder-6.7b,base_0256,ba,test,19,scope/direct,scope,direct,-3.103366383344153e-05,0.19081345528621618,-3.8894120698993915e-05,-7.86045686555238e-06,-0.2905736814220453,-0.4813871367082615,10,0.012623556366818084,5.80350071257832e-12,-0.0068111457313397485,8.763211490118225e-16,0.2775505965810112,0.030672384914621542,0.10353623622712566,0.22832553647106024
deepseek-coder-6.7b,base_0257,ab,calib,19,scope/direct,scope,direct,-3.288678792685758e-09,0.3024157675500404,-5.4165524324398765e-09,-2.1278736397541186e-09,-0.19539525235191457,-0.497811019901955,10,0.04785991675937809,5.2882104436002316e-14,0.015349314261108908,7.412408890708545e-17,0.34046526846372904,0.01974024445670891,0.35654230559459993,0.2864647202024898
deepseek-coder-6.7b,base_0257,ba,calib,19,scope/direct,scope,direct,-9.608556943250354e-08,0.2402895294520364,-1.0027421808684171e-07,-4.18864865433817e-09,-0.2671945878661959,-0.5074841173182323,10,0.07398188010775332,1.0389164219885778e-12,0.009880841562076175,3.9853971741112517e-16,0.3104929491013677,0.0037764969149327865,0.2134027639981126,0.25846935460281184
deepseek-coder-6.7b,base_0258,ab,test,19,scope/direct,scope,direct,-7.0506063061336056e-06,0.19559825634193084,-8.298483471023572e-06,-1.2478771648899666e-06,-0.3108806742164977,-0.5064789305584285,10,0.0494094240648979,3.4653531340163605e-12,-0.0073086192583259515,9.70698072750446e-16,0.27302195238046645,-0.0335828432211257,0.15407292873664225,0.217629405454321
deepseek-coder-6.7b,base_0258,ba,test,19,scope/direct,scope,direct,-3.577957161339564e-06,0.25121304749624795,-4.887670213830447e-06,-1.3097130524908836e-06,-0.281906780895784,-0.533119828392032,10,0.05324640139284219,7.680189278415075e-12,0.003537941064954482,1.2370487471170397e-15,0.2890851271717006,-0.024493265162708555,0.2769847530599231,0.2746644861293084
deepseek-coder-6.7b,base_0259,ab,calib,19,scope/direct,scope,direct,-7.914547884397029e-07,0.18514983404513685,-8.368320440315793e-07,-4.53772555918763e-08,-0.2750341081657627,-0.46018394221089953,10,0.03623588522579422,3.115207722582926e-12,0.009580869867362408,1.7112831849011138e-15,0.2829698436243173,0.06724226261896937,0.08325434494788053,0.20130683424574405
deepseek-coder-6.7b,base_0259,ba,calib,19,scope/direct,scope,direct,-1.2710022244641795e-07,0.26092247558486537,-2.741017721870789e-07,-1.4700154974066095e-07,-0.21089322966682733,-0.4718157052516927,10,0.015544709157724186,3.0761501972832915e-13,0.016034138054302004,3.979588566675694e-16,0.2934958093006404,0.11079581603677705,0.2636756476591982,0.2667093798158593
deepseek-coder-6.7b,base_0260,ab,test,19,scope/direct,scope,direct,-2.4336041787341273e-05,0.22210280019249673,-3.905105509024854e-05,-1.4715013302907269e-05,-0.30195374132359176,-0.5240565415160885,10,0.019054782217754848,2.244284752155e-10,-0.021658527615309224,2.0596514137192516e-15,0.313796525134869,0.08974058601482765,0.1691263985829944,0.18436105981084072
deepseek-coder-6.7b,base_0260,ba,test,19,scope/direct,scope,direct,-2.9867058075712104e-07,0.28217052898380934,-1.1926745715137686e-05,-1.1628075134380565e-05,-0.2429085212205241,-0.5250790502043334,10,0.019798808760215926,1.631546823946772e-11,-0.006941678605591663,-6.748602092746144e-16,0.3010550481732522,0.10054389238491498,0.3452335926653408,0.24062021338207412
deepseek-coder-6.7b,base_0261,ab,test,19,scope/direct,scope,direct,-3.6538936959852717e-06,0.20215273595364924,-4.0048424099218295e-06,-3.509487139365578e-07,-0.29351042752926704,-0.4956631634829163,10,0.06123564309674891,2.6906817647058037e-12,-0.0014929452376707302,1.2978011078904661e-15,0.26990544163676766,-0.0915252294378322,0.16252910905456133,0.2729217476317838
deepseek-coder-6.7b,base_0261,ba,test,19,scope/direct,scope,direct,-4.104570595878787e-06,0.24362150104682323,-4.747045887053179e-06,-6.424752911743914e-07,-0.26050463666605683,-0.5041261377128801,10,0.055522448091519946,3.266165818782443e-12,0.0038429499688974068,9.617446454885925e-16,0.25345594228585233,-0.027222446778637305,0.29853609309522877,0.27700270440888686
deepseek-coder-6.7b,base_0262,ab,test,19,scope/direct,scope,direct,-3.8818535175407315e-07,0.2508631167723433,-4.318220223360929e-07,-4.3636670582019773e-08,-0.21899930379934507,-0.46986242057168837,10,0.034489175342501094,1.8052924231184633e-12,0.019317799066443243,6.959361203366436e-16,0.305365028578914,0.09115431941618271,0.23351867735701282,0.24773035096027807
deepseek-coder-6.7b,base_0262,ba,test,19,scope/direct,scope,direct,-4.4691951593696426e-07,0.2140142873898676,-4.779733511484159e-07,-3.105383521145158e-08,-0.2659509515273768,-0.4799652389172444,10,0.029166467559296767,1.7384683292123286e-12,0.00818726087944838,9.913004209163133e-16,0.30871855432813583,0.05145841780976351,0.11815580942370436,0.24967140525262935
deepseek-coder-6.7b,base_0263,ab,test,19,scope/direct,scope,direct,-3.112348394802896e-08,0.17101924055569862,-3.3983597833455144e-08,-2.860113885426182e-09,-0.23377758287738903,-0.40479682343308765,10,0.0351929836967605,2.2553492518491635e-12,-0.0024112661238202705,4.705369840562631e-16,0.253886280712845,-0.06902107728630139,0.13226863178578493,0.18343123231727707
deepseek-coder-6.7b,base_0263,ba,test,19,scope/direct,scope,direct,-1.8797421079394233e-09,0.27848512566721606,-2.92149220397013e-09,-1.041750096030707e-09,-0.12865093806604444,-0.4071360637332605,10,0.023971098436818057,5.264748369065862e-14,0.008827355510556245,2.9956348728773647e-17,0.2963405667482251,0.050950190271313645,0.3522638725072604,0.24587359094308414
deepseek-coder-6.7b,base_0264,ab,calib,19,scope/direct,scope,direct,-4.88563271457544e-09,0.2396605259777369,-1.1547906076031989e-08,-6.662273361456549e-09,-0.19924236767014647,-0.4389028936478834,10,0.00360168317149111,3.767063550917401e-14,-0.008168623209243032,3.42395292681554e-17,0.3481430558611347,-0.06914982467566791,0.22685495496981178,0.19630899804953142
deepseek-coder-6.7b,base_0264,ba,calib,19,scope/direct,scope,direct,-7.248544172886996e-09,0.2623890684447048,-3.3099882530257766e-08,-2.585133835737077e-08,-0.19345986403291926,-0.45584893247762404,10,0.017717986095536785,1.21945269233958e-13,0.012313730436915103,5.039707045377498e-17,0.29992027476333105,-0.0348021458973605,0.3464659967537992,0.2098068705148429
deepseek-coder-6.7b,base_0265,ab,test,19,scope/direct,scope,direct,3.817963756771431e-07,0.32218414855418687,-3.094161078783086e-08,-4.1273798646497395e-07,-0.20230968785904724,-0.5244938364132341,10,0.02593488451775758,6.429423268044759e-14,-0.0018175284910451148,5.177968138271573e-17,0.40423492258117544,0.0777458813837543,0.3145266885003405,0.29178792416619426
deepseek-coder-6.7b,base_0265,ba,test,19,scope/direct,scope,direct,1.4220171585575108e-07,0.23566187420573448,-1.4115437450424292e-07,-2.83356090359994e-07,-0.2722871188395263,-0.5079489930452608,10,0.04279311891097471,2.1192459055575017e-13,-0.003905851192363778,1.520956692119969e-16,0.33489596159166113,0.06171709869415026,0.1653124740283956,0.22969018745568184
deepseek-coder-6.7b,base_0266,ab,test,19,scope/direct,scope,direct,-3.832758580113801e-08,0.21060834580270016,-4.0993480187109144e-08,-2.6658943859711313e-09,-0.2690952860221614,-0.47970363182486153,10,0.06451795358794268,5.195990011082366e-13,0.00428279659279704,2.008679419201207e-16,0.2518871186674386,-0.011524934715470836,0.22321036612746203,0.22021440984516769
deepseek-coder-6.7b,base_0266,ba,test,19,scope/direct,scope,direct,-9.251369893372114e-09,0.29384110043144573,-1.1465195976670863e-08,-2.213826083298748e-09,-0.19576317275653543,-0.48960427318798116,10,0.055137761201644035,5.820906467100987e-14,0.008909140919469424,4.790545709930491e-17,0.2940901090716516,-0.017880016482877292,0.4042451552724567,0.2835975593466783
deepseek-coder-6.7b,base_0267,ab,test,19,scope/direct,scope,direct,-1.8609221089639973e-09,0.24420493982070735,-1.938156499883774e-09,-7.723439091977678e-11,-0.16109294945807628,-0.40529788927878363,10,0.03769081319780903,1.0010826642520263e-13,-0.0005613056390085568,1.765928260625047e-17,0.3317605296809117,-0.12056526859932998,0.23146386510287764,0.27059047638706013
deepseek-coder-6.7b,base_0267,ba,test,19,scope/direct,scope,direct,-4.840460952447552e-10,0.2985960356075459,-5.465477028522898e-10,-6.250160760753465e-11,-0.11549649546098162,-0.4140925310685275,10,0.02652885473833216,6.5658219907819634e-15,0.006000790753706397,3.126336017350238e-18,0.3395532789078158,-0.07948092137821552,0.3634893879383584,0.3083799990036678
deepseek-coder-6.7b,base_0268,ab,calib,19,scope/direct,scope,direct,-8.00800532398691e-10,0.12366323663167023,-8.266860042039028e-10,-2.5885471805211843e-11,-0.2561644302667968,-0.37982766689846703,10,0.050032572920087455,4.306958058256334e-15,0.005003633816194129,3.027235198913175e-18,0.10450000700603496,-0.12826920460523664,0.19449521321184937,0.18170795163112513
deepseek-coder-6.7b,base_0268,ba,calib,19,scope/direct,scope,direct,-1.8345501574139834e-10,0.09479523582957616,-1.8789492631836855e-10,-4.439910576970214e-12,-0.277504364862906,-0.37229960069248214,10,0.05433706017970087,9.134684421909603e-16,-0.0024727306916426358,9.374085432996734e-19,0.13667920383429372,-0.1448594757773563,0.09560817200567556,0.12963525135945658
deepseek-coder-6.7b,base_0269,ab,test,19,scope/direct,scope,direct,-3.234726126542112e-07,0.1760353026487188,-3.237567909953517e-07,-2.841783411404796e-10,-0.29911983024432043,-0.47515513289303923,10,0.025413735356513527,8.045018080403949e-13,-0.010129420579735041,6.647636299449737e-16,0.19113831315559632,-0.08377474671170965,0.20298437611136483,0.23531069612121155
deepseek-coder-6.7b,base_0269,ba,test,19,scope/direct,scope,direct,-1.5370309947359677e-07,0.26542514012642204,-1.541262446866366e-07,-4.2314521303981885e-10,-0.20905092861309615,-0.4744760687395182,10,0.020416704092079255,5.655992037671069e-13,-0.0006097059600456665,2.8701506643062314e-16,0.23962420123487013,-0.02630208934034023,0.36723422484645285,0.3101770055628603
deepseek-coder-6.7b,base_0270,ab,test,19,scope/direct,scope,direct,-3.121709622090133e-07,0.19496208966187256,-4.607582465597826e-07,-1.485872843507693e-07,-0.20417049471561122,-0.3991325843774838,10,0.024988136023601358,1.3622011459188654e-12,-0.003799611140081512,1.4873771929688646e-15,0.25911431407546826,-0.0028408033196978266,0.13005869562635863,0.26291417837873693
deepseek-coder-6.7b,base_0270,ba,test,19,scope/direct,scope,direct,2.0978673392048e-07,0.27634179057988983,-1.3774323263278977e-07,-3.4752996655326977e-07,-0.13850471019284327,-0.4148465007727331,10,0.027366036258318387,3.230485788255731e-13,0.007284672094577238,-3.672238895892299e-16,0.3052570050313803,0.0773078111822561,0.303510334477692,0.2772755355290217
deepseek-coder-6.7b,base_0271,ab,calib,19,scope/direct,scope,direct,-1.1477782378876583e-06,0.21690198004323125,-6.515773609006224e-06,-5.3679953711185655e-06,-0.27567632384339436,-0.4925783038866256,10,0.05494239038353773,3.394687736973097e-12,0.007862779996614697,5.82040091401781e-16,0.24869347497230526,-0.034829978396850675,0.24840279675594756,0.2319337443360495
deepseek-coder-6.7b,base_0271,ba,calib,19,scope/direct,scope,direct,2.1976329255171706e-06,0.22119558734755773,-1.4846249630067659e-06,-3.6822578885239365e-06,-0.27066141372770414,-0.49185700107526187,10,0.04566213063550613,1.0419362649405616e-12,-0.006681352513777349,3.0412965043948554e-16,0.32965202750344147,-0.0637425430086904,0.15629682524557326,0.2440999153668906
deepseek-coder-6.7b,base_0272,ab,test,19,scope/direct,scope,direct,-4.43222144e-07,0.17564020981022344,-4.7622579694865776e-07,-3.300365294865773e-08,-0.29268899712134555,-0.468329206931569,10,0.061696137940355764,1.0697059877884053e-12,0.00976921321537423,1.6857018496528054e-15,0.25542557466910165,-0.05334934079737175,0.1409905472081524,0.1825387492993707
deepseek-coder-6.7b,base_0272,ba,test,19,scope/direct,scope,direct,-7.172390231096987e-08,0.27201380122216,-1.2947493078927072e-07,-5.775102847830085e-08,-0.21020383056457292,-0.48221763178673294,10,0.04257679811439976,1.817343604080695e-13,0.01566435243854304,5.322491754722782e-16,0.2987335655250834,-0.027035803388736512,0.3289181444872581,0.28274256002411535
deepseek-coder-6.7b,base_0273,ab,test,19,scope/direct,scope,direct,-1.0034720031778967e-05,0.2548833179300045,-1.4747335811916536e-05,-4.712615780137569e-06,-0.2593424269527237,-0.5142257448827282,10,0.0246157141251616,8.996701940881522e-11,-0.013340367992679755,2.189058291897285e-15,0.2813256903629969,0.09334109174450214,0.3055251052383285,0.2068070051942862
deepseek-coder-6.7b,base_0273,ba,test,19,scope/direct,scope,direct,-9.823961567535813e-05,0.17233446388507778,-0.00011893315654275153,-2.0693540867393407e-05,-0.33828669459131244,-0.5106211584763902,10,0.03061463071963217,7.191095666855035e-10,-0.02021393249838653,1.1545832102454626e-14,0.2492355411496053,0.0431062164416795,0.11880811956740556,0.16343594955423044
deepseek-coder-6.7b,base_0274,ab,test,19,scope/direct,scope,direct,1.081149576704417e-07,0.2840853723240627,-5.968972390106236e-08,-1.6780468157150406e-07,-0.27149615948066463,-0.5555815318047274,10,0.02658954688749334,3.6146495859085054e-13,0.00917703907007771,3.1473252849805e-17,0.3283504621178901,0.0884906936585248,0.27502252838448027,0.3069467979785506
deepseek-coder-6.7b,base_0274,ba,test,19,scope/direct,scope,direct,-2.3153641568220908e-07,0.22285711428186517,-3.871249764143162e-07,-1.5558856073210712e-07,-0.3156132272127399,-0.538470341494605,10,0.026445562793224162,4.630521999391706e-13,-0.005087140522496786,4.3782480241239566e-17,0.3109133022524929,0.09687027313538821,0.15066184948633984,0.2180310561071351
deepseek-coder-6.7b,base_0275,ab,test,19,scope/direct,scope,direct,-1.897887426410649e-07,0.21046830697498764,-1.9345061658307544e-07,-3.6618739420105527e-09,-0.20543861802110508,-0.4159069249960927,10,0.031531065475095765,8.03957890193121e-13,0.009914570532357024,3.4930342089011717e-16,0.2650780829844768,-0.06615322462607404,0.2076936976561951,0.24372143473472854
deepseek-coder-6.7b,base_0275,ba,test,19,scope/direct,scope,direct,-7.193194087717973e-08,0.26855722408807925,-8.448843150437434e-08,-1.255649062719461e-08,-0.176737030743213,-0.44529425483129226,10,0.03197511678091591,1.3479923468867264e-12,0.019847796412913774,3.1064062921261105e-16,0.29983620069342787,-0.03693780920604264,0.32915387483253417,0.26785181140775965
deepseek-coder-6.7b,base_0276,ab,test,19,scope/direct,scope,direct,8.375329668699592e-08,0.24847309267830686,-2.6957306739575306e-08,-1.1071060342657123e-07,-0.21270457732528303,-0.4611776700035899,10,0.024328487320670448,8.044099125639081e-13,0.006995644164565161,2.5144681374685156e-16,0.4103417716615236,-0.17225107532948197,0.1785570488203577,0.23997188450269222
deepseek-coder-6.7b,base_0276,ba,test,19,scope/direct,scope,direct,1.1586941916118808e-07,0.3517447155583052,-4.720648651421393e-09,-1.2059006781260948e-07,-0.12698395397482998,-0.4787286695331352,10,0.013910266765945357,5.6751659625577725e-14,0.01933218657866715,1.5795724154671468e-17,0.4038211093608639,-0.07729070488900044,0.442348363508972,0.3262041662508403
deepseek-coder-6.7b,base_0277,ab,test,19,scope/direct,scope,direct,-1.5577823366042375e-08,0.2591258316676812,-1.8047636863738396e-08,-2.46981349769602e-09,-0.16744500263231354,-0.42657083429999476,10,0.033187744474547455,4.156416409293304e-14,0.0060622941890393165,1.1780407697201894e-16,0.273882598419686,-0.03447651665666476,0.3312934167339981,0.26816209472637154
deepseek-coder-6.7b,base_0277,ba,test,19,scope/direct,scope,direct,-1.0346085004395298e-07,0.21245584069415324,-1.0670353190290685e-07,-3.242681858953876e-09,-0.2196201537009399,-0.43207599439509314,10,0.04265701723218355,2.2181996781552705e-13,-0.004897508429043646,3.2236864040282437e-16,0.3096670199386935,-0.06699125613588663,0.16565373052919222,0.22796019586753502
deepseek-coder-6.7b,base_0278,ab,test,19,scope/direct,scope,direct,-1.4826137902970663e-08,0.27571732454261666,-6.778600390724516e-08,-5.29598660042745e-08,-0.1534104043526211,-0.42912772889523776,10,0.05693472847043994,4.4346421704854895e-14,-0.004032028401406441,3.0962693876047766e-18,0.350217227876186,0.09222827919155419,0.27491473639420316,0.21966592277362765
deepseek-coder-6.7b,base_0278,ba,test,19,scope/direct,scope,direct,3.203937819293626e-08,0.3178655636029907,-1.986997263907865e-08,-5.190935083201491e-08,-0.1310629883822939,-0.4489285519852846,10,0.032370206611291176,6.94423364891756e-15,0.0020043858564279763,-2.0909122907468128e-17,0.3468689047436001,0.12599417919040176,0.36912227955142346,0.27890949960541844
deepseek-coder-6.7b,base_0279,ab,test,19,scope/direct,scope,direct,-7.14301509545975e-06,0.2730563962730803,-7.447228445522001e-06,-3.042133500622507e-07,-0.23464742265192073,-0.507703818925001,10,0.04170309563834964,2.0552086443925347e-10,-0.00211444355685867,8.352024031810829e-15,0.3930804329871277,0.11114558685736683,0.1804261686672226,0.2529090689616298
deepseek-coder-6.7b,base_0279,ba,test,19,scope/direct,scope,direct,-1.0762511957350136e-05,0.2835033167909422,-1.196699672265706e-05,-1.2044847653069243e-06,-0.22025299133419785,-0.50375630812514,10,0.04779595671516953,4.3802324448667475e-10,0.020552421245082428,1.1703383049047035e-14,0.33779478275403974,0.1269860783283272,0.2905146273461919,0.24266203826317903
deepseek-coder-6.7b,base_0280,ab,calib,19,scope/direct,scope,direct,-1.5779788017779684e-05,0.18043508493891813,-1.8735889979340457e-05,-2.9561019615607716e-06,-0.27043940122004273,-0.45087448615896086,10,0.03481577285769148,8.773461522683573e-13,-0.007961641329506927,9.645699724033117e-18,0.24328470993515366,0.10214684523933378,0.11157336884905028,0.19717252893104165
deepseek-coder-6.7b,base_0280,ba,calib,19,scope/direct,scope,direct,-9.232599666229469e-07,0.24840442402184637,-1.1855131803740843e-06,-2.6225321375113745e-07,-0.21316721544187378,-0.46157163946372015,10,0.02434046089418028,6.462260577712688e-14,0.0011699253351512753,-3.5596597377606047e-17,0.2710161778575938,0.14491447071934666,0.24851509031106966,0.2547598935677665
deepseek-coder-6.7b,base_0281,ab,test,19,scope/direct,scope,direct,1.3484026938882553e-07,0.34865031959310455,-3.5357067579605966e-08,-1.701973369684315e-07,-0.11103028329992637,-0.4596806028930309,10,0.03306948349707799,4.861572100787857e-14,0.00179458020527303,-1.0556725623310423e-18,0.40972458818161667,0.10584112177185892,0.3893027070892332,0.2869278000825103
deepseek-coder-6.7b,base_0281,ba,test,19,scope/direct,scope,direct,3.802353723055546e-08,0.24818801427180948,-2.0756936551834353e-08,-5.878047378238981e-08,-0.18601106176619508,-0.43419907603800456,10,0.027324583475034102,4.225395763363522e-14,-0.006734985406862133,4.452778511163668e-18,0.3759508231928259,0.009976159446341337,0.1626987462089785,0.24000222593675818
deepseek-coder-6.7b,base_0282,ab,test,19,scope/direct,scope,direct,-2.5516248209490943e-07,0.21611258103717912,-4.3658655118515484e-07,-1.8142406909024541e-07,-0.18271281962837083,-0.39882540066554995,10,0.029538664310724088,8.313081005897526e-13,-0.0022402864421195365,1.1591283656194347e-15,0.3146218465461364,0.002894322353401202,0.1289650662243094,0.25642445158045857
deepseek-coder-6.7b,base_0282,ba,test,19,scope/direct,scope,direct,3.35319503637619e-07,0.263908309789762,-8.735639756647339e-08,-4.2267590120409235e-07,-0.148694653120926,-0.412602962910688,10,0.033525745825389454,4.2256503747240365e-13,0.015005625224756385,-3.930064519082481e-16,0.3280571578107072,0.06127382403797038,0.24431978425358483,0.26631064492803413
deepseek-coder-6.7b,base_0283,ab,calib,19,scope/direct,scope,direct,-7.793928773182371e-07,0.21093587773272415,-1.023425034052705e-05,-9.454857463208813e-06,-0.27961230941282156,-0.4905481871455457,10,0.014041001129980744,7.977077339157158e-13,-0.0044499227518972,-6.894270075605716e-18,0.28728095562994416,0.10664983063950828,0.1515159536316501,0.1995186316365029
