model,base_id,donor_id,split,contrast,contrast_kind,contrast_order,binding_changes,expect,layer,target_condition,rho_from,rho_to,delta_frac_inner_def_name,delta_frac_inner_def_value,delta_frac_outer_def_name,delta_frac_outer_def_value,delta_frac_use_site,delta_frac_return_kw,delta_frac_signature,delta_frac_question_var,delta_frac_question,delta_frac_other,delta_frac_outer_def,delta_frac_inner_def,delta_frac_inner_def_identical,delta_frac_both_defs,delta_frac_question_all,binding_shift,binding_shift_identical
deepseek-coder-6.7b,base_0272,base_0141,test,flip_ab_mismatched,mismatched,90,1,no_shift,7,outer,0.9999999947690382,0.9999998923582943,0.0021157049351014983,0.0033209042700486913,-0.004070297909504528,-0.0026364128943738184,-0.0014392396348303707,0.001422410973871132,0.002539347148037675,0.007288884365869032,0.006313446635429043,-0.014854850300392103,-0.00670671080387833,0.005436609205150189,0.0033209042700486913,-0.001270101598728146,0.01360233100129804,0.012143320009028518,0.010027615073927021
deepseek-coder-6.7b,base_0272,base_0141,test,flip_ab_mismatched,mismatched,90,1,no_shift,11,outer,0.9999999809701214,0.9999998619954684,0.002529598141008323,0.001446700932080817,0.0008180701287832381,-0.0009708257285655131,-5.351414335300238e-05,6.138883165339448e-05,-0.0022783924040203525,0.00711268648262023,0.0013177485501791875,-0.009983579765039274,-0.0001527555997822838,0.00397629907308914,0.001446700932080817,0.0038235434733068507,0.0084304350327995,0.004129054672871424,0.0015994565318631008
deepseek-coder-6.7b,base_0272,base_0141,test,flip_ab_mismatched,mismatched,90,1,no_shift,15,outer,0.9999999795270976,0.9999999114722423,0.003492400035504578,-0.0037277400844865694,0.003802542195804684,-0.0004147316397706785,-0.0018366597216357382,-0.004440995960583701,-0.000627607291769805,0.005322435016372251,-0.0026178431461789664,0.0010481325418885967,0.0033878105560340016,-0.0002353400489819909,-0.0037277400844865694,0.003152470507052016,0.0027045918701932292,-0.0036231506050159925,-0.007115550640520571
deepseek-coder-6.7b,base_0272,base_0141,test,flip_ab_mismatched,mismatched,90,1,no_shift,19,outer,1.0000000202925245,0.9999999488770488,0.004330988902842748,-0.004811531601879745,0.003149471788768725,0.000549899370007718,-0.0007016770395842512,-0.0039786217169976235,0.0004091330923064358,0.007900809690927584,-0.006929686843107685,8.114294124066113e-05,0.0036993711587764433,-0.00048054269903699716,-0.004811531601879745,0.003218828459739448,0.0009711228478199718,-0.0041799138578134405,-0.008510902760656188
deepseek-coder-6.7b,base_0272,base_0141,test,flip_ab_mismatched,mismatched,90,1,no_shift,23,outer,0.9999999673515828,0.999999969317084,0.0036590357220490513,-0.0037969529789170335,0.0022819097499109965,6.176984878594532e-05,-0.0017649246934704791,-0.003519268154448626,0.001107225317151815,0.008911012054765709,-0.00577807207441583,-0.001161732825910429,0.002343679598696944,-0.0001379172568679813,-0.0037969529789170335,0.002205762341828961,0.0031329399803498026,-0.0024815968555649253,-0.0061406325776139775
deepseek-coder-6.7b,base_0272,base_0141,test,flip_ab_mismatched,mismatched,90,1,no_shift,27,outer,0.9999999494039722,0.999999995061468,0.0020964145681525255,-0.002036300829180558,0.0014165302750636377,0.0003393128890493858,-0.0018154776178909101,-0.00010340672674984466,0.002432135820796665,0.004087893290422205,-0.00402683232669776,-0.0023902236854695252,0.0017558431641130235,6.011373897196748e-05,-0.002036300829180558,0.0018159569030849927,6.106096372449077e-05,-0.001695729425141056,-0.0037921439932935815
deepseek-coder-6.7b,base_0272,base_0141,test,flip_ab_mismatched,mismatched,90,1,no_shift,0,margin,1.0000043398365392,0.9999983352284924,-0.003531099917229429,0.030345410667084002,0.015741459786607626,-0.022646562733866116,0.015149028066107528,0.023713088284795084,-0.07398874826191137,0.015681782028446063,-0.013764281590514904,0.013293919062434545,-0.00690510294725849,0.026814310749854575,0.030345410667084002,0.019909207802596085,0.0019175004379311522,0.033719413697113065,0.03725051361434249
deepseek-coder-6.7b,base_0272,base_0141,test,flip_ab_mismatched,mismatched,90,1,no_shift,3,margin,1.0000016028623875,0.9999961936638222,0.011900081390555093,0.022704212809593047,0.04596028810413666,-0.03560730001548419,0.02853582618548841,0.029273453039713116,-0.08871733232844578,0.014236894327527099,0.0027803622511231585,-0.031071894962773683,0.010352988088652482,0.03460429420014814,0.022704212809593047,0.04495728228880064,0.01701725657865022,0.02425130611149566,0.012351224720940565
deepseek-coder-6.7b,base_0272,base_0141,test,flip_ab_mismatched,mismatched,90,1,no_shift,7,margin,1.0000016951330668,0.9999973529845197,-0.022068087346957293,0.04278948189067368,0.048288368256155456,-0.0002499028937276366,0.02569815170236135,-0.007729013032776695,-0.07599196643732478,-0.009306520100865835,0.19024820668615594,-0.191683060872243,0.04803846536242784,0.02072139454371638,0.04278948189067368,0.06875985990614425,0.18094168658529008,-0.02731707081871146,-0.005248983471754162
deepseek-coder-6.7b,base_0272,base_0141,test,flip_ab_mismatched,mismatched,90,1,no_shift,11,margin,1.0000013614791767,0.9999971427450153,0.018530212660901223,0.07668257455607018,0.09450004241411195,0.007287621139606334,-0.04196317959861754,-0.032415951404678955,-0.06513122968352952,-0.019699312807570785,0.14147995156606819,-0.17927494757652224,0.1017876635537183,0.0952127872169714,0.07668257455607018,0.19700045077068967,0.12178063875849732,-0.006574876336746888,-0.025105088997648115
deepseek-coder-6.7b,base_0272,base_0141,test,flip_ab_mismatched,mismatched,90,1,no_shift,15,margin,1.0000011578607577,0.9999980818148021,0.002479504623632653,0.045937454999961276,0.09564463750072472,0.013440110247134098,-0.044473950987873406,-0.019188311995654912,-0.0519463684940039,-0.07780070591387994,0.0659259232933811,-0.03002136931937445,0.10908474774785881,0.048416959623593936,0.045937454999961276,0.15750170737145275,-0.011874782620498792,-0.060667788124264876,-0.06314729274789754
deepseek-coder-6.7b,base_0272,base_0141,test,flip_ab_mismatched,mismatched,90,1,no_shift,19,margin,1.0000011158133597,0.9999993252313026,0.005822271836500203,0.021156020333826617,0.04383777043833511,-0.004101652981016676,-0.010918493490959844,-0.004699674534979982,-0.034634248456363904,-0.06876985920415099,0.04832193378174954,0.0039841416950017125,0.03973611745731844,0.026978292170326816,0.021156020333826617,0.06671440962764526,-0.02044792542240148,-0.012757825286991625,-0.018580097123491825
deepseek-coder-6.7b,base_0272,base_0141,test,flip_ab_mismatched,mismatched,90,1,no_shift,23,margin,1.0000009546316673,0.9999999689646448,0.0032085194642791116,-0.0026480588756415072,0.024774877758393113,0.005399778387388694,0.0011694322559289948,0.0005420823952239067,-0.005519768080855513,-0.03806817328815009,0.02093723744974041,-0.009796913133329421,0.030174656145781804,0.0005604605886376027,-0.0026480588756415072,0.0307351167344194,-0.017130935838409744,-0.0296141955571442,-0.03282271502142331
deepseek-coder-6.7b,base_0272,base_0141,test,flip_ab_mismatched,mismatched,90,1,no_shift,27,margin,1.0000001744188367,0.9999999644595123,0.003913302028312506,-0.01020717587250593,-0.010647036687550713,-0.0033702460351784924,-0.006445716796457368,-0.0008054877024638576,-0.017098861445558677,-0.0009809035992595508,0.0619891908791117,-0.016347274727773538,-0.014017282722729204,-0.006293873844193423,-0.01020717587250593,-0.02031115656692263,0.06100828727985219,0.007723408878535781,0.0038101068502232743
deepseek-coder-6.7b,base_0273,base_0033,test,flip_ab_mismatched,mismatched,90,1,no_shift,0,inner,1.000000289526331,1.0000002864922957,0.006000297112116089,0.0025791537010467977,0.004743309245542726,0.0021491248512943394,-0.004626270315105191,-0.0015147380757135412,0.011542934008762485,-0.004042378007515565,-0.024112945493392712,0.0072815099389292315,0.006892434096837041,0.008579450813162887,0.0025791537010467977,0.015471884909999956,-0.02815532350090827,0.0016870167163258454,-0.0043132803957902435
deepseek-coder-6.7b,base_0273,base_0033,test,flip_ab_mismatched,mismatched,90,1,no_shift,3,inner,1.000000147906857,1.0000000222862715,0.005268687867571138,0.0033122607468270633,0.009311698732293316,0.0017571080255363726,-0.005050521878565927,-0.00023144410719625787,0.011567177479401421,-0.0034722872734802854,-0.02493962351845036,0.002476818305478079,0.011068806757829674,0.0085809486143982,0.0033122607468270633,0.019649755372227906,-0.028411910791930672,-0.002487858143431474,-0.007756546011002612
deepseek-coder-6.7b,base_0273,base_0033,test,flip_ab_mismatched,mismatched,90,1,no_shift,7,inner,1.000000077033224,1.000000017783535,0.006043938661652401,0.003818677609261428,0.003601341608011732,-0.0008658340912465787,0.0019126684886635872,-0.00045105912842892653,0.004687567481731412,-0.00422874388416079,-0.021681647786908342,0.007163031791734997,0.002735507516765129,0.009862616270913827,0.003818677609261428,0.012598123787678966,-0.025910391671069122,0.007127108754148698,0.0010831700924962993
deepseek-coder-6.7b,base_0273,base_0033,test,flip_ab_mismatched,mismatched,90,1,no_shift,11,inner,1.0000000692123325,1.0000000286537778,0.006971653277803318,0.006456306150982192,0.0006125686824443866,-0.0017944702966113375,0.010664082336075655,-0.0010133956034678896,-0.0013946028462706941,-0.004455629947525082,-0.01960156863288176,0.003555016320896387,-0.0011819016141669525,0.01342795942878551,0.006456306150982192,0.012246057814618544,-0.02405719858040678,0.014609861042952463,0.007638207765149145
deepseek-coder-6.7b,base_0273,base_0033,test,flip_ab_mismatched,mismatched,90,1,no_shift,15,inner,1.0000001003936643,1.0000000190115543,0.004471896908303042,0.011595509548141623,0.002508500072071984,-0.002654122210780634,0.00359759440996499,-0.002490174296125652,-0.004882371952786735,-0.0011129478915565694,-0.010941315196232648,-9.265077310954828e-05,-0.0001456221387086537,0.016067406456444666,0.011595509548141623,0.015921784317736012,-0.01205426308778923,0.01621302859515332,0.011741131686850276
deepseek-coder-6.7b,base_0273,base_0033,test,flip_ab_mismatched,mismatched,90,1,no_shift,19,inner,1.0000001098502975,1.0000000254700248,0.0031051971374350387,0.008519310130697427,0.001848441884027295,-0.0021471327497056838,-0.0013526585998067699,-0.0020432423352027577,-0.005761676377927273,0.0007644638682085892,-0.006980737540798754,0.004047950202799994,-0.0002986908656783874,0.011624507268132467,0.008519310130697427,0.01132581640245408,-0.006216273672590145,0.011923198133810854,0.008818000996375815
deepseek-coder-6.7b,base_0273,base_0033,test,flip_ab_mismatched,mismatched,90,1,no_shift,23,inner,1.0000001627563273,1.000000075682359,0.0013962121459146848,0.00621415714257362,0.0014497869950298899,-0.0014192782572126869,-0.004694161506721348,-0.0011652306906760048,-0.005674567940077382,0.004015185089468889,-0.0029495809520236893,0.0028273908997558522,3.0508737817201703e-05,0.007610369288488303,0.00621415714257362,0.00764087802630551,0.0010656041374452752,0.0075798605506711015,0.006183648404756418
deepseek-coder-6.7b,base_0273,base_0033,test,flip_ab_mismatched,mismatched,90,1,no_shift,27,inner,1.0000001088279589,1.0000000611280593,0.0016838301402624595,0.001379622201357949,0.004006074337357097,-0.000368881274663065,-0.0012501314241006082,0.0003473131753169989,-0.003962743471356479,-0.00019999075914286547,-0.006617141145079497,0.004982000520148543,0.003637193062694031,0.0030634523416204085,0.001379622201357949,0.006700645404314438,-0.0068171319042223955,-0.0005737407210736224,-0.002257570861336082
deepseek-coder-6.7b,base_0273,base_0033,test,flip_ab_mismatched,mismatched,90,1,no_shift,0,outer,1.0000002415212745,1.0000003208544888,0.006295028559669692,0.0006574375493051154,-0.00031669020707697504,0.0012663859603854626,-0.0033219595577472084,-0.0007001697713806595,0.005951122185084612,-0.0006739292123362902,-0.010239179914707519,0.0010820337420176518,0.0009496957533084993,0.006952466108974807,0.0006574375493051154,0.007902161862283319,-0.010913109127043796,0.006002770355666307,-0.00029225820400338395
deepseek-coder-6.7b,base_0273,base_0033,test,flip_ab_mismatched,mismatched,90,1,no_shift,3,outer,1.000000174140011,1.0000000183238063,0.005320463636060095,0.0006732589917133414,0.005195901833963346,0.000270489012215743,-0.0033077463569601024,0.0005330512598744359,0.005395871956383356,-0.001164796633197773,-0.009402435885451033,-0.0035142136308061733,0.005466390846179114,0.005993722627773437,0.0006732589917133414,0.011460113473952649,-0.010567232518648773,0.0005273317815943229,-0.004793131854465773
deepseek-coder-6.7b,base_0273,base_0033,test,flip_ab_mismatched,mismatched,90,1,no_shift,7,outer,1.0000001575779047,0.9999999729453091,0.006909325349081662,0.0019898923814940118,0.0018803488735172624,-0.002195950730247592,0.0015153474134093087,0.0003634282576493904,0.0022058480799952134,-0.0015104769359953665,-0.006869656896084764,-0.004288290425415009,-0.00031560185673032426,0.008899217730575674,0.0019898923814940118,0.008583615873845374,-0.008380133832080139,0.009214819587305998,0.002305494238224336
deepseek-coder-6.7b,base_0273,base_0033,test,flip_ab_mismatched,mismatched,90,1,no_shift,11,outer,1.0000001406532901,0.9999999917111853,0.007022833485064855,0.002595209584917651,0.002968176996727828,-0.002600031344569039,0.0027374706285554964,-0.0007482365085276061,-0.0004344766072057367,-0.0012965072027454278,-0.00842786594528,-0.0018167220290427888,0.00036814565215881334,0.009618043069982506,0.002595209584917651,0.009986188722141326,-0.009724373148025434,0.009249897417823692,0.0022270639327588377
deepseek-coder-6.7b,base_0273,base_0033,test,flip_ab_mismatched,mismatched,90,1,no_shift,15,outer,1.000000196615537,1.0000000256400665,0.005046518679013562,0.0069413497262830436,0.00493166976064234,-0.003907468269573052,-0.0051604778020504435,-0.0024070136655760044,-0.0033738903191508768,-0.0011860220958217881,-0.0034233920538906393,0.0025385550646535165,0.0010242014910692848,0.011987868405296604,0.0069413497262830436,0.013012069896365885,-0.0046094141497123875,0.01096366691422732,0.005917148235213759
deepseek-coder-6.7b,base_0273,base_0033,test,flip_ab_mismatched,mismatched,90,1,no_shift,19,outer,1.000000193692812,0.999999984218097,0.002932384459153433,0.006196757431433176,0.003516387380629399,-0.003792184545959036,-0.0024385167429935408,-0.0010161075753388595,-0.004227567918890056,0.001591906927831276,-0.011525927725066332,0.008762658834485251,-0.0002757971653296401,0.009129141890586608,0.006196757431433176,0.008853344725256972,-0.009934020797235155,0.009404939055916248,0.006472554596762816
deepseek-coder-6.7b,base_0273,base_0033,test,flip_ab_mismatched,mismatched,90,1,no_shift,23,outer,1.0000001544286123,1.0000000167986642,0.0016938037349740042,0.0033322932842370827,0.0029239571720405186,-0.0031525269650644313,-0.003999298463892147,-0.0003555998832476025,-0.004668722910882474,0.00530230682383259,-0.006937425898231098,0.0058610754762854905,-0.0002285697930239118,0.005026097019211087,0.0033322932842370827,0.004797527226187169,-0.0016351190743985056,0.005254666812234999,0.0035608630772609945
deepseek-coder-6.7b,base_0273,base_0033,test,flip_ab_mismatched,mismatched,90,1,no_shift,27,outer,1.0000001538848498,1.000000012112721,0.0007775280596967185,0.0021263182671543003,0.004593956615822421,-0.0013337372215332564,-0.0021468055442907938,0.001030729258786063,-0.002937911443893562,0.00010130046579479718,-0.00885971579962952,0.006648195569964231,0.0032602193942891647,0.002903846326851019,0.0021263182671543003,0.006164065721140184,-0.008758415333834813,-0.00035637306743814545,-0.0011339011271348644
deepseek-coder-6.7b,base_0273,base_0033,test,flip_ab_mismatched,mismatched,90,1,no_shift,0,margin,0.9999998666912397,1.000001512102062,0.007054175413206791,-0.06394618538404873,0.08163001312019513,-0.05678913375898524,0.061675034824114086,0.003950502097548032,-0.23676690584504564,0.08235661214113657,0.18303818848916958,-0.06220065568646821,0.024840879361209878,-0.056892009970841935,-0.06394618538404873,-0.032051130609632106,0.2653948006303062,-0.0817328893320518,-0.0887870647452586
deepseek-coder-6.7b,base_0273,base_0033,test,flip_ab_mismatched,mismatched,90,1,no_shift,3,margin,1.0000003789720577,0.9999998809554671,0.0031142592943484834,-0.08934771486819001,0.10163675062148664,-0.083122296482562,0.06286493720931347,0.02446192750449843,-0.27501906711900787,0.06821054536694857,0.1972572327356874,-0.01005707227911179,0.018514454138924608,-0.08623345557384153,-0.08934771486819001,-0.06771900143491688,0.265467778102636,-0.10474790971276614,-0.10786216900711462
deepseek-coder-6.7b,base_0273,base_0033,test,flip_ab_mismatched,mismatched,90,1,no_shift,7,margin,1.0000007864817702,0.9999984185209903,0.032854903534676974,-0.07805735666590263,0.04933230296869656,-0.07234881085891001,0.013802694036750924,-0.02633866221444362,-0.23420823702325633,0.023343401367024223,0.6164812968897327,-0.3248638999951501,-0.02301650789021345,-0.04520245313122566,-0.07805735666590263,-0.06821896102143912,0.6398246982567569,-0.02218594524101221,-0.05504084877568918
deepseek-coder-6.7b,base_0273,base_0033,test,flip_ab_mismatched,mismatched,90,1,no_shift,11,margin,1.000000698474041,0.9999987110078854,0.009097430496856207,-0.13254753192438182,0.17767511859239007,-0.029567037802012877,-0.21443244398065792,-0.06616027193893809,-0.1568079657163956,-0.004460166002177208,0.5868873241327531,-0.16968644332358576,0.1481080807903772,-0.1234501014275256,-0.13254753192438182,0.024657979362851634,0.5824271581305759,-0.27155818221790284,-0.28065561271475903
deepseek-coder-6.7b,base_0273,base_0033,test,flip_ab_mismatched,mismatched,90,1,no_shift,15,margin,1.0000009479290557,1.0000002554332985,0.011889746907488286,-0.14432493587064765,0.1783030033917786,-0.038813980603526504,-0.2501902047532817,-0.015346757756656261,-0.11888434790770068,-0.08529043816443578,0.46351801200293585,-0.0008607897417153704,0.1394890227882521,-0.13243518896315937,-0.14432493587064765,0.007053833825092767,0.37822757383850003,-0.27192421175141146,-0.28381395865889975
deepseek-coder-6.7b,base_0273,base_0033,test,flip_ab_mismatched,mismatched,90,1,no_shift,19,margin,1.0000008483466136,0.9999985541213847,-0.0035573316932670687,-0.0681398369587386,0.09210199053180924,-0.05260473737084865,-0.03901658134398049,0.02867226285672516,-0.08227274056882952,-0.07584884597906458,0.14854997425456073,0.052113552046404304,0.03949725316096059,-0.07169716865200566,-0.0681398369587386,-0.032199915491045075,0.07270112827549613,-0.11119442181296625,-0.10763709011969919
deepseek-coder-6.7b,base_0273,base_0033,test,flip_ab_mismatched,mismatched,90,1,no_shift,23,margin,1.000000089404677,0.9999979754545887,-0.014626525045238068,-0.10876531753985258,0.0615417053676491,-0.05750741061776546,0.019683528377298684,0.032403350749674154,-0.0013141267720975618,-0.033038814287923206,0.1186214341441072,-0.016999938325940323,0.004034294749883642,-0.12339184258509066,-0.10876531753985258,-0.119357547835207,0.08558261985618398,-0.1274261373349743,-0.11279961228973623
deepseek-coder-6.7b,base_0273,base_0033,test,flip_ab_mismatched,mismatched,90,1,no_shift,27,margin,1.0000005056952057,0.9999983128788233,-0.04424480321029521,-0.003978768243825911,-0.011841504324631782,-0.04103437307345833,-0.01688971981383524,0.024129963666908654,-0.025866635085754097,-0.007560247486509351,0.1947955738272118,-0.0675116790721928,-0.05287587739809011,-0.04822357145412112,-0.003978768243825911,-0.10109944885221124,0.1872353263407024,0.004652305943968989,0.0488971091542642
deepseek-coder-6.7b,base_0274,base_0267,test,flip_ab_mismatched,mismatched,90,1,no_shift,0,inner,0.999999931374108,1.0000002503737273,-0.007850825950294345,0.0031869957902868435,0.0005940430279794962,0.0006579527295523467,-0.008099511253015416,0.0006335749526875031,0.016669077141731294,-0.0025782347692335306,-0.012114822593549734,0.008902069923474532,0.0012519957575318763,-0.004663830160007503,0.0031869957902868435,-0.0034118344024756664,-0.014693057362783257,-0.005915825917539379,0.0019350000327549672
deepseek-coder-6.7b,base_0274,base_0267,test,flip_ab_mismatched,mismatched,90,1,no_shift,3,inner,1.0000000608997983,1.0000000790258363,-0.007262370849011604,0.004047179539152821,0.0022881031739455104,-0.00018341522591074715,-0.008797567028856625,0.0015852013762592213,0.016797535739263802,-0.000968760041874869,-0.011383275295407502,0.003877386738478039,0.002104687948034756,-0.0032151913098587837,0.004047179539152821,-0.0011105033618240001,-0.012352035337282352,-0.0053198792578935394,0.0019424915911180653
deepseek-coder-6.7b,base_0274,base_0267,test,flip_ab_mismatched,mismatched,90,1,no_shift,7,inner,1.0000000146316057,1.0000000633661155,-0.0006172458921674109,0.005459560967805785,0.001987333283255621,-0.00021906921186716716,-0.0016670315770965696,0.0005072310743952074,0.0037582767155696674,0.002636008664763859,-0.018059076700654153,0.006214061410505012,0.00176826407138847,0.004842315075638374,0.005459560967805785,0.0066105791470268405,-0.015423068035890275,0.0030740510042499038,0.0036912968964173147
deepseek-coder-6.7b,base_0274,base_0267,test,flip_ab_mismatched,mismatched,90,1,no_shift,11,inner,1.0000001266473413,1.0000000622995089,-0.0018843694938418917,0.007091317654643775,0.0033316521551629286,-0.0024154888266916938,0.009230956611254,0.001341859447184326,-0.004454376351281528,0.0015855206698619437,-0.02430577851808391,0.010478642303959784,0.0009161633284712478,0.005206948160801885,0.007091317654643775,0.006123111489273109,-0.02272025784822196,0.004290784832330637,0.006175154326172527
deepseek-coder-6.7b,base_0274,base_0267,test,flip_ab_mismatched,mismatched,90,1,no_shift,15,inner,1.0000001518960138,1.000000115145007,0.0007126865030871324,0.006829991438807978,0.0059505257443356885,-0.0030565474473201897,0.008199339459192694,0.0004973904629845954,-0.0046175720240770185,0.002248128862644652,-0.022702165713666234,0.0059381859630038,0.002893978297015501,0.007542677941895113,0.006829991438807978,0.010436656238910616,-0.02045403685102154,0.0046486996448796124,0.003936013141792477
deepseek-coder-6.7b,base_0274,base_0267,test,flip_ab_mismatched,mismatched,90,1,no_shift,19,inner,1.0000001462403114,1.0000000926977908,0.0008917278935425656,0.007468063310580621,0.004276042713933684,-0.0020993642871056477,0.000775024280656891,0.0009730190984385398,-0.004876622565655256,0.0007769262485943229,-0.007903352796118424,-0.0002815174393876879,0.0021766784268280326,0.008359791204123185,0.007468063310580621,0.010536469630951222,-0.007126426547524156,0.006183112777295153,0.005291384883752588
deepseek-coder-6.7b,base_0274,base_0267,test,flip_ab_mismatched,mismatched,90,1,no_shift,23,inner,1.0000001000352405,1.0000000843831094,0.000948220170360157,0.00566144106036228,0.003495193597787268,-0.0011849789747236674,-0.0019506205815219826,0.00040559936668406807,-0.005047891960872922,-0.0012567964981314104,0.00011187726455164082,-0.0011820590966266364,0.002310214623063602,0.006609661230722437,0.00566144106036228,0.008919875853786039,-0.0011449192335797331,0.004299446607658835,0.003351226437298678
deepseek-coder-6.7b,base_0274,base_0267,test,flip_ab_mismatched,mismatched,90,1,no_shift,27,inner,1.0000001207896494,1.0000000276348016,-0.00010784687229467918,0.002006569467478298,0.0005839297549222319,-0.00035635076549179025,-0.00024216974945122328,0.0011507519071406354,-0.005126483865701324,-0.0007647892040323293,0.0040985444997977405,-0.0012422483272152354,0.0002275789894304412,0.0018987225951836197,0.002006569467478298,0.0021263015846140626,0.003333755295765406,0.0016711436057531785,0.0017789904780478568
deepseek-coder-6.7b,base_0274,base_0267,test,flip_ab_mismatched,mismatched,90,1,no_shift,0,outer,1.0000001207125235,1.0000001721138427,-0.004197455753505862,0.0022789893776540833,-0.008137436507999307,0.0004794503625722193,-0.008491590079341927,0.002578783495137834,0.01233132355653924,-0.0017887048605165039,0.0023152941354703804,0.0026313976753086776,-0.007657986145427065,-0.0019184663758517783,0.0022789893776540833,-0.009576452521278811,0.0005265892749538592,0.0057395197695752865,0.009936975523081149
deepseek-coder-6.7b,base_0274,base_0267,test,flip_ab_mismatched,mismatched,90,1,no_shift,3,outer,1.0000001050217122,1.0000000603344128,-0.004119247063416204,0.003676919071403245,-0.004331843535652191,-0.0011603628687489867,-0.009051126543992868,0.0035666274089484135,0.011694531834582338,-0.0005056502507981998,0.0032547891065760615,-0.0030246818462009717,-0.005492206404401179,-0.00044232799201295893,0.003676919071403245,-0.005934534396414115,0.0027491388557778773,0.00504987841238822,0.009169125475804424
deepseek-coder-6.7b,base_0274,base_0267,test,flip_ab_mismatched,mismatched,90,1,no_shift,7,outer,1.000000095461898,1.0000000212778102,0.0027550994111757102,0.006675554048028147,-0.0007339325167637356,-0.0013431181925462484,-0.003098083684597263,0.002544880057315754,0.0006542694549601016,0.003937510217305764,-0.0034006369838879835,-0.007991615995078,-0.0020770507093099966,0.009430653459203856,0.006675554048028147,0.007353602749893856,0.0005368732334177784,0.011507704168513853,0.008752604757338144
deepseek-coder-6.7b,base_0274,base_0267,test,flip_ab_mismatched,mismatched,90,1,no_shift,11,outer,1.0000001415124995,1.0000000915891518,0.0015805083464090685,0.006294245049613578,0.004684088379809187,-0.003146232581027107,0.0017286902311354838,0.0009633964721299879,-0.0041830603874446586,0.002585283979701031,-0.013133623432961428,0.0026266540192873833,0.0015378557987821007,0.007874753396022647,0.006294245049613578,0.009412609194804744,-0.010548339453260391,0.006336897597240546,0.004756389250831478
deepseek-coder-6.7b,base_0274,base_0267,test,flip_ab_mismatched,mismatched,90,1,no_shift,15,outer,1.0000001689430353,1.0000000992964475,0.005007397647455365,0.004877979266931438,0.007092337282910033,-0.0035543869739966105,0.00026806051238760335,0.0009806555537349919,-0.0034106550980533036,0.0006261365766496579,-0.019357487485486047,0.007469893070879183,0.0035379503089134207,0.009885376914386802,0.004877979266931438,0.013423327223300224,-0.018731350908836486,0.006347426605473381,0.0013400289580180174
deepseek-coder-6.7b,base_0274,base_0267,test,flip_ab_mismatched,mismatched,90,1,no_shift,19,outer,1.0000002210792196,1.0000000709733181,0.004112671474955783,0.007053293147655343,0.004792791215366021,-0.003631371029270495,0.0028996394449344915,0.0020153796037612887,-0.003330134533042574,0.0022679319409610443,-0.020657910995874218,0.004477559624651961,0.0011614201860955242,0.011165964622611126,0.007053293147655343,0.012327384808706654,-0.01838997905491313,0.010004544436515602,0.005891872961559819
deepseek-coder-6.7b,base_0274,base_0267,test,flip_ab_mismatched,mismatched,90,1,no_shift,23,outer,1.0000001309762672,1.000000116791536,0.0027681928451743533,0.002127144636836135,0.003903695052702636,-0.0033483851587291524,0.001520828944252121,0.001216546004410751,-0.004186443176225782,0.0019190555164363826,-0.00821234618007094,0.0022916973304823868,0.0005553098939734859,0.004895337482010488,0.002127144636836135,0.0054506473759839726,-0.006293290663634599,0.0043400275880370025,0.0015718347428626493
deepseek-coder-6.7b,base_0274,base_0267,test,flip_ab_mismatched,mismatched,90,1,no_shift,27,outer,1.0000001647648742,1.000000081706791,5.081503378598319e-05,0.0020702866095505504,0.0004191927412814673,-0.0011144642492526343,0.0010096385206586824,0.0013218560743302153,-0.004329572732810795,0.0013825854784389668,-0.0014135466233636818,0.0006031260892982657,-0.0006952715079711668,0.0021211016433365327,0.0020702866095505504,0.001425830135365366,-3.0961144924623873e-05,0.0028163731513076995,0.002765558117521717
deepseek-coder-6.7b,base_0274,base_0267,test,flip_ab_mismatched,mismatched,90,1,no_shift,0,margin,1.0000018125334118,0.9999970834844183,0.06661370259854954,-0.01570004012792468,0.0030398614402969426,-0.05212664547161284,0.03894072730355663,0.035012003813539166,-0.21543427912231072,-0.008254428299883047,0.2518765878083271,-0.10397221899152528,-0.04908678403131589,0.05091366247062486,-0.01570004012792468,0.0018268784393089543,0.24362215950844407,0.10000044650194075,0.033386743903391206
deepseek-coder-6.7b,base_0274,base_0267,test,flip_ab_mismatched,mismatched,90,1,no_shift,3,margin,1.0000004992701566,0.9999993226527676,0.059281932563586215,-0.0013442229832290563,0.050139291425892796,-0.09663689229560668,0.03908464424226201,0.05486774847792124,-0.241535710920755,-0.018853862548881387,0.24808027801325278,-0.09308438259183327,-0.046497600869713884,0.057937709580357155,-0.0013442229832290563,0.01144010871064327,0.22922641546437134,0.10443531045007104,0.045153377886484825
deepseek-coder-6.7b,base_0274,base_0267,test,flip_ab_mismatched,mismatched,90,1,no_shift,7,margin,1.0000008177156272,0.9999983602074104,0.08855288142599309,0.03179234914113291,0.046863818861708706,-0.07499599738218804,-0.015372915992053642,0.006014236938344188,-0.2928521623977936,-0.048596310273628054,0.7136889070340774,-0.4550972648638174,-0.028132178520479334,0.12034523056712601,0.03179234914113291,0.09221305204664668,0.6650925967604494,0.14847740908760534,0.05992452766161224
