lens,layer,family,read,n,median_rank,mean_margin,pass@1,pass@10,pass@25
logit-lens,19,loopvar,use,10,0.0,14.60625,0.6,1.0,1.0
logit-lens,20,loopvar,use,10,0.0,14.60625,0.6,1.0,1.0
logit-lens,21,loopvar,use,10,0.0,15.575,1.0,1.0,1.0
logit-lens,22,loopvar,use,10,0.0,18.55625,1.0,1.0,1.0
logit-lens,23,loopvar,use,10,0.0,20.50625,1.0,1.0,1.0
logit-lens,24,loopvar,use,10,0.0,31.1625,1.0,1.0,1.0
logit-lens,25,loopvar,use,10,0.0,30.665625,1.0,1.0,1.0
logit-lens,26,loopvar,use,10,0.0,30.953125,1.0,1.0,1.0
logit-lens,27,loopvar,use,10,0.0,29.159375,1.0,1.0,1.0
logit-lens,28,loopvar,use,10,0.0,28.390625,1.0,1.0,1.0
logit-lens,29,loopvar,use,10,0.0,26.175,1.0,1.0,1.0
logit-lens,30,loopvar,use,10,0.0,23.078125,1.0,1.0,1.0
logit-lens,0,scopeword,use,20,10746.0,-0.012890625,0.0,0.0,0.0
logit-lens,1,scopeword,use,20,5963.0,0.0015625,0.0,0.0,0.0
logit-lens,2,scopeword,use,20,4029.5,-0.04921875,0.0,0.0,0.0
logit-lens,3,scopeword,use,20,4386.5,-0.1875,0.0,0.0,0.0
logit-lens,4,scopeword,use,20,2225.0,0.1828125,0.0,0.0,0.0
logit-lens,5,scopeword,use,20,838.0,0.47265625,0.0,0.0,0.0
logit-lens,6,scopeword,use,20,1066.5,0.0955078125,0.0,0.0,0.0
logit-lens,7,scopeword,use,20,894.0,0.691796875,0.0,0.0,0.0
logit-lens,8,scopeword,use,20,81.0,1.0046875,0.0,0.05,0.05
logit-lens,9,scopeword,use,20,194.0,1.59140625,0.0,0.0,0.1
logit-lens,10,scopeword,use,20,88.0,1.5703125,0.0,0.0,0.15
logit-lens,11,scopeword,use,20,49.0,1.0828125,0.0,0.05,0.25
logit-lens,12,scopeword,use,20,11.0,2.78125,0.05,0.45,0.85
logit-lens,13,scopeword,use,20,1.5,3.21640625,0.35,0.75,0.95
logit-lens,14,scopeword,use,20,1.5,1.896875,0.25,0.8,0.95
logit-lens,15,scopeword,use,20,12.5,1.04140625,0.05,0.4,0.8
logit-lens,16,scopeword,use,20,12.0,1.92578125,0.05,0.45,0.85
logit-lens,17,scopeword,use,20,8.5,1.5328125,0.0,0.55,0.85
logit-lens,18,scopeword,use,20,19.5,0.9953125,0.0,0.35,0.65
logit-lens,19,scopeword,use,20,12.5,3.0578125,0.0,0.45,0.75
logit-lens,20,scopeword,use,20,5.0,3.859375,0.05,0.6,0.85
logit-lens,21,scopeword,use,20,6.5,3.1640625,0.05,0.55,0.6
logit-lens,22,scopeword,use,20,11.5,2.7625,0.0,0.45,0.55
logit-lens,23,scopeword,use,20,27.5,2.3796875,0.0,0.5,0.5
logit-lens,24,scopeword,use,20,23.5,2.38984375,0.0,0.5,0.5
logit-lens,25,scopeword,use,20,44.5,2.271875,0.0,0.3,0.5
logit-lens,26,scopeword,use,20,58.0,1.98359375,0.0,0.2,0.3
logit-lens,27,scopeword,use,20,87.0,1.7240234375,0.0,0.0,0.25
logit-lens,28,scopeword,use,20,78.0,1.745703125,0.0,0.0,0.25
logit-lens,29,scopeword,use,20,118.5,1.1015625,0.0,0.0,0.0
logit-lens,30,scopeword,use,20,167.0,1.321875,0.0,0.0,0.0
logit-lens,0,typeof,use,10,247.0,1.7388671875,0.0,0.0,0.0
logit-lens,1,typeof,use,10,202.0,0.615625,0.0,0.0,0.0
logit-lens,2,typeof,use,10,300.0,1.09453125,0.0,0.0,0.0
logit-lens,3,typeof,use,10,557.0,0.946875,0.0,0.0,0.0
logit-lens,4,typeof,use,10,87.0,1.675,0.0,0.0,0.0
logit-lens,5,typeof,use,10,21.0,1.8125,0.0,0.0,0.7
logit-lens,6,typeof,use,10,8.0,1.86875,0.0,0.7,0.7
logit-lens,7,typeof,use,10,16.0,1.490625,0.0,0.3,0.7
logit-lens,8,typeof,use,10,2.0,0.9,0.0,0.7,0.7
logit-lens,9,typeof,use,10,43.0,0.309375,0.0,0.0,0.3
logit-lens,10,typeof,use,10,32.0,2.703125,0.0,0.0,0.4
logit-lens,11,typeof,use,10,38.0,3.525,0.0,0.4,0.4
logit-lens,12,typeof,use,10,102.0,3.175,0.0,0.4,0.4
logit-lens,13,typeof,use,10,3.0,7.340625,0.0,0.7,1.0
logit-lens,14,typeof,use,10,1.0,6.571875,0.3,0.7,0.7
logit-lens,15,typeof,use,10,1.0,6.56875,0.3,0.7,1.0
logit-lens,16,typeof,use,10,0.0,8.403125,0.7,0.7,1.0
logit-lens,17,typeof,use,10,0.0,9.940625,0.7,0.7,0.7
logit-lens,18,typeof,use,10,0.0,10.934375,0.7,0.7,1.0
logit-lens,19,typeof,use,10,0.0,10.778125,0.7,1.0,1.0
logit-lens,20,typeof,use,10,0.0,11.115625,0.7,1.0,1.0
logit-lens,21,typeof,use,10,0.0,14.0625,1.0,1.0,1.0
logit-lens,22,typeof,use,10,0.0,14.8125,1.0,1.0,1.0
logit-lens,23,typeof,use,10,0.0,14.09375,1.0,1.0,1.0
logit-lens,24,typeof,use,10,0.0,18.1375,0.7,1.0,1.0
logit-lens,25,typeof,use,10,0.0,18.73125,0.7,1.0,1.0
logit-lens,26,typeof,use,10,0.0,20.46875,0.7,1.0,1.0
logit-lens,27,typeof,use,10,0.0,19.45625,0.7,1.0,1.0
logit-lens,28,typeof,use,10,0.0,18.075,0.7,1.0,1.0
logit-lens,29,typeof,use,10,1.0,16.45625,0.4,1.0,1.0
logit-lens,30,typeof,use,10,1.0,14.5375,0.4,1.0,1.0
r-lens,0,alias,answer,10,311.0,5.778515625,0.0,0.0,0.0
r-lens,1,alias,answer,10,408.0,5.025,0.0,0.0,0.0
r-lens,2,alias,answer,10,333.0,5.7556640625,0.0,0.0,0.0
r-lens,3,alias,answer,10,340.5,5.666015625,0.0,0.0,0.0
r-lens,4,alias,answer,10,223.5,7.3078125,0.0,0.0,0.0
r-lens,5,alias,answer,10,237.5,6.89375,0.0,0.0,0.0
r-lens,6,alias,answer,10,262.0,5.5265625,0.0,0.0,0.0
r-lens,7,alias,answer,10,351.5,3.637890625,0.0,0.0,0.0
r-lens,8,alias,answer,10,349.5,3.083984375,0.0,0.0,0.0
r-lens,9,alias,answer,10,361.0,3.485791015625,0.0,0.0,0.0
r-lens,10,alias,answer,10,578.5,1.77559814453125,0.0,0.0,0.0
r-lens,11,alias,answer,10,64.0,3.935009765625,0.0,0.0,0.0
r-lens,12,alias,answer,10,64.5,3.827734375,0.0,0.0,0.0
r-lens,13,alias,answer,10,37.5,3.9201171875,0.0,0.0,0.2
r-lens,14,alias,answer,10,96.5,2.930859375,0.0,0.0,0.0
r-lens,15,alias,answer,10,50.0,3.977490234375,0.0,0.0,0.4
r-lens,16,alias,answer,10,42.0,3.7698974609375,0.0,0.1,0.2
r-lens,17,alias,answer,10,5.0,5.8771728515625,0.0,0.8,0.9
r-lens,18,alias,answer,10,3.0,6.79560546875,0.0,1.0,1.0
r-lens,19,alias,answer,10,2.0,7.0037109375,0.2,1.0,1.0
r-lens,20,alias,answer,10,2.0,7.458984375,0.3,1.0,1.0
r-lens,21,alias,answer,10,0.0,11.615625,0.9,1.0,1.0
r-lens,22,alias,answer,10,0.0,12.1400390625,1.0,1.0,1.0
r-lens,23,alias,answer,10,0.0,10.8052734375,1.0,1.0,1.0
r-lens,24,alias,answer,10,0.0,11.740234375,1.0,1.0,1.0
r-lens,25,alias,answer,10,0.0,15.2515625,1.0,1.0,1.0
r-lens,26,alias,answer,10,0.0,16.7734375,1.0,1.0,1.0
r-lens,27,alias,answer,10,0.0,18.01875,1.0,1.0,1.0
r-lens,28,alias,answer,10,0.0,23.4484375,1.0,1.0,1.0
r-lens,29,alias,answer,10,0.0,24.465625,1.0,1.0,1.0
r-lens,30,alias,answer,10,0.0,25.05,1.0,1.0,1.0
r-lens,0,alias,use,10,334.0,4.7015625,0.0,0.0,0.0
r-lens,1,alias,use,10,360.5,3.40234375,0.0,0.0,0.0
r-lens,2,alias,use,10,258.5,4.5236328125,0.0,0.0,0.0
r-lens,3,alias,use,10,276.5,5.29140625,0.0,0.0,0.0
r-lens,4,alias,use,10,197.5,6.925,0.0,0.0,0.0
r-lens,5,alias,use,10,223.0,6.3171875,0.0,0.0,0.0
r-lens,6,alias,use,10,192.5,5.96015625,0.0,0.0,0.0
r-lens,7,alias,use,10,201.0,4.4015625,0.0,0.0,0.0
r-lens,8,alias,use,10,204.5,3.9609375,0.0,0.0,0.0
r-lens,9,alias,use,10,266.5,1.8762939453125,0.0,0.0,0.0
r-lens,10,alias,use,10,205.0,3.1404296875,0.0,0.0,0.0
r-lens,11,alias,use,10,173.0,3.6205810546875,0.0,0.0,0.0
r-lens,12,alias,use,10,165.5,2.7169921875,0.0,0.0,0.0
r-lens,13,alias,use,10,173.0,2.49765625,0.0,0.0,0.0
r-lens,14,alias,use,10,167.0,1.798193359375,0.0,0.0,0.0
r-lens,15,alias,use,10,210.5,0.9244384765625,0.0,0.0,0.0
r-lens,16,alias,use,10,253.0,0.969140625,0.0,0.0,0.0
r-lens,17,alias,use,10,91.5,1.85908203125,0.0,0.0,0.0
r-lens,18,alias,use,10,137.0,1.03984375,0.0,0.0,0.0
r-lens,19,alias,use,10,144.5,0.733984375,0.0,0.0,0.0
r-lens,20,alias,use,10,196.0,0.21630859375,0.0,0.0,0.0
r-lens,21,alias,use,10,122.5,1.05592041015625,0.0,0.0,0.0
r-lens,22,alias,use,10,204.5,0.27880859375,0.0,0.0,0.0
r-lens,23,alias,use,10,318.5,-0.7697265625,0.0,0.0,0.0
r-lens,24,alias,use,10,366.5,-2.509765625,0.0,0.0,0.0
r-lens,25,alias,use,10,304.5,-2.3298828125,0.0,0.0,0.0
r-lens,26,alias,use,10,476.5,-4.184375,0.0,0.0,0.0
r-lens,27,alias,use,10,340.0,-5.029296875,0.0,0.0,0.0
r-lens,28,alias,use,10,294.5,-4.7517578125,0.0,0.0,0.0
r-lens,29,alias,use,10,140.5,-1.2140625,0.0,0.0,0.0
r-lens,30,alias,use,10,112.0,1.67734375,0.0,0.0,0.0
r-lens,0,arith,answer,10,332.0,-3.2703125,0.0,0.0,0.0
r-lens,1,arith,answer,10,413.5,-2.8078125,0.0,0.0,0.0
r-lens,2,arith,answer,10,330.0,-2.390625,0.0,0.0,0.0
r-lens,3,arith,answer,10,375.5,-3.6390625,0.0,0.0,0.0
r-lens,4,arith,answer,10,248.0,-3.821875,0.0,0.0,0.0
r-lens,5,arith,answer,10,225.5,-3.540625,0.0,0.0,0.0
r-lens,6,arith,answer,10,221.0,-2.5984375,0.0,0.0,0.0
r-lens,7,arith,answer,10,227.0,-1.815625,0.0,0.0,0.0
r-lens,8,arith,answer,10,195.0,-1.5515625,0.0,0.0,0.0
r-lens,9,arith,answer,10,705.0,-0.546875,0.0,0.0,0.0
r-lens,10,arith,answer,10,415.0,-1.55,0.0,0.0,0.0
r-lens,11,arith,answer,10,117.5,-1.325,0.0,0.0,0.0
r-lens,12,arith,answer,10,121.5,-0.8484375,0.0,0.0,0.0
r-lens,13,arith,answer,10,243.0,-0.825,0.0,0.0,0.0
r-lens,14,arith,answer,10,299.0,-0.7171875,0.0,0.0,0.0
r-lens,15,arith,answer,10,2213.0,-1.0046875,0.0,0.0,0.0
r-lens,16,arith,answer,10,1456.0,-1.49765625,0.0,0.0,0.0
r-lens,17,arith,answer,10,1022.0,-2.278125,0.0,0.0,0.0
r-lens,18,arith,answer,10,878.5,-2.9359375,0.0,0.0,0.0
r-lens,19,arith,answer,10,431.5,-3.659375,0.0,0.0,0.0
r-lens,20,arith,answer,10,762.5,-4.021875,0.0,0.0,0.0
r-lens,21,arith,answer,10,244.5,-4.6546875,0.0,0.0,0.0
r-lens,22,arith,answer,10,147.0,-1.003125,0.0,0.0,0.0
r-lens,23,arith,answer,10,19.5,1.678125,0.0,0.2,0.7
r-lens,24,arith,answer,10,0.0,7.0,0.8,1.0,1.0
r-lens,25,arith,answer,10,0.0,9.396875,1.0,1.0,1.0
r-lens,26,arith,answer,10,0.0,11.95,1.0,1.0,1.0
r-lens,27,arith,answer,10,0.0,13.64375,1.0,1.0,1.0
r-lens,28,arith,answer,10,0.0,17.525,1.0,1.0,1.0
r-lens,29,arith,answer,10,0.0,14.46875,1.0,1.0,1.0
r-lens,30,arith,answer,10,0.0,12.425,1.0,1.0,1.0
r-lens,0,arith,use,10,615.0,-3.3328125,0.0,0.0,0.0
r-lens,1,arith,use,10,768.0,-3.40234375,0.0,0.0,0.0
r-lens,2,arith,use,10,659.0,-3.6515625,0.0,0.0,0.0
r-lens,3,arith,use,10,462.5,-4.0203125,0.0,0.0,0.0
r-lens,4,arith,use,10,299.5,-4.35,0.0,0.0,0.0
r-lens,5,arith,use,10,291.5,-4.43125,0.0,0.0,0.0
r-lens,6,arith,use,10,263.5,-3.69375,0.0,0.0,0.0
r-lens,7,arith,use,10,222.5,-3.35,0.0,0.0,0.0
r-lens,8,arith,use,10,168.5,-2.696875,0.0,0.0,0.0
r-lens,9,arith,use,10,234.5,-2.7,0.0,0.0,0.0
r-lens,10,arith,use,10,204.5,-2.715625,0.0,0.0,0.0
r-lens,11,arith,use,10,122.5,-2.525,0.0,0.0,0.0
r-lens,12,arith,use,10,92.5,-2.4125,0.0,0.0,0.0
r-lens,13,arith,use,10,114.5,-2.490625,0.0,0.0,0.0
r-lens,14,arith,use,10,162.5,-2.315625,0.0,0.0,0.0
r-lens,15,arith,use,10,152.5,-2.046875,0.0,0.0,0.0
r-lens,16,arith,use,10,219.5,-1.759375,0.0,0.0,0.0
r-lens,17,arith,use,10,96.5,-1.865625,0.0,0.0,0.0
r-lens,18,arith,use,10,103.5,-1.78125,0.0,0.0,0.0
r-lens,19,arith,use,10,112.0,-1.609375,0.0,0.0,0.0
r-lens,20,arith,use,10,202.5,-1.9921875,0.0,0.0,0.0
r-lens,21,arith,use,10,236.5,-2.2546875,0.0,0.0,0.0
r-lens,22,arith,use,10,300.0,-1.775,0.0,0.0,0.0
r-lens,23,arith,use,10,438.5,-1.71796875,0.0,0.0,0.0
r-lens,24,arith,use,10,565.5,-2.144140625,0.0,0.0,0.0
r-lens,25,arith,use,10,456.5,-2.3005859375,0.0,0.0,0.0
r-lens,26,arith,use,10,551.0,-2.297265625,0.0,0.0,0.0
r-lens,27,arith,use,10,414.0,-2.5603515625,0.0,0.0,0.0
r-lens,28,arith,use,10,383.5,-2.909765625,0.0,0.0,0.0
r-lens,29,arith,use,10,221.5,-3.8890625,0.0,0.0,0.0
r-lens,30,arith,use,10,159.5,-4.296875,0.0,0.0,0.0
r-lens,0,binding,answer,20,297.0,-0.0015625,0.0,0.0,0.0
r-lens,1,binding,answer,20,401.5,0.00078125,0.0,0.0,0.0
r-lens,2,binding,answer,20,313.0,0.00546875,0.0,0.0,0.0
r-lens,3,binding,answer,20,319.5,0.00546875,0.0,0.0,0.0
r-lens,4,binding,answer,20,214.5,-0.0015625,0.0,0.0,0.0
r-lens,5,binding,answer,20,232.5,-0.00078125,0.0,0.0,0.0
r-lens,6,binding,answer,20,252.5,-0.003125,0.0,0.0,0.0
r-lens,7,binding,answer,20,251.5,-0.028125,0.0,0.0,0.0
r-lens,8,binding,answer,20,217.0,0.003125,0.0,0.0,0.0
r-lens,9,binding,answer,20,687.5,-0.01484375,0.0,0.0,0.0
r-lens,10,binding,answer,20,284.0,-0.018359375,0.0,0.0,0.0
r-lens,11,binding,answer,20,68.0,0.01171875,0.0,0.0,0.15
r-lens,12,binding,answer,20,75.5,-0.01328125,0.0,0.0,0.0
r-lens,13,binding,answer,20,38.5,0.059375,0.0,0.05,0.3
r-lens,14,binding,answer,20,137.0,-0.009375,0.0,0.0,0.0
r-lens,15,binding,answer,20,207.5,0.21796875,0.0,0.0,0.0
r-lens,16,binding,answer,20,104.5,0.1828125,0.0,0.0,0.0
r-lens,17,binding,answer,20,10.0,1.92109375,0.0,0.45,0.9
r-lens,18,binding,answer,20,3.0,2.996875,0.0,0.9,1.0
r-lens,19,binding,answer,20,2.5,3.1328125,0.2,1.0,1.0
r-lens,20,binding,answer,20,2.0,3.68828125,0.3,0.9,1.0
r-lens,21,binding,answer,20,0.0,5.25390625,0.65,1.0,1.0
r-lens,22,binding,answer,20,0.0,5.62890625,0.75,1.0,1.0
r-lens,23,binding,answer,20,0.0,4.99609375,0.7,1.0,1.0
r-lens,24,binding,answer,20,0.0,6.7609375,0.9,1.0,1.0
r-lens,25,binding,answer,20,0.0,7.1125,1.0,1.0,1.0
r-lens,26,binding,answer,20,0.0,8.140625,1.0,1.0,1.0
r-lens,27,binding,answer,20,0.0,8.053125,1.0,1.0,1.0
r-lens,28,binding,answer,20,0.0,9.61875,1.0,1.0,1.0
r-lens,29,binding,answer,20,0.0,9.025,1.0,1.0,1.0
r-lens,30,binding,answer,20,0.0,8.3375,1.0,1.0,1.0
r-lens,0,binding,use,20,204.0,-0.0015625,0.0,0.0,0.0
r-lens,1,binding,use,20,241.0,-0.03046875,0.0,0.0,0.0
r-lens,2,binding,use,20,248.0,-0.059375,0.0,0.0,0.0
r-lens,3,binding,use,20,254.5,0.0046875,0.0,0.0,0.0
r-lens,4,binding,use,20,197.5,0.009375,0.0,0.0,0.0
r-lens,5,binding,use,20,192.0,-0.0328125,0.0,0.0,0.0
r-lens,6,binding,use,20,149.5,0.015625,0.0,0.0,0.0
r-lens,7,binding,use,20,129.0,-0.065625,0.0,0.0,0.0
r-lens,8,binding,use,20,197.0,-0.1890625,0.0,0.0,0.0
r-lens,9,binding,use,20,335.5,-0.08203125,0.0,0.0,0.0
r-lens,10,binding,use,20,261.0,0.0078125,0.0,0.0,0.0
r-lens,11,binding,use,20,185.0,-0.04140625,0.0,0.0,0.0
r-lens,12,binding,use,20,189.0,-0.08046875,0.0,0.0,0.0
r-lens,13,binding,use,20,119.0,0.04453125,0.0,0.0,0.1
r-lens,14,binding,use,20,191.0,0.04375,0.0,0.0,0.0
r-lens,15,binding,use,20,114.5,0.0328125,0.0,0.0,0.05
r-lens,16,binding,use,20,210.5,-0.03359375,0.0,0.0,0.05
r-lens,17,binding,use,20,92.0,0.00234375,0.0,0.0,0.1
r-lens,18,binding,use,20,100.0,0.0453125,0.0,0.0,0.05
r-lens,19,binding,use,20,86.0,0.05703125,0.0,0.0,0.1
r-lens,20,binding,use,20,127.0,0.1640625,0.0,0.0,0.05
r-lens,21,binding,use,20,112.0,0.1171875,0.0,0.0,0.05
r-lens,22,binding,use,20,179.5,0.10859375,0.0,0.0,0.0
r-lens,23,binding,use,20,256.0,0.07578125,0.0,0.0,0.0
r-lens,24,binding,use,20,194.0,0.0890625,0.0,0.0,0.0
r-lens,25,binding,use,20,149.0,0.101171875,0.0,0.0,0.0
r-lens,26,binding,use,20,152.5,0.167578125,0.0,0.0,0.0
r-lens,27,binding,use,20,124.5,0.130078125,0.0,0.0,0.0
r-lens,28,binding,use,20,140.5,0.123828125,0.0,0.0,0.0
r-lens,29,binding,use,20,100.0,-0.1296875,0.0,0.0,0.0
r-lens,30,binding,use,20,73.0,-0.1890625,0.0,0.0,0.0
r-lens,0,call,answer,10,228.5,9.01708984375,0.0,0.0,0.0
r-lens,1,call,answer,10,329.5,7.040771484375,0.0,0.0,0.0
r-lens,2,call,answer,10,262.5,7.2802734375,0.0,0.0,0.0
r-lens,3,call,answer,10,245.5,8.962890625,0.0,0.0,0.0
r-lens,4,call,answer,10,165.5,10.9677734375,0.0,0.0,0.0
r-lens,5,call,answer,10,182.0,10.56640625,0.0,0.0,0.0
r-lens,6,call,answer,10,185.0,8.87255859375,0.0,0.0,0.0
r-lens,7,call,answer,10,236.0,7.8193359375,0.0,0.0,0.0
r-lens,8,call,answer,10,260.5,5.9306640625,0.0,0.0,0.0
r-lens,9,call,answer,10,290.0,6.04296875,0.0,0.0,0.0
r-lens,10,call,answer,10,170.5,6.0703125,0.0,0.0,0.0
r-lens,11,call,answer,10,26.5,6.3978271484375,0.0,0.0,0.5
r-lens,12,call,answer,10,28.5,4.642822265625,0.0,0.1,0.4
r-lens,13,call,answer,10,23.5,4.200773239135742,0.0,0.1,0.5
r-lens,14,call,answer,10,51.0,5.218017578125,0.0,0.0,0.1
r-lens,15,call,answer,10,36.0,3.904296875,0.0,0.0,0.4
r-lens,16,call,answer,10,40.5,3.3046875,0.0,0.0,0.3
r-lens,17,call,answer,10,8.0,6.10693359375,0.0,0.6,1.0
r-lens,18,call,answer,10,3.0,6.69140625,0.0,0.7,1.0
r-lens,19,call,answer,10,6.5,6.5703125,0.2,0.6,1.0
r-lens,20,call,answer,10,5.5,7.5712890625,0.2,0.7,0.9
r-lens,21,call,answer,10,0.0,10.75531005859375,0.7,1.0,1.0
r-lens,22,call,answer,10,0.0,11.277587890625,0.8,1.0,1.0
r-lens,23,call,answer,10,0.0,10.858642578125,0.9,1.0,1.0
r-lens,24,call,answer,10,0.0,12.1982421875,0.9,1.0,1.0
r-lens,25,call,answer,10,0.0,15.59814453125,1.0,1.0,1.0
r-lens,26,call,answer,10,0.0,14.84033203125,1.0,1.0,1.0
r-lens,27,call,answer,10,0.0,16.5302734375,1.0,1.0,1.0
r-lens,28,call,answer,10,0.0,21.73046875,1.0,1.0,1.0
r-lens,29,call,answer,10,0.0,23.56640625,1.0,1.0,1.0
r-lens,30,call,answer,10,0.0,25.984375,1.0,1.0,1.0
r-lens,0,call,use,10,333.0,7.3916015625,0.0,0.0,0.0
r-lens,1,call,use,10,405.0,6.2158203125,0.0,0.0,0.0
r-lens,2,call,use,10,303.0,7.703125,0.0,0.0,0.0
r-lens,3,call,use,10,256.5,9.3359375,0.0,0.0,0.0
r-lens,4,call,use,10,200.0,10.1337890625,0.0,0.0,0.0
r-lens,5,call,use,10,211.0,10.228515625,0.0,0.0,0.0
r-lens,6,call,use,10,221.0,9.032958984375,0.0,0.0,0.0
r-lens,7,call,use,10,214.5,8.13037109375,0.0,0.0,0.0
r-lens,8,call,use,10,184.5,7.60009765625,0.0,0.0,0.0
r-lens,9,call,use,10,205.5,6.19921875,0.0,0.0,0.0
r-lens,10,call,use,10,172.5,6.335205078125,0.0,0.0,0.0
r-lens,11,call,use,10,127.0,5.408203125,0.0,0.0,0.0
r-lens,12,call,use,10,77.0,4.46337890625,0.0,0.0,0.1
r-lens,13,call,use,10,139.0,4.2158203125,0.0,0.0,0.0
r-lens,14,call,use,10,88.5,5.45947265625,0.0,0.0,0.1
r-lens,15,call,use,10,117.5,5.50048828125,0.0,0.0,0.0
r-lens,16,call,use,10,120.0,5.275634765625,0.0,0.0,0.0
r-lens,17,call,use,10,72.5,6.492431640625,0.0,0.0,0.0
r-lens,18,call,use,10,90.0,5.9453125,0.0,0.0,0.0
r-lens,19,call,use,10,79.5,6.140625,0.0,0.0,0.0
r-lens,20,call,use,10,117.5,5.64697265625,0.0,0.0,0.0
r-lens,21,call,use,10,52.5,6.6328125,0.0,0.0,0.0
r-lens,22,call,use,10,67.5,6.58154296875,0.0,0.0,0.0
r-lens,23,call,use,10,107.0,5.1578369140625,0.0,0.0,0.0
r-lens,24,call,use,10,91.5,5.04931640625,0.0,0.0,0.0
r-lens,25,call,use,10,92.0,5.27978515625,0.0,0.0,0.0
r-lens,26,call,use,10,140.5,3.3779296875,0.0,0.0,0.0
r-lens,27,call,use,10,131.0,3.63671875,0.0,0.0,0.0
r-lens,28,call,use,10,131.0,3.884796142578125,0.0,0.0,0.0
r-lens,29,call,use,10,83.0,7.171142578125,0.0,0.0,0.0
r-lens,30,call,use,10,70.5,11.16650390625,0.0,0.0,0.0
r-lens,0,defuse,answer,10,243.0,2.703125,0.0,0.0,0.0
r-lens,1,defuse,answer,10,346.5,2.3515625,0.0,0.0,0.0
r-lens,2,defuse,answer,10,300.0,2.0625,0.0,0.0,0.0
r-lens,3,defuse,answer,10,251.5,2.96875,0.0,0.0,0.0
r-lens,4,defuse,answer,10,172.0,3.171875,0.0,0.0,0.0
r-lens,5,defuse,answer,10,186.5,3.0078125,0.0,0.0,0.0
r-lens,6,defuse,answer,10,200.5,2.2265625,0.0,0.0,0.0
r-lens,7,defuse,answer,10,245.0,1.21875,0.0,0.0,0.0
r-lens,8,defuse,answer,10,223.0,1.125,0.0,0.0,0.0
r-lens,9,defuse,answer,10,228.5,0.4140625,0.0,0.0,0.0
r-lens,10,defuse,answer,10,270.0,1.09375,0.0,0.0,0.0
r-lens,11,defuse,answer,10,43.5,0.8984375,0.0,0.0,0.2
r-lens,12,defuse,answer,10,59.5,0.359375,0.0,0.0,0.0
r-lens,13,defuse,answer,10,30.5,1.171875,0.0,0.0,0.4
r-lens,14,defuse,answer,10,41.0,1.359375,0.0,0.0,0.0
r-lens,15,defuse,answer,10,32.5,1.7734375,0.0,0.0,0.1
r-lens,16,defuse,answer,10,30.0,1.921875,0.0,0.0,0.3
r-lens,17,defuse,answer,10,2.5,3.359375,0.0,1.0,1.0
r-lens,18,defuse,answer,10,1.0,5.75,0.2,0.9,1.0
r-lens,19,defuse,answer,10,0.0,6.0,0.6,0.9,1.0
r-lens,20,defuse,answer,10,0.5,5.921875,0.5,0.8,1.0
r-lens,21,defuse,answer,10,0.5,7.703125,0.5,0.9,1.0
r-lens,22,defuse,answer,10,1.5,4.640625,0.2,0.9,0.9
r-lens,23,defuse,answer,10,1.5,0.453125,0.3,0.9,1.0
r-lens,24,defuse,answer,10,3.0,-0.078125,0.3,1.0,1.0
r-lens,25,defuse,answer,10,0.5,-2.8125,0.5,0.9,1.0
r-lens,26,defuse,answer,10,0.0,-3.1875,0.6,1.0,1.0
r-lens,27,defuse,answer,10,0.5,-3.90625,0.5,1.0,1.0
r-lens,28,defuse,answer,10,1.0,-3.25,0.3,1.0,1.0
r-lens,29,defuse,answer,10,1.0,-1.0,0.3,1.0,1.0
r-lens,30,defuse,answer,10,1.0,0.4375,0.2,1.0,1.0
r-lens,0,defuse,use,10,245.5,2.53125,0.0,0.0,0.0
r-lens,1,defuse,use,10,245.0,2.625,0.0,0.0,0.0
r-lens,2,defuse,use,10,224.5,2.609375,0.0,0.0,0.0
r-lens,3,defuse,use,10,226.0,3.28125,0.0,0.0,0.0
r-lens,4,defuse,use,10,165.5,3.34375,0.0,0.0,0.0
r-lens,5,defuse,use,10,171.0,3.453125,0.0,0.0,0.0
r-lens,6,defuse,use,10,178.0,2.875,0.0,0.0,0.0
r-lens,7,defuse,use,10,166.5,2.671875,0.0,0.0,0.0
r-lens,8,defuse,use,10,178.5,2.453125,0.0,0.0,0.0
r-lens,9,defuse,use,10,213.0,2.65625,0.0,0.0,0.0
r-lens,10,defuse,use,10,274.5,2.46875,0.0,0.0,0.0
r-lens,11,defuse,use,10,122.5,1.9765625,0.0,0.0,0.0
r-lens,12,defuse,use,10,143.0,2.25,0.0,0.0,0.0
r-lens,13,defuse,use,10,119.5,2.21875,0.0,0.0,0.0
r-lens,14,defuse,use,10,175.5,1.7578125,0.0,0.0,0.0
r-lens,15,defuse,use,10,160.0,1.421875,0.0,0.0,0.0
r-lens,16,defuse,use,10,235.5,1.34375,0.0,0.0,0.0
r-lens,17,defuse,use,10,128.0,1.5859375,0.0,0.0,0.0
r-lens,18,defuse,use,10,111.0,2.15625,0.0,0.0,0.0
r-lens,19,defuse,use,10,103.0,1.9140625,0.0,0.0,0.0
r-lens,20,defuse,use,10,172.5,1.921875,0.0,0.0,0.0
r-lens,21,defuse,use,10,107.5,2.3046875,0.0,0.0,0.0
r-lens,22,defuse,use,10,339.5,1.9375,0.0,0.0,0.0
r-lens,23,defuse,use,10,490.5,1.7958984375,0.0,0.0,0.0
r-lens,24,defuse,use,10,643.0,2.330322265625,0.0,0.0,0.0
