example_id,layer,t,step_index,truth,model_says,model_correct,probe_says,probe_correct,random_says,random_correct
synthetic_taint_0_562201,27,5,4,1,1,True,1,True,0,False
synthetic_taint_0_562201,27,6,5,1,1,True,1,True,0,False
synthetic_taint_0_562201,31,2,1,1,1,True,0,False,1,True
synthetic_taint_0_562201,31,3,2,1,1,True,1,True,1,True
synthetic_taint_0_562201,31,4,3,1,1,True,1,True,1,True
synthetic_taint_0_562201,31,5,4,1,1,True,1,True,1,True
synthetic_taint_0_562201,31,6,5,1,1,True,1,True,1,True
synthetic_taint_0_252175,-1,2,1,1,1,True,1,True,0,False
synthetic_taint_0_252175,-1,3,2,1,1,True,1,True,0,False
synthetic_taint_0_252175,-1,4,3,1,1,True,1,True,0,False
synthetic_taint_0_252175,-1,5,4,1,1,True,1,True,0,False
synthetic_taint_0_252175,-1,6,5,1,1,True,1,True,1,True
synthetic_taint_0_252175,-1,7,6,1,1,True,1,True,1,True
synthetic_taint_0_252175,0,2,1,1,1,True,1,True,1,True
synthetic_taint_0_252175,0,3,2,1,1,True,1,True,1,True
synthetic_taint_0_252175,0,4,3,1,1,True,1,True,1,True
synthetic_taint_0_252175,0,5,4,1,1,True,1,True,1,True
synthetic_taint_0_252175,0,6,5,1,1,True,1,True,1,True
synthetic_taint_0_252175,0,7,6,1,1,True,1,True,1,True
synthetic_taint_0_252175,3,2,1,1,1,True,1,True,1,True
synthetic_taint_0_252175,3,3,2,1,1,True,1,True,0,False
synthetic_taint_0_252175,3,4,3,1,1,True,0,False,0,False
synthetic_taint_0_252175,3,5,4,1,1,True,0,False,0,False
synthetic_taint_0_252175,3,6,5,1,1,True,0,False,0,False
synthetic_taint_0_252175,3,7,6,1,1,True,0,False,0,False
synthetic_taint_0_252175,7,2,1,1,1,True,1,True,1,True
synthetic_taint_0_252175,7,3,2,1,1,True,1,True,1,True
synthetic_taint_0_252175,7,4,3,1,1,True,1,True,1,True
synthetic_taint_0_252175,7,5,4,1,1,True,1,True,0,False
synthetic_taint_0_252175,7,6,5,1,1,True,1,True,0,False
synthetic_taint_0_252175,7,7,6,1,1,True,1,True,1,True
synthetic_taint_0_252175,11,2,1,1,1,True,1,True,1,True
synthetic_taint_0_252175,11,3,2,1,1,True,1,True,1,True
synthetic_taint_0_252175,11,4,3,1,1,True,1,True,1,True
synthetic_taint_0_252175,11,5,4,1,1,True,1,True,1,True
synthetic_taint_0_252175,11,6,5,1,1,True,1,True,0,False
synthetic_taint_0_252175,11,7,6,1,1,True,1,True,1,True
synthetic_taint_0_252175,15,2,1,1,1,True,1,True,1,True
synthetic_taint_0_252175,15,3,2,1,1,True,1,True,1,True
synthetic_taint_0_252175,15,4,3,1,1,True,1,True,1,True
synthetic_taint_0_252175,15,5,4,1,1,True,1,True,1,True
synthetic_taint_0_252175,15,6,5,1,1,True,1,True,1,True
synthetic_taint_0_252175,15,7,6,1,1,True,1,True,1,True
synthetic_taint_0_252175,19,2,1,1,1,True,1,True,0,False
synthetic_taint_0_252175,19,3,2,1,1,True,1,True,0,False
synthetic_taint_0_252175,19,4,3,1,1,True,1,True,0,False
synthetic_taint_0_252175,19,5,4,1,1,True,1,True,0,False
synthetic_taint_0_252175,19,6,5,1,1,True,1,True,0,False
synthetic_taint_0_252175,19,7,6,1,1,True,1,True,0,False
synthetic_taint_0_252175,23,2,1,1,1,True,1,True,0,False
synthetic_taint_0_252175,23,3,2,1,1,True,1,True,1,True
synthetic_taint_0_252175,23,4,3,1,1,True,1,True,1,True
synthetic_taint_0_252175,23,5,4,1,1,True,1,True,0,False
synthetic_taint_0_252175,23,6,5,1,1,True,1,True,0,False
synthetic_taint_0_252175,23,7,6,1,1,True,1,True,1,True
synthetic_taint_0_252175,27,2,1,1,1,True,1,True,0,False
synthetic_taint_0_252175,27,3,2,1,1,True,1,True,0,False
synthetic_taint_0_252175,27,4,3,1,1,True,1,True,1,True
synthetic_taint_0_252175,27,5,4,1,1,True,1,True,1,True
synthetic_taint_0_252175,27,6,5,1,1,True,1,True,1,True
synthetic_taint_0_252175,27,7,6,1,1,True,1,True,0,False
synthetic_taint_0_252175,31,2,1,1,1,True,0,False,1,True
synthetic_taint_0_252175,31,3,2,1,1,True,1,True,1,True
synthetic_taint_0_252175,31,4,3,1,1,True,1,True,1,True
synthetic_taint_0_252175,31,5,4,1,1,True,1,True,1,True
synthetic_taint_0_252175,31,6,5,1,1,True,1,True,1,True
synthetic_taint_0_252175,31,7,6,1,1,True,1,True,1,True
synthetic_taint_1_683681,-1,2,1,1,1,True,1,True,0,False
synthetic_taint_1_683681,-1,3,2,1,1,True,1,True,0,False
synthetic_taint_1_683681,-1,4,3,0,0,True,1,False,0,True
synthetic_taint_1_683681,-1,5,4,0,0,True,1,False,0,True
synthetic_taint_1_683681,0,2,1,1,1,True,1,True,1,True
synthetic_taint_1_683681,0,3,2,1,1,True,1,True,1,True
synthetic_taint_1_683681,0,4,3,0,0,True,0,True,1,False
synthetic_taint_1_683681,0,5,4,0,0,True,0,True,1,False
synthetic_taint_1_683681,3,2,1,1,1,True,1,True,1,True
synthetic_taint_1_683681,3,3,2,1,1,True,1,True,0,False
synthetic_taint_1_683681,3,4,3,0,0,True,1,False,0,True
synthetic_taint_1_683681,3,5,4,0,0,True,0,True,0,True
synthetic_taint_1_683681,7,2,1,1,1,True,1,True,1,True
synthetic_taint_1_683681,7,3,2,1,1,True,1,True,1,True
synthetic_taint_1_683681,7,4,3,0,0,True,0,True,1,False
synthetic_taint_1_683681,7,5,4,0,0,True,0,True,0,True
synthetic_taint_1_683681,11,2,1,1,1,True,1,True,1,True
synthetic_taint_1_683681,11,3,2,1,1,True,1,True,1,True
synthetic_taint_1_683681,11,4,3,0,0,True,0,True,0,True
synthetic_taint_1_683681,11,5,4,0,0,True,0,True,0,True
synthetic_taint_1_683681,15,2,1,1,1,True,1,True,1,True
synthetic_taint_1_683681,15,3,2,1,1,True,1,True,1,True
synthetic_taint_1_683681,15,4,3,0,0,True,0,True,1,False
synthetic_taint_1_683681,15,5,4,0,0,True,0,True,1,False
synthetic_taint_1_683681,19,2,1,1,1,True,1,True,0,False
synthetic_taint_1_683681,19,3,2,1,1,True,1,True,0,False
synthetic_taint_1_683681,19,4,3,0,0,True,0,True,0,True
synthetic_taint_1_683681,19,5,4,0,0,True,0,True,0,True
synthetic_taint_1_683681,23,2,1,1,1,True,1,True,0,False
synthetic_taint_1_683681,23,3,2,1,1,True,1,True,1,True
synthetic_taint_1_683681,23,4,3,0,0,True,0,True,0,True
synthetic_taint_1_683681,23,5,4,0,0,True,0,True,0,True
synthetic_taint_1_683681,27,2,1,1,1,True,1,True,0,False
synthetic_taint_1_683681,27,3,2,1,1,True,1,True,0,False
synthetic_taint_1_683681,27,4,3,0,0,True,0,True,0,True
synthetic_taint_1_683681,27,5,4,0,0,True,0,True,0,True
synthetic_taint_1_683681,31,2,1,1,1,True,0,False,1,True
synthetic_taint_1_683681,31,3,2,1,1,True,1,True,1,True
synthetic_taint_1_683681,31,4,3,0,0,True,0,True,1,False
synthetic_taint_1_683681,31,5,4,0,0,True,0,True,1,False
synthetic_taint_0_452845,-1,2,1,1,1,True,1,True,1,True
synthetic_taint_0_452845,-1,3,2,1,1,True,1,True,1,True
synthetic_taint_0_452845,-1,4,3,1,1,True,1,True,0,False
synthetic_taint_0_452845,0,2,1,1,1,True,1,True,1,True
synthetic_taint_0_452845,0,3,2,1,1,True,1,True,1,True
synthetic_taint_0_452845,0,4,3,1,1,True,1,True,1,True
synthetic_taint_0_452845,3,2,1,1,1,True,1,True,1,True
synthetic_taint_0_452845,3,3,2,1,1,True,0,False,0,False
synthetic_taint_0_452845,3,4,3,1,1,True,0,False,0,False
synthetic_taint_0_452845,7,2,1,1,1,True,1,True,1,True
synthetic_taint_0_452845,7,3,2,1,1,True,1,True,1,True
synthetic_taint_0_452845,7,4,3,1,1,True,1,True,1,True
synthetic_taint_0_452845,11,2,1,1,1,True,1,True,1,True
synthetic_taint_0_452845,11,3,2,1,1,True,1,True,1,True
synthetic_taint_0_452845,11,4,3,1,1,True,1,True,1,True
synthetic_taint_0_452845,15,2,1,1,1,True,1,True,1,True
synthetic_taint_0_452845,15,3,2,1,1,True,1,True,1,True
synthetic_taint_0_452845,15,4,3,1,1,True,1,True,1,True
synthetic_taint_0_452845,19,2,1,1,1,True,1,True,0,False
synthetic_taint_0_452845,19,3,2,1,1,True,1,True,0,False
synthetic_taint_0_452845,19,4,3,1,1,True,1,True,0,False
synthetic_taint_0_452845,23,2,1,1,1,True,1,True,0,False
synthetic_taint_0_452845,23,3,2,1,1,True,1,True,1,True
synthetic_taint_0_452845,23,4,3,1,1,True,1,True,0,False
synthetic_taint_0_452845,27,2,1,1,1,True,1,True,0,False
synthetic_taint_0_452845,27,3,2,1,1,True,1,True,0,False
synthetic_taint_0_452845,27,4,3,1,1,True,1,True,0,False
synthetic_taint_0_452845,31,2,1,1,1,True,0,False,1,True
synthetic_taint_0_452845,31,3,2,1,1,True,1,True,1,True
synthetic_taint_0_452845,31,4,3,1,1,True,1,True,1,True
synthetic_taint_1_421789,-1,2,1,1,1,True,1,True,0,False
synthetic_taint_1_421789,-1,3,2,1,1,True,1,True,0,False
synthetic_taint_1_421789,-1,4,3,1,1,True,1,True,0,False
synthetic_taint_1_421789,-1,5,4,1,1,True,1,True,0,False
synthetic_taint_1_421789,-1,6,5,1,1,True,1,True,1,True
synthetic_taint_1_421789,-1,7,6,0,1,False,1,False,1,False
synthetic_taint_1_421789,-1,8,7,0,1,False,1,False,0,True
synthetic_taint_1_421789,0,2,1,1,1,True,1,True,1,True
synthetic_taint_1_421789,0,3,2,1,1,True,1,True,0,False
synthetic_taint_1_421789,0,4,3,1,1,True,1,True,1,True
synthetic_taint_1_421789,0,5,4,1,1,True,1,True,1,True
synthetic_taint_1_421789,0,6,5,1,1,True,1,True,1,True
synthetic_taint_1_421789,0,7,6,0,1,False,0,True,1,False
synthetic_taint_1_421789,0,8,7,0,1,False,0,True,1,False
synthetic_taint_1_421789,3,2,1,1,1,True,0,False,1,True
synthetic_taint_1_421789,3,3,2,1,1,True,0,False,1,True
synthetic_taint_1_421789,3,4,3,1,1,True,0,False,1,True
synthetic_taint_1_421789,3,5,4,1,1,True,0,False,1,True
synthetic_taint_1_421789,3,6,5,1,1,True,0,False,1,True
synthetic_taint_1_421789,3,7,6,0,1,False,0,True,0,True
synthetic_taint_1_421789,3,8,7,0,1,False,0,True,0,True
synthetic_taint_1_421789,7,2,1,1,1,True,1,True,1,True
synthetic_taint_1_421789,7,3,2,1,1,True,1,True,1,True
synthetic_taint_1_421789,7,4,3,1,1,True,1,True,1,True
synthetic_taint_1_421789,7,5,4,1,1,True,1,True,1,True
synthetic_taint_1_421789,7,6,5,1,1,True,1,True,1,True
synthetic_taint_1_421789,7,7,6,0,1,False,0,True,0,True
synthetic_taint_1_421789,7,8,7,0,1,False,0,True,0,True
synthetic_taint_1_421789,11,2,1,1,1,True,1,True,0,False
synthetic_taint_1_421789,11,3,2,1,1,True,1,True,1,True
synthetic_taint_1_421789,11,4,3,1,1,True,1,True,0,False
synthetic_taint_1_421789,11,5,4,1,1,True,1,True,0,False
synthetic_taint_1_421789,11,6,5,1,1,True,1,True,0,False
synthetic_taint_1_421789,11,7,6,0,1,False,0,True,0,True
synthetic_taint_1_421789,11,8,7,0,1,False,0,True,0,True
synthetic_taint_1_421789,15,2,1,1,1,True,1,True,1,True
synthetic_taint_1_421789,15,3,2,1,1,True,1,True,1,True
synthetic_taint_1_421789,15,4,3,1,1,True,1,True,1,True
synthetic_taint_1_421789,15,5,4,1,1,True,1,True,1,True
synthetic_taint_1_421789,15,6,5,1,1,True,1,True,1,True
synthetic_taint_1_421789,15,7,6,0,1,False,1,False,1,False
synthetic_taint_1_421789,15,8,7,0,1,False,0,True,1,False
synthetic_taint_1_421789,19,2,1,1,1,True,1,True,0,False
synthetic_taint_1_421789,19,3,2,1,1,True,1,True,1,True
synthetic_taint_1_421789,19,4,3,1,1,True,1,True,1,True
synthetic_taint_1_421789,19,5,4,1,1,True,1,True,1,True
synthetic_taint_1_421789,19,6,5,1,1,True,1,True,1,True
synthetic_taint_1_421789,19,7,6,0,1,False,0,True,1,False
synthetic_taint_1_421789,19,8,7,0,1,False,0,True,0,True
synthetic_taint_1_421789,23,2,1,1,1,True,1,True,0,False
synthetic_taint_1_421789,23,3,2,1,1,True,1,True,1,True
synthetic_taint_1_421789,23,4,3,1,1,True,1,True,0,False
synthetic_taint_1_421789,23,5,4,1,1,True,1,True,0,False
synthetic_taint_1_421789,23,6,5,1,1,True,1,True,0,False
synthetic_taint_1_421789,23,7,6,0,1,False,0,True,1,False
synthetic_taint_1_421789,23,8,7,0,1,False,0,True,0,True
synthetic_taint_1_421789,27,2,1,1,1,True,1,True,0,False
synthetic_taint_1_421789,27,3,2,1,1,True,1,True,1,True
synthetic_taint_1_421789,27,4,3,1,1,True,1,True,1,True
synthetic_taint_1_421789,27,5,4,1,1,True,1,True,1,True
synthetic_taint_1_421789,27,6,5,1,1,True,1,True,1,True
synthetic_taint_1_421789,27,7,6,0,1,False,0,True,1,False
synthetic_taint_1_421789,27,8,7,0,1,False,0,True,0,True
synthetic_taint_1_421789,31,2,1,1,1,True,1,True,1,True
synthetic_taint_1_421789,31,3,2,1,1,True,1,True,1,True
synthetic_taint_1_421789,31,4,3,1,1,True,1,True,1,True
synthetic_taint_1_421789,31,5,4,1,1,True,1,True,1,True
synthetic_taint_1_421789,31,6,5,1,1,True,1,True,1,True
synthetic_taint_1_421789,31,7,6,0,1,False,0,True,1,False
synthetic_taint_1_421789,31,8,7,0,1,False,0,True,1,False
synthetic_taint_1_350811,-1,2,1,1,1,True,1,True,0,False
synthetic_taint_1_350811,-1,3,2,1,1,True,1,True,0,False
synthetic_taint_1_350811,-1,4,3,0,0,True,1,False,0,True
synthetic_taint_1_350811,-1,5,4,0,1,False,1,False,0,True
synthetic_taint_1_350811,0,2,1,1,1,True,1,True,1,True
synthetic_taint_1_350811,0,3,2,1,1,True,1,True,1,True
synthetic_taint_1_350811,0,4,3,0,0,True,0,True,0,True
synthetic_taint_1_350811,0,5,4,0,1,False,0,True,0,True
synthetic_taint_1_350811,3,2,1,1,1,True,1,True,1,True
synthetic_taint_1_350811,3,3,2,1,1,True,1,True,1,True
synthetic_taint_1_350811,3,4,3,0,0,True,1,False,0,True
synthetic_taint_1_350811,3,5,4,0,1,False,1,False,0,True
synthetic_taint_1_350811,7,2,1,1,1,True,1,True,1,True
synthetic_taint_1_350811,7,3,2,1,1,True,1,True,1,True
synthetic_taint_1_350811,7,4,3,0,0,True,0,True,0,True
synthetic_taint_1_350811,7,5,4,0,1,False,0,True,0,True
synthetic_taint_1_350811,11,2,1,1,1,True,1,True,1,True
synthetic_taint_1_350811,11,3,2,1,1,True,1,True,1,True
synthetic_taint_1_350811,11,4,3,0,0,True,0,True,1,False
synthetic_taint_1_350811,11,5,4,0,1,False,0,True,1,False
synthetic_taint_1_350811,15,2,1,1,1,True,1,True,1,True
synthetic_taint_1_350811,15,3,2,1,1,True,1,True,1,True
synthetic_taint_1_350811,15,4,3,0,0,True,0,True,1,False
synthetic_taint_1_350811,15,5,4,0,1,False,0,True,1,False
synthetic_taint_1_350811,19,2,1,1,1,True,1,True,0,False
synthetic_taint_1_350811,19,3,2,1,1,True,1,True,0,False
synthetic_taint_1_350811,19,4,3,0,0,True,0,True,0,True
synthetic_taint_1_350811,19,5,4,0,1,False,0,True,0,True
synthetic_taint_1_350811,23,2,1,1,1,True,1,True,0,False
synthetic_taint_1_350811,23,3,2,1,1,True,1,True,1,True
synthetic_taint_1_350811,23,4,3,0,0,True,0,True,0,True
synthetic_taint_1_350811,23,5,4,0,1,False,0,True,0,True
synthetic_taint_1_350811,27,2,1,1,1,True,1,True,0,False
synthetic_taint_1_350811,27,3,2,1,1,True,1,True,0,False
synthetic_taint_1_350811,27,4,3,0,0,True,0,True,0,True
synthetic_taint_1_350811,27,5,4,0,1,False,0,True,0,True
synthetic_taint_1_350811,31,2,1,1,1,True,0,False,1,True
synthetic_taint_1_350811,31,3,2,1,1,True,1,True,1,True
synthetic_taint_1_350811,31,4,3,0,0,True,0,True,1,False
synthetic_taint_1_350811,31,5,4,0,1,False,0,True,1,False
synthetic_taint_1_840296,-1,2,1,1,1,True,1,True,0,False
synthetic_taint_1_840296,-1,3,2,1,1,True,1,True,0,False
synthetic_taint_1_840296,-1,4,3,1,1,True,1,True,0,False
synthetic_taint_1_840296,-1,5,4,1,1,True,1,True,0,False
synthetic_taint_1_840296,-1,6,5,0,0,True,1,False,1,False
synthetic_taint_1_840296,-1,7,6,0,1,False,1,False,1,False
synthetic_taint_1_840296,0,2,1,1,1,True,1,True,1,True
synthetic_taint_1_840296,0,3,2,1,1,True,1,True,1,True
synthetic_taint_1_840296,0,4,3,1,1,True,1,True,1,True
synthetic_taint_1_840296,0,5,4,1,1,True,1,True,1,True
synthetic_taint_1_840296,0,6,5,0,0,True,0,True,1,False
synthetic_taint_1_840296,0,7,6,0,1,False,0,True,1,False
synthetic_taint_1_840296,3,2,1,1,1,True,1,True,1,True
synthetic_taint_1_840296,3,3,2,1,1,True,1,True,0,False
synthetic_taint_1_840296,3,4,3,1,1,True,0,False,0,False
synthetic_taint_1_840296,3,5,4,1,1,True,0,False,0,False
synthetic_taint_1_840296,3,6,5,0,0,True,0,True,0,True
synthetic_taint_1_840296,3,7,6,0,1,False,0,True,0,True
synthetic_taint_1_840296,7,2,1,1,1,True,1,True,1,True
synthetic_taint_1_840296,7,3,2,1,1,True,1,True,1,True
synthetic_taint_1_840296,7,4,3,1,1,True,1,True,1,True
synthetic_taint_1_840296,7,5,4,1,1,True,1,True,0,False
synthetic_taint_1_840296,7,6,5,0,0,True,0,True,0,True
synthetic_taint_1_840296,7,7,6,0,1,False,0,True,1,False
synthetic_taint_1_840296,11,2,1,1,1,True,1,True,1,True
synthetic_taint_1_840296,11,3,2,1,1,True,1,True,1,True
synthetic_taint_1_840296,11,4,3,1,1,True,1,True,1,True
synthetic_taint_1_840296,11,5,4,1,1,True,1,True,1,True
synthetic_taint_1_840296,11,6,5,0,0,True,1,False,0,True
synthetic_taint_1_840296,11,7,6,0,1,False,0,True,0,True
synthetic_taint_1_840296,15,2,1,1,1,True,1,True,1,True
synthetic_taint_1_840296,15,3,2,1,1,True,1,True,1,True
synthetic_taint_1_840296,15,4,3,1,1,True,1,True,1,True
synthetic_taint_1_840296,15,5,4,1,1,True,1,True,1,True
synthetic_taint_1_840296,15,6,5,0,0,True,1,False,1,False
synthetic_taint_1_840296,15,7,6,0,1,False,0,True,1,False
synthetic_taint_1_840296,19,2,1,1,1,True,1,True,0,False
synthetic_taint_1_840296,19,3,2,1,1,True,1,True,0,False
synthetic_taint_1_840296,19,4,3,1,1,True,1,True,0,False
synthetic_taint_1_840296,19,5,4,1,1,True,1,True,0,False
synthetic_taint_1_840296,19,6,5,0,0,True,0,True,1,False
synthetic_taint_1_840296,19,7,6,0,1,False,0,True,0,True
synthetic_taint_1_840296,23,2,1,1,1,True,1,True,0,False
synthetic_taint_1_840296,23,3,2,1,1,True,1,True,1,True
synthetic_taint_1_840296,23,4,3,1,1,True,1,True,1,True
synthetic_taint_1_840296,23,5,4,1,1,True,1,True,0,False
synthetic_taint_1_840296,23,6,5,0,0,True,0,True,0,True
synthetic_taint_1_840296,23,7,6,0,1,False,0,True,0,True
synthetic_taint_1_840296,27,2,1,1,1,True,1,True,0,False
synthetic_taint_1_840296,27,3,2,1,1,True,1,True,0,False
synthetic_taint_1_840296,27,4,3,1,1,True,1,True,1,True
synthetic_taint_1_840296,27,5,4,1,1,True,1,True,1,True
synthetic_taint_1_840296,27,6,5,0,0,True,0,True,0,True
synthetic_taint_1_840296,27,7,6,0,1,False,0,True,0,True
synthetic_taint_1_840296,31,2,1,1,1,True,0,False,1,True
synthetic_taint_1_840296,31,3,2,1,1,True,1,True,1,True
synthetic_taint_1_840296,31,4,3,1,1,True,1,True,1,True
synthetic_taint_1_840296,31,5,4,1,1,True,1,True,1,True
synthetic_taint_1_840296,31,6,5,0,0,True,0,True,1,False
synthetic_taint_1_840296,31,7,6,0,1,False,0,True,1,False
synthetic_taint_1_471924,-1,2,1,1,1,True,1,True,0,False
synthetic_taint_1_471924,-1,3,2,1,1,True,1,True,0,False
synthetic_taint_1_471924,-1,4,3,1,1,True,1,True,0,False
synthetic_taint_1_471924,-1,5,4,1,1,True,1,True,0,False
synthetic_taint_1_471924,-1,6,5,1,1,True,1,True,1,True
synthetic_taint_1_471924,-1,7,6,0,0,True,1,False,1,False
synthetic_taint_1_471924,-1,8,7,0,1,False,1,False,0,True
synthetic_taint_1_471924,0,2,1,1,1,True,1,True,1,True
synthetic_taint_1_471924,0,3,2,1,1,True,1,True,0,False
synthetic_taint_1_471924,0,4,3,1,1,True,1,True,1,True
synthetic_taint_1_471924,0,5,4,1,1,True,1,True,1,True
synthetic_taint_1_471924,0,6,5,1,1,True,1,True,1,True
synthetic_taint_1_471924,0,7,6,0,0,True,0,True,0,True
synthetic_taint_1_471924,0,8,7,0,1,False,0,True,0,True
synthetic_taint_1_471924,3,2,1,1,1,True,0,False,1,True
synthetic_taint_1_471924,3,3,2,1,1,True,0,False,1,True
synthetic_taint_1_471924,3,4,3,1,1,True,0,False,1,True
synthetic_taint_1_471924,3,5,4,1,1,True,0,False,1,True
synthetic_taint_1_471924,3,6,5,1,1,True,0,False,1,True
synthetic_taint_1_471924,3,7,6,0,0,True,0,True,0,True
synthetic_taint_1_471924,3,8,7,0,1,False,0,True,0,True
synthetic_taint_1_471924,7,2,1,1,1,True,1,True,1,True
synthetic_taint_1_471924,7,3,2,1,1,True,1,True,1,True
synthetic_taint_1_471924,7,4,3,1,1,True,1,True,1,True
synthetic_taint_1_471924,7,5,4,1,1,True,1,True,1,True
synthetic_taint_1_471924,7,6,5,1,1,True,1,True,1,True
synthetic_taint_1_471924,7,7,6,0,0,True,0,True,0,True
synthetic_taint_1_471924,7,8,7,0,1,False,0,True,0,True
synthetic_taint_1_471924,11,2,1,1,1,True,1,True,0,False
synthetic_taint_1_471924,11,3,2,1,1,True,1,True,1,True
synthetic_taint_1_471924,11,4,3,1,1,True,1,True,0,False
synthetic_taint_1_471924,11,5,4,1,1,True,1,True,0,False
synthetic_taint_1_471924,11,6,5,1,1,True,1,True,0,False
synthetic_taint_1_471924,11,7,6,0,0,True,0,True,0,True
synthetic_taint_1_471924,11,8,7,0,1,False,0,True,0,True
synthetic_taint_1_471924,15,2,1,1,1,True,1,True,1,True
synthetic_taint_1_471924,15,3,2,1,1,True,1,True,1,True
synthetic_taint_1_471924,15,4,3,1,1,True,1,True,1,True
synthetic_taint_1_471924,15,5,4,1,1,True,1,True,1,True
synthetic_taint_1_471924,15,6,5,1,1,True,1,True,1,True
synthetic_taint_1_471924,15,7,6,0,0,True,1,False,1,False
synthetic_taint_1_471924,15,8,7,0,1,False,0,True,1,False
synthetic_taint_1_471924,19,2,1,1,1,True,1,True,0,False
synthetic_taint_1_471924,19,3,2,1,1,True,1,True,1,True
synthetic_taint_1_471924,19,4,3,1,1,True,1,True,1,True
synthetic_taint_1_471924,19,5,4,1,1,True,1,True,1,True
synthetic_taint_1_471924,19,6,5,1,1,True,1,True,1,True
synthetic_taint_1_471924,19,7,6,0,0,True,0,True,1,False
synthetic_taint_1_471924,19,8,7,0,1,False,0,True,0,True
synthetic_taint_1_471924,23,2,1,1,1,True,1,True,0,False
synthetic_taint_1_471924,23,3,2,1,1,True,1,True,1,True
synthetic_taint_1_471924,23,4,3,1,1,True,1,True,0,False
synthetic_taint_1_471924,23,5,4,1,1,True,1,True,0,False
synthetic_taint_1_471924,23,6,5,1,1,True,1,True,0,False
synthetic_taint_1_471924,23,7,6,0,0,True,0,True,1,False
synthetic_taint_1_471924,23,8,7,0,1,False,0,True,1,False
synthetic_taint_1_471924,27,2,1,1,1,True,1,True,0,False
synthetic_taint_1_471924,27,3,2,1,1,True,1,True,1,True
synthetic_taint_1_471924,27,4,3,1,1,True,1,True,1,True
synthetic_taint_1_471924,27,5,4,1,1,True,1,True,1,True
synthetic_taint_1_471924,27,6,5,1,1,True,1,True,1,True
synthetic_taint_1_471924,27,7,6,0,0,True,0,True,0,True
synthetic_taint_1_471924,27,8,7,0,1,False,0,True,0,True
synthetic_taint_1_471924,31,2,1,1,1,True,1,True,1,True
synthetic_taint_1_471924,31,3,2,1,1,True,1,True,1,True
synthetic_taint_1_471924,31,4,3,1,1,True,1,True,1,True
synthetic_taint_1_471924,31,5,4,1,1,True,1,True,1,True
synthetic_taint_1_471924,31,6,5,1,1,True,1,True,1,True
synthetic_taint_1_471924,31,7,6,0,0,True,0,True,1,False
synthetic_taint_1_471924,31,8,7,0,1,False,0,True,1,False
synthetic_taint_1_205943,-1,2,1,1,1,True,1,True,0,False
synthetic_taint_1_205943,-1,3,2,1,1,True,1,True,0,False
synthetic_taint_1_205943,-1,4,3,1,1,True,1,True,0,False
synthetic_taint_1_205943,-1,5,4,1,1,True,1,True,0,False
synthetic_taint_1_205943,-1,6,5,1,1,True,1,True,1,True
synthetic_taint_1_205943,-1,7,6,0,0,True,1,False,1,False
synthetic_taint_1_205943,-1,8,7,0,1,False,1,False,0,True
synthetic_taint_1_205943,0,2,1,1,1,True,1,True,1,True
synthetic_taint_1_205943,0,3,2,1,1,True,1,True,1,True
synthetic_taint_1_205943,0,4,3,1,1,True,1,True,1,True
synthetic_taint_1_205943,0,5,4,1,1,True,1,True,1,True
synthetic_taint_1_205943,0,6,5,1,1,True,1,True,1,True
synthetic_taint_1_205943,0,7,6,0,0,True,0,True,0,True
synthetic_taint_1_205943,0,8,7,0,1,False,0,True,0,True
synthetic_taint_1_205943,3,2,1,1,1,True,1,True,1,True
synthetic_taint_1_205943,3,3,2,1,1,True,0,False,0,False
synthetic_taint_1_205943,3,4,3,1,1,True,0,False,1,True
synthetic_taint_1_205943,3,5,4,1,1,True,0,False,0,False
synthetic_taint_1_205943,3,6,5,1,1,True,0,False,1,True
synthetic_taint_1_205943,3,7,6,0,0,True,0,True,0,True
synthetic_taint_1_205943,3,8,7,0,1,False,0,True,0,True
synthetic_taint_1_205943,7,2,1,1,1,True,1,True,1,True
synthetic_taint_1_205943,7,3,2,1,1,True,1,True,1,True
synthetic_taint_1_205943,7,4,3,1,1,True,1,True,1,True
synthetic_taint_1_205943,7,5,4,1,1,True,1,True,1,True
synthetic_taint_1_205943,7,6,5,1,1,True,1,True,0,False
synthetic_taint_1_205943,7,7,6,0,0,True,0,True,0,True
synthetic_taint_1_205943,7,8,7,0,1,False,0,True,0,True
synthetic_taint_1_205943,11,2,1,1,1,True,1,True,1,True
synthetic_taint_1_205943,11,3,2,1,1,True,1,True,1,True
synthetic_taint_1_205943,11,4,3,1,1,True,1,True,1,True
synthetic_taint_1_205943,11,5,4,1,1,True,1,True,1,True
synthetic_taint_1_205943,11,6,5,1,1,True,1,True,0,False
synthetic_taint_1_205943,11,7,6,0,0,True,0,True,0,True
synthetic_taint_1_205943,11,8,7,0,1,False,0,True,0,True
synthetic_taint_1_205943,15,2,1,1,1,True,1,True,1,True
synthetic_taint_1_205943,15,3,2,1,1,True,1,True,1,True
synthetic_taint_1_205943,15,4,3,1,1,True,1,True,1,True
synthetic_taint_1_205943,15,5,4,1,1,True,1,True,1,True
synthetic_taint_1_205943,15,6,5,1,1,True,1,True,1,True
synthetic_taint_1_205943,15,7,6,0,0,True,0,True,1,False
synthetic_taint_1_205943,15,8,7,0,1,False,0,True,1,False
synthetic_taint_1_205943,19,2,1,1,1,True,1,True,0,False
synthetic_taint_1_205943,19,3,2,1,1,True,1,True,0,False
