model,lens,layer,relative_depth,prompt_style,condition,condition_kind,condition_order,base_id,family,structure,orientation,taint_delta_contrast_z,taint_delta_contrast_prob,taint_contrast_z_unsafe,taint_contrast_z_safe,model_delta_margin,model_margin_unsafe,model_margin_safe,model_correct_unsafe,model_correct_safe,security_delta_contrast_z,security_delta_contrast_prob
deepseek-coder-1.3b,logit,19,0.8261,sink,rename_cumulative,cumulative,21,dynamic_exec_direct_03,dynamic_exec,direct,unsafe_minus_safe,0.005502322406504945,3.9366598869605696e-10,1.509023341005177,1.503521018598672,-0.02148449420928955,-0.08007818460464478,-0.058593690395355225,0,1,0.02757726235787261,1.6864187405611887e-33
deepseek-coder-1.3b,logit,19,0.8261,e6,rename_only,atomic,11,dynamic_exec_direct_03,dynamic_exec,direct,unsafe_minus_safe,-0.037459532466086465,-1.9495911551814515e-09,1.4743993714371095,1.511858903903196,0.02343738079071045,-0.6718750596046448,-0.6953124403953552,0,1,-0.02804790313308836,3.202422146895314e-30
deepseek-coder-1.3b,logit,19,0.8261,sink,rename_only,atomic,11,dynamic_exec_direct_03,dynamic_exec,direct,unsafe_minus_safe,-0.003013421843904851,2.287285916224846e-10,1.5064280486531354,1.5094414704970402,5.960464477539063e-08,-0.2656249403953552,-0.265625,0,1,-0.03634296559476213,6.038872909024367e-34
deepseek-coder-1.3b,logit,19,0.8261,e6,rename_opaque,cumulative,22,dynamic_exec_direct_03,dynamic_exec,direct,unsafe_minus_safe,-0.008730764331868812,-4.441195189386349e-10,1.490677442480675,1.4994082068125438,0.023437440395355225,-0.34375,-0.3671874403953552,0,1,0.0007695000337576974,5.2694559743187654e-33
deepseek-coder-1.3b,logit,19,0.8261,sink,rename_opaque,cumulative,22,dynamic_exec_direct_03,dynamic_exec,direct,unsafe_minus_safe,0.016741866375211245,1.7164536458835755e-10,1.5572491561981314,1.5405072898229202,0.027343809604644775,-0.0390625,-0.06640630960464478,0,1,-0.01542068205257996,2.5451084847986596e-34
deepseek-coder-1.3b,logit,19,0.8261,e6,rename_opaque_encode,cumulative,23,dynamic_exec_direct_03,dynamic_exec,direct,unsafe_minus_safe,-0.0297323140684691,-6.373175320817381e-10,1.5868532512000897,1.6165855652685588,-0.015625,-0.4296875596046448,-0.4140625596046448,0,1,-0.023402578107523497,-2.2574859098896247e-32
deepseek-coder-1.3b,logit,19,0.8261,sink,rename_opaque_encode,cumulative,23,dynamic_exec_direct_03,dynamic_exec,direct,unsafe_minus_safe,-0.00424497920107747,-1.3469558801659787e-11,1.5891165122992756,1.593361491500353,0.023315489292144775,-0.1513671875,-0.17468267679214478,0,1,-0.01564995058190133,-7.665055118577382e-35
deepseek-coder-1.3b,logit,19,0.8261,e6,rename_opaque_encode_flatten,cumulative,24,dynamic_exec_direct_03,dynamic_exec,direct,unsafe_minus_safe,0.031089338087734397,9.078984231081222e-10,1.537949111888457,1.5068597738007226,0.041015565395355225,-0.5058594346046448,-0.546875,0,1,0.015608121509378903,-4.5550823436420345e-34
deepseek-coder-1.3b,logit,19,0.8261,sink,rename_opaque_encode_flatten,cumulative,24,dynamic_exec_direct_03,dynamic_exec,direct,unsafe_minus_safe,0.024466979540830103,5.4421356310285773e-11,1.5985977079732452,1.574130728432415,0.01800537109375,-0.259765625,-0.27777099609375,0,1,0.007737215719916368,-1.1035773912401423e-35
deepseek-coder-1.3b,logit,19,0.8261,e6,clean_heldout,clean,-1,dynamic_exec_direct_05,dynamic_exec,direct,unsafe_minus_safe,-0.019088812698143443,-3.945470528066153e-08,1.0593987513852223,1.0784875640833658,-0.05468738079071045,-0.5624999403953552,-0.5078125596046448,0,1,-0.008011950175895677,2.3903539805548212e-34
deepseek-coder-1.3b,logit,19,0.8261,sink,clean_heldout,clean,-1,dynamic_exec_direct_05,dynamic_exec,direct,unsafe_minus_safe,-0.0022016654504852795,6.285327813770891e-11,1.293315270204296,1.2955169356547813,-0.03125,-0.3125,-0.28125,0,1,-0.0010890724974480515,-3.9499838798461313e-38
deepseek-coder-1.3b,logit,19,0.8261,e6,encode_only,atomic,13,dynamic_exec_direct_05,dynamic_exec,direct,unsafe_minus_safe,-0.03889229193268484,-1.8136603330276557e-08,1.1629878929209978,1.2018801848536826,-0.054687440395355225,-0.5546875,-0.5000000596046448,0,1,-0.015124067333799118,2.3289838433029003e-35
deepseek-coder-1.3b,logit,19,0.8261,sink,encode_only,atomic,13,dynamic_exec_direct_05,dynamic_exec,direct,unsafe_minus_safe,-0.011920527322963004,-4.72527572625836e-11,1.3665641146510463,1.3784846419740093,-0.046875,-0.40625,-0.359375,0,1,-0.009452122490833714,-5.112404144780821e-39
deepseek-coder-1.3b,logit,19,0.8261,e6,flatten_only,atomic,14,dynamic_exec_direct_05,dynamic_exec,direct,unsafe_minus_safe,-0.013365597498170345,-3.732661146838012e-08,1.0755249929011033,1.0888905903992736,-5.960464477539063e-08,-0.5859375596046448,-0.5859375,0,1,-0.015321244947805845,-2.088574286891933e-36
deepseek-coder-1.3b,logit,19,0.8261,sink,flatten_only,atomic,14,dynamic_exec_direct_05,dynamic_exec,direct,unsafe_minus_safe,0.02372652567828215,2.916834551669467e-10,1.357229227240623,1.3335027015623409,0.03125,-0.40625,-0.4375,0,1,-0.00404040300793973,-1.3744930868161311e-39
deepseek-coder-1.3b,logit,19,0.8261,e6,normalize,baseline,0,dynamic_exec_direct_05,dynamic_exec,direct,unsafe_minus_safe,-0.024365512195108963,-2.6985784495892062e-08,1.0906598204160254,1.1150253326111343,-0.054687440395355225,-0.640625,-0.5859375596046448,0,1,-0.01324386728898902,5.249513677389422e-35
deepseek-coder-1.3b,logit,19,0.8261,sink,normalize,baseline,0,dynamic_exec_direct_05,dynamic_exec,direct,unsafe_minus_safe,-0.007019183834338527,-9.196687855705932e-11,1.291232150709722,1.2982513345440605,-0.046875,-0.453125,-0.40625,0,1,-0.005479996742553284,-5.467617511719818e-38
deepseek-coder-1.3b,logit,19,0.8261,e6,opaque_only,atomic,12,dynamic_exec_direct_05,dynamic_exec,direct,unsafe_minus_safe,-0.01768177953995398,-6.236646976631732e-09,1.1427699189418163,1.1604516984817703,-0.054687440395355225,-0.5625,-0.5078125596046448,0,1,-0.013413381728435425,7.859139532980443e-36
deepseek-coder-1.3b,logit,19,0.8261,sink,opaque_only,atomic,12,dynamic_exec_direct_05,dynamic_exec,direct,unsafe_minus_safe,0.013290333811615263,8.709832854947308e-10,1.2989936540175337,1.2857033202059185,-0.03125,-0.4375,-0.40625,0,1,-0.00557527278765424,6.839807035683295e-38
deepseek-coder-1.3b,logit,19,0.8261,e6,rename_cumulative,cumulative,21,dynamic_exec_direct_05,dynamic_exec,direct,unsafe_minus_safe,0.1375058322863012,4.351975657623797e-08,1.3911455045195034,1.2536396722332022,0.03125,-0.5703125,-0.6015625,0,1,-0.0057823176768811435,-1.9553085400027568e-32
deepseek-coder-1.3b,logit,19,0.8261,sink,rename_cumulative,cumulative,21,dynamic_exec_direct_05,dynamic_exec,direct,unsafe_minus_safe,0.08576182480613603,5.539237957208343e-10,1.4971815243815412,1.4114196995754051,0.0546875,-0.1171875,-0.171875,0,1,0.018991022821473025,-2.977549545870525e-36
deepseek-coder-1.3b,logit,19,0.8261,e6,rename_only,atomic,11,dynamic_exec_direct_05,dynamic_exec,direct,unsafe_minus_safe,0.02857615251443857,8.733102019320427e-10,1.5501564332116082,1.5215802806971697,-0.083984375,-0.685546875,-0.6015625,0,1,0.013795703310689189,-3.842613576676405e-31
deepseek-coder-1.3b,logit,19,0.8261,sink,rename_only,atomic,11,dynamic_exec_direct_05,dynamic_exec,direct,unsafe_minus_safe,0.01945638433899255,3.3501290630510994e-10,1.5274100433100237,1.5079536589710312,-0.037597596645355225,-0.2880859375,-0.2504883408546448,0,1,0.017903278414584722,1.84976051548427e-34
deepseek-coder-1.3b,logit,19,0.8261,e6,rename_opaque,cumulative,22,dynamic_exec_direct_05,dynamic_exec,direct,unsafe_minus_safe,-0.01849853103361898,-1.2767179535799755e-09,1.4969682226788033,1.5154667537124222,-0.03515625,-0.44921875,-0.4140625,0,1,0.01567246843941328,-2.866142833313625e-32
deepseek-coder-1.3b,logit,19,0.8261,sink,rename_opaque,cumulative,22,dynamic_exec_direct_05,dynamic_exec,direct,unsafe_minus_safe,0.0056729471488470296,3.4443892182878244e-11,1.568949340703682,1.563276393554835,5.960464477539063e-08,-0.16015619039535522,-0.16015625,0,1,0.005868846961213703,-1.6387091221515277e-34
deepseek-coder-1.3b,logit,19,0.8261,e6,rename_opaque_encode,cumulative,23,dynamic_exec_direct_05,dynamic_exec,direct,unsafe_minus_safe,0.01053533566107312,3.652218527605555e-10,1.5380418965023823,1.5275065608413092,0.0234375,-0.17578125,-0.19921875,0,1,-0.01938711070636423,1.8232003826111607e-33
deepseek-coder-1.3b,logit,19,0.8261,sink,rename_opaque_encode,cumulative,23,dynamic_exec_direct_05,dynamic_exec,direct,unsafe_minus_safe,-0.00010949490206169088,4.083666738097236e-11,1.512451526792038,1.5125610216940997,0.03125,-0.1015625,-0.1328125,0,1,-0.005028558123662208,2.9787156629535694e-36
deepseek-coder-1.3b,logit,19,0.8261,e6,rename_opaque_encode_flatten,cumulative,24,dynamic_exec_direct_05,dynamic_exec,direct,unsafe_minus_safe,0.014674173573620664,1.5758346294525438e-08,1.3012251998735858,1.286551026299965,0.023437559604644775,-0.48828125,-0.5117188096046448,0,1,0.008920181637305624,4.4106963075924996e-33
deepseek-coder-1.3b,logit,19,0.8261,sink,rename_opaque_encode_flatten,cumulative,24,dynamic_exec_direct_05,dynamic_exec,direct,unsafe_minus_safe,0.0426090214961361,4.113337448430343e-10,1.5042614195278814,1.4616523980317453,0.04742431640625,-0.22601324319839478,-0.2734375596046448,0,1,-0.007688617404142617,7.820221461549403e-36
deepseek-coder-1.3b,logit,19,0.8261,e6,clean_heldout,clean,-1,dynamic_exec_direct_10,dynamic_exec,direct,unsafe_minus_safe,0.05960097690618049,9.66621453768468e-07,1.0118061938997753,0.9522052169935948,0.06250005960464478,-0.5781249403953552,-0.640625,0,1,0.0008219009603921412,2.465157403240401e-33
deepseek-coder-1.3b,logit,19,0.8261,sink,clean_heldout,clean,-1,dynamic_exec_direct_10,dynamic_exec,direct,unsafe_minus_safe,0.03393925844371104,2.4604176473985717e-09,1.3015937852057409,1.2676545267620298,0.015625,-0.296875,-0.3125,0,1,-0.01387316046649778,6.86278117981447e-36
deepseek-coder-1.3b,logit,19,0.8261,e6,encode_only,atomic,13,dynamic_exec_direct_10,dynamic_exec,direct,unsafe_minus_safe,0.045513060936873906,1.2384078873495241e-08,1.2705134280308688,1.2250003670939948,0.06250005960464478,-0.3749999403953552,-0.4375,0,1,0.0039050419577227324,4.997752538614564e-35
deepseek-coder-1.3b,logit,19,0.8261,sink,encode_only,atomic,13,dynamic_exec_direct_10,dynamic_exec,direct,unsafe_minus_safe,0.0036555409720939736,4.54116744208477e-11,1.448749777532635,1.445094236560541,0.0,-0.25,-0.25,0,1,-0.013924133236668301,1.4533074904094593e-37
deepseek-coder-1.3b,logit,19,0.8261,e6,flatten_only,atomic,14,dynamic_exec_direct_10,dynamic_exec,direct,unsafe_minus_safe,-0.016893230721295893,-4.3292286422413895e-08,1.1073904799348337,1.1242837106561296,-0.005859375,-0.5527344346046448,-0.5468750596046448,0,1,0.013223600315874717,-1.062208247528156e-35
deepseek-coder-1.3b,logit,19,0.8261,sink,flatten_only,atomic,14,dynamic_exec_direct_10,dynamic_exec,direct,unsafe_minus_safe,-0.01648079278620429,-2.2084900574981248e-10,1.3814858937473327,1.397966686533537,-0.0390625,-0.31640625,-0.27734375,0,1,0.0035308244775368314,-2.635143193653169e-38
deepseek-coder-1.3b,logit,19,0.8261,e6,normalize,baseline,0,dynamic_exec_direct_10,dynamic_exec,direct,unsafe_minus_safe,0.06652981147040649,3.4797340253689413e-07,1.0729346633011518,1.0064048518307454,0.0625,-0.609375,-0.671875,0,1,0.0018654639918571636,2.7126440180697413e-34
deepseek-coder-1.3b,logit,19,0.8261,sink,normalize,baseline,0,dynamic_exec_direct_10,dynamic_exec,direct,unsafe_minus_safe,0.04020220731310342,1.3550706112752664e-09,1.333006682593349,1.2928044752802457,0.03125,-0.375,-0.40625,0,1,-0.013105217407712977,7.561934330497016e-37
deepseek-coder-1.3b,logit,19,0.8261,e6,opaque_only,atomic,12,dynamic_exec_direct_10,dynamic_exec,direct,unsafe_minus_safe,0.015122670965324936,2.194413117884153e-08,1.1944188345646767,1.1792961635993517,0.03125,-0.4921875,-0.5234375,0,1,0.007640249235976226,5.7908020781474785e-34
deepseek-coder-1.3b,logit,19,0.8261,sink,opaque_only,atomic,12,dynamic_exec_direct_10,dynamic_exec,direct,unsafe_minus_safe,0.019863261764418105,3.6162584038379464e-10,1.431974066873802,1.4121108051093838,0.046875,-0.078125,-0.125,0,1,0.0006602868912769511,4.182963123341475e-36
deepseek-coder-1.3b,logit,19,0.8261,e6,rename_cumulative,cumulative,21,dynamic_exec_direct_10,dynamic_exec,direct,unsafe_minus_safe,0.004271821377891172,1.01875130553708e-09,1.470623562449223,1.4663517410713318,0.0234375,-0.578125,-0.6015625,0,1,-0.007230281883506995,3.806495358171127e-32
deepseek-coder-1.3b,logit,19,0.8261,sink,rename_cumulative,cumulative,21,dynamic_exec_direct_10,dynamic_exec,direct,unsafe_minus_safe,-0.0056079284395060824,-8.198552947646931e-12,1.5346621337184168,1.5402700621579228,-0.015624940395355225,-0.1875,-0.17187505960464478,0,1,-0.006272619533158608,7.629017926427003e-36
deepseek-coder-1.3b,logit,19,0.8261,e6,rename_only,atomic,11,dynamic_exec_direct_10,dynamic_exec,direct,unsafe_minus_safe,0.04177159334624836,8.009871543812608e-09,1.4675184796204626,1.4257468862742142,-0.035156190395355225,-0.57421875,-0.5390625596046448,0,1,-0.06123685063459955,-6.202588377180719e-31
deepseek-coder-1.3b,logit,19,0.8261,sink,rename_only,atomic,11,dynamic_exec_direct_10,dynamic_exec,direct,unsafe_minus_safe,0.01698269132839325,1.1056389137564793e-10,1.5524606384843276,1.5354779471559343,-0.012207090854644775,-0.22216802835464478,-0.2099609375,0,1,-0.0331444794322443,8.72604899477545e-35
deepseek-coder-1.3b,logit,19,0.8261,e6,rename_opaque,cumulative,22,dynamic_exec_direct_10,dynamic_exec,direct,unsafe_minus_safe,-0.028455865887432985,-2.2456240977852815e-08,1.2619366867893387,1.2903925526767717,-0.054687440395355225,-0.6249999403953552,-0.5703125,0,1,-0.0004856329282588723,-1.1113780354928854e-32
deepseek-coder-1.3b,logit,19,0.8261,sink,rename_opaque,cumulative,22,dynamic_exec_direct_10,dynamic_exec,direct,unsafe_minus_safe,0.0051700048748273275,4.3327841314777515e-10,1.3947115082586912,1.3895415033838638,-0.0185546875,-0.26708984375,-0.24853515625,0,1,-0.007059617307322852,1.2068092510029614e-34
deepseek-coder-1.3b,logit,19,0.8261,e6,rename_opaque_encode,cumulative,23,dynamic_exec_direct_10,dynamic_exec,direct,unsafe_minus_safe,-0.031125038664287175,-7.791475242768797e-10,1.5383479585918751,1.5694729972561623,0.005859494209289551,-0.2626952528953552,-0.2685547471046448,0,1,-0.04822476801235298,-5.896819400429768e-32
deepseek-coder-1.3b,logit,19,0.8261,sink,rename_opaque_encode,cumulative,23,dynamic_exec_direct_10,dynamic_exec,direct,unsafe_minus_safe,-0.011729569494208114,1.6192380769552983e-11,1.5665904158114676,1.5783199853056757,-0.02734375,-0.05859375,-0.03125,0,1,-0.028793604616149104,1.0027345705741183e-34
deepseek-coder-1.3b,logit,19,0.8261,e6,rename_opaque_encode_flatten,cumulative,24,dynamic_exec_direct_10,dynamic_exec,direct,unsafe_minus_safe,-0.037233286954223566,-4.309016032877366e-09,1.3532982052044167,1.3905314921586402,-0.09375,-0.625,-0.53125,0,1,-0.01547947001228056,1.4600941845397165e-33
deepseek-coder-1.3b,logit,19,0.8261,sink,rename_opaque_encode_flatten,cumulative,24,dynamic_exec_direct_10,dynamic_exec,direct,unsafe_minus_safe,-0.003432885676015296,3.853362073868993e-11,1.5458863388410826,1.549319224517098,-0.048828184604644775,-0.287109375,-0.23828119039535522,0,1,-0.0041726713021034145,1.8782682213056385e-35
deepseek-coder-1.3b,logit,19,0.8261,e6,clean_heldout,clean,-1,dynamic_exec_direct_13,dynamic_exec,direct,unsafe_minus_safe,-0.009796590685746231,-1.313870960917285e-07,0.991512258230741,1.0013088489164872,-0.015625059604644775,-0.5937500596046448,-0.578125,0,1,0.0074466851919631205,-1.858570920672778e-34
deepseek-coder-1.3b,logit,19,0.8261,sink,clean_heldout,clean,-1,dynamic_exec_direct_13,dynamic_exec,direct,unsafe_minus_safe,0.008986552632006983,2.866685777647149e-10,1.2686815391142998,1.2596949864822928,-0.015625,-0.34375,-0.328125,0,1,0.007925693667005573,-7.347948520258195e-37
deepseek-coder-1.3b,logit,19,0.8261,e6,encode_only,atomic,13,dynamic_exec_direct_13,dynamic_exec,direct,unsafe_minus_safe,-0.00980844180182494,-1.8257173328706244e-08,1.1226880652002835,1.1324965070021085,-0.02343761920928955,-0.4921875596046448,-0.4687499403953552,0,1,-0.002278182380361704,-8.170170975923583e-35
deepseek-coder-1.3b,logit,19,0.8261,sink,encode_only,atomic,13,dynamic_exec_direct_13,dynamic_exec,direct,unsafe_minus_safe,0.012059925786655157,1.96901051019438e-10,1.2945370549690995,1.2824771291824444,-0.015625,-0.4296875,-0.4140625,0,1,0.005686282247713836,-2.4386798609740775e-37
deepseek-coder-1.3b,logit,19,0.8261,e6,flatten_only,atomic,14,dynamic_exec_direct_13,dynamic_exec,direct,unsafe_minus_safe,0.027196456903122446,3.7822810794452266e-07,0.9995986506134402,0.9724021937103178,0.046875,-0.73046875,-0.77734375,0,1,0.03056683826561074,1.763463014818624e-35
deepseek-coder-1.3b,logit,19,0.8261,sink,flatten_only,atomic,14,dynamic_exec_direct_13,dynamic_exec,direct,unsafe_minus_safe,0.050949110557105826,4.5798943526520475e-09,1.2751912889107908,1.224242178353685,0.046875059604644775,-0.53125,-0.5781250596046448,0,1,0.014469998443113696,6.984174799134395e-38
deepseek-coder-1.3b,logit,19,0.8261,e6,normalize,baseline,0,dynamic_exec_direct_13,dynamic_exec,direct,unsafe_minus_safe,0.00039719826972284267,-9.826227054254844e-09,1.033503686427638,1.033106488157915,-0.023437440395355225,-0.6874999403953552,-0.6640625,0,1,-0.001993458065940701,-3.883111833242261e-35
deepseek-coder-1.3b,logit,19,0.8261,sink,normalize,baseline,0,dynamic_exec_direct_13,dynamic_exec,direct,unsafe_minus_safe,0.025359381229186795,1.0570913033802753e-09,1.2806338111381947,1.255274429909008,-0.0234375,-0.46875,-0.4453125,0,1,0.002141029680523543,-8.968811163412359e-38
deepseek-coder-1.3b,logit,19,0.8261,e6,opaque_only,atomic,12,dynamic_exec_direct_13,dynamic_exec,direct,unsafe_minus_safe,-0.013579280287928874,-1.0384317850054003e-08,1.2347188239913223,1.2482981042792511,-0.031249940395355225,-0.4765625,-0.4453125596046448,0,1,0.0005654040939919169,-8.504883901071425e-35
deepseek-coder-1.3b,logit,19,0.8261,sink,opaque_only,atomic,12,dynamic_exec_direct_13,dynamic_exec,direct,unsafe_minus_safe,0.0056979419606220105,9.109979437482707e-11,1.407857000020889,1.402159058060267,0.0078125,-0.15625,-0.1640625,0,1,-0.0014183433813453883,1.7585475977496232e-37
deepseek-coder-1.3b,logit,19,0.8261,e6,rename_cumulative,cumulative,21,dynamic_exec_direct_13,dynamic_exec,direct,unsafe_minus_safe,-0.025872401086695973,-3.5592292446651186e-09,1.3037457096765337,1.3296181107632297,-0.046874940395355225,-0.46875,-0.4218750596046448,0,1,-0.015255916515939272,7.917206649669603e-35
deepseek-coder-1.3b,logit,19,0.8261,sink,rename_cumulative,cumulative,21,dynamic_exec_direct_13,dynamic_exec,direct,unsafe_minus_safe,-0.037546390046490075,-2.5675128689783833e-10,1.418625201384362,1.4561715914308522,-0.035156190395355225,-0.14453125,-0.10937505960464478,0,1,0.008546571270639958,1.2712860703160397e-38
deepseek-coder-1.3b,logit,19,0.8261,e6,rename_only,atomic,11,dynamic_exec_direct_13,dynamic_exec,direct,unsafe_minus_safe,0.027431473419239794,2.9082358743437453e-09,1.5716006182137185,1.5441691447944788,-0.06250005960464478,-0.6484375596046448,-0.5859375,0,1,-0.010002821243332072,-2.1482984140509253e-30
deepseek-coder-1.3b,logit,19,0.8261,sink,rename_only,atomic,11,dynamic_exec_direct_13,dynamic_exec,direct,unsafe_minus_safe,-0.02618898693223315,-1.9914692117595223e-10,1.416401039429478,1.442590026361711,-0.03125,-0.3125000596046448,-0.2812500596046448,0,1,0.014353657587417135,1.129673040906161e-35
deepseek-coder-1.3b,logit,19,0.8261,e6,rename_opaque,cumulative,22,dynamic_exec_direct_13,dynamic_exec,direct,unsafe_minus_safe,0.022120044937465444,3.1117814991432624e-09,1.3678831894940693,1.3457631445566038,0.023437559604644775,-0.6093749403953552,-0.6328125,0,1,0.007327844989188037,-1.1984711890393817e-32
deepseek-coder-1.3b,logit,19,0.8261,sink,rename_opaque,cumulative,22,dynamic_exec_direct_13,dynamic_exec,direct,unsafe_minus_safe,0.021424157751003925,1.1132950117342943e-10,1.496936044247322,1.4755118864963181,0.020751893520355225,-0.2595215439796448,-0.2802734375,0,1,0.0016243144553809152,-7.257366521500458e-36
deepseek-coder-1.3b,logit,19,0.8261,e6,rename_opaque_encode,cumulative,23,dynamic_exec_direct_13,dynamic_exec,direct,unsafe_minus_safe,-0.00931747366064517,-1.0820216944651406e-09,1.393155958630576,1.4024734322912211,-0.06933599710464478,-0.380859375,-0.3115233778953552,0,1,-0.013845521213474377,1.2193616662051331e-34
deepseek-coder-1.3b,logit,19,0.8261,sink,rename_opaque_encode,cumulative,23,dynamic_exec_direct_13,dynamic_exec,direct,unsafe_minus_safe,0.008623611633224115,2.3428303741468426e-10,1.4476889106612294,1.4390652990280053,-0.013671875,-0.1328125,-0.119140625,0,1,-0.003980292463148016,2.7851309534977934e-36
deepseek-coder-1.3b,logit,19,0.8261,e6,rename_opaque_encode_flatten,cumulative,24,dynamic_exec_direct_13,dynamic_exec,direct,unsafe_minus_safe,-0.010795958184163013,-5.53307066830655e-10,1.4819466587732624,1.4927426169574254,0.0039061903953552246,-0.3476563096046448,-0.3515625,0,1,0.000628638144800131,-9.906576402705004e-35
deepseek-coder-1.3b,logit,19,0.8261,sink,rename_opaque_encode_flatten,cumulative,24,dynamic_exec_direct_13,dynamic_exec,direct,unsafe_minus_safe,-0.00022192317436697806,-2.8587132661073156e-12,1.535641871969827,1.535863795144194,-0.0042724609375,-0.3353271484375,-0.3310546875,0,1,0.009273450063960964,1.000590635911208e-37
deepseek-coder-1.3b,logit,19,0.8261,e6,clean_heldout,clean,-1,dynamic_exec_direct_14,dynamic_exec,direct,unsafe_minus_safe,0.02789905167507012,4.810582355796456e-07,0.9775025002900444,0.9496034486149743,0.01562511920928955,-0.6718749403953552,-0.6875000596046448,0,1,-0.047332516769156674,-1.8816392915236674e-35
deepseek-coder-1.3b,logit,19,0.8261,sink,clean_heldout,clean,-1,dynamic_exec_direct_14,dynamic_exec,direct,unsafe_minus_safe,0.0006054228681291463,-1.3537171383859459e-11,1.2593727174766292,1.2587672946085,0.0,-0.46875,-0.46875,0,1,-0.04607842820801622,8.375628981176094e-36
deepseek-coder-1.3b,logit,19,0.8261,e6,encode_only,atomic,13,dynamic_exec_direct_14,dynamic_exec,direct,unsafe_minus_safe,0.03125647829993117,1.0783809067937966e-08,1.2424089007840244,1.2111524224840933,0.046875,-0.3984375,-0.4453125,0,1,-0.04328979384527121,4.4973013848109394e-35
deepseek-coder-1.3b,logit,19,0.8261,sink,encode_only,atomic,13,dynamic_exec_direct_14,dynamic_exec,direct,unsafe_minus_safe,-0.003963081254325651,-5.8729687779646156e-12,1.4564830980172676,1.4604461792715933,0.015625,-0.3515625,-0.3671875,0,1,-0.037472434369720475,2.0311871267420252e-37
deepseek-coder-1.3b,logit,19,0.8261,e6,flatten_only,atomic,14,dynamic_exec_direct_14,dynamic_exec,direct,unsafe_minus_safe,0.0009231987738802516,-3.1503186392889404e-08,1.1231271228177162,1.122203924043836,-0.043945372104644775,-0.6093750596046448,-0.5654296875,0,1,0.025466703906707022,-9.35123433712708e-35
deepseek-coder-1.3b,logit,19,0.8261,sink,flatten_only,atomic,14,dynamic_exec_direct_14,dynamic_exec,direct,unsafe_minus_safe,-0.017314991254928636,-7.393505807584688e-10,1.3863213629201292,1.4036363541750578,-0.02734375,-0.25,-0.22265625,0,1,0.05099434303826533,-2.9661455865538704e-36
deepseek-coder-1.3b,logit,19,0.8261,e6,normalize,baseline,0,dynamic_exec_direct_14,dynamic_exec,direct,unsafe_minus_safe,0.03063004650111001,2.295090429926816e-07,1.0193163302694481,0.9886862837683381,0.03125,-0.734375,-0.765625,0,1,-0.03291693315106081,5.998933499380121e-35
deepseek-coder-1.3b,logit,19,0.8261,sink,normalize,baseline,0,dynamic_exec_direct_14,dynamic_exec,direct,unsafe_minus_safe,0.0011701072101022447,4.957401156246988e-11,1.2986441027787317,1.2974739955686294,0.03125,-0.5625,-0.59375,0,1,-0.03670864477929159,1.3250027744898262e-36
deepseek-coder-1.3b,logit,19,0.8261,e6,opaque_only,atomic,12,dynamic_exec_direct_14,dynamic_exec,direct,unsafe_minus_safe,0.01716726583258854,1.3398662246366655e-07,1.0195382400025936,1.002370974170005,0.06249988079071045,-0.7109375596046448,-0.7734374403953552,0,1,-0.045434833894264615,-4.0462549312160007e-35
deepseek-coder-1.3b,logit,19,0.8261,sink,opaque_only,atomic,12,dynamic_exec_direct_14,dynamic_exec,direct,unsafe_minus_safe,-0.013023933805431653,-3.075500965010747e-10,1.3452322391583058,1.3582561729637375,0.0,-0.421875,-0.421875,0,1,-0.0450537762948211,-4.7911772126087e-37
deepseek-coder-1.3b,logit,19,0.8261,e6,rename_cumulative,cumulative,21,dynamic_exec_direct_14,dynamic_exec,direct,unsafe_minus_safe,-0.00595773932424315,-4.8228168680886085e-08,1.0641070978290923,1.0700648371533354,0.0039061903953552246,-0.6796875596046448,-0.68359375,0,1,-0.007597860067976248,-1.0296563241631776e-33
deepseek-coder-1.3b,logit,19,0.8261,sink,rename_cumulative,cumulative,21,dynamic_exec_direct_14,dynamic_exec,direct,unsafe_minus_safe,-0.03455998310782249,-8.318434829845955e-10,1.361374367613875,1.3959343507216975,-0.039062559604644775,-0.2890625596046448,-0.25,0,1,-0.025469147300621997,-8.982206743967513e-36
deepseek-coder-1.3b,logit,19,0.8261,e6,rename_only,atomic,11,dynamic_exec_direct_14,dynamic_exec,direct,unsafe_minus_safe,-0.005324983670217165,1.833844087695269e-08,1.1964967528064667,1.2018217364766839,0.0,-0.57421875,-0.57421875,0,1,-0.031007463273172386,6.658777189498348e-32
deepseek-coder-1.3b,logit,19,0.8261,sink,rename_only,atomic,11,dynamic_exec_direct_14,dynamic_exec,direct,unsafe_minus_safe,0.0039207068106019705,3.059299480412392e-10,1.4443656819802193,1.4404449751696173,0.007812440395355225,-0.171875,-0.17968744039535522,0,1,-0.022257289091014654,6.133820973783414e-35
deepseek-coder-1.3b,logit,19,0.8261,e6,rename_opaque,cumulative,22,dynamic_exec_direct_14,dynamic_exec,direct,unsafe_minus_safe,0.04806618251691219,1.9244399629414488e-08,1.3468557571368427,1.2987895746199305,0.013671934604644775,-0.6816405653953552,-0.6953125,0,1,-0.027045615455976224,-2.812223842764431e-32
deepseek-coder-1.3b,logit,19,0.8261,sink,rename_opaque,cumulative,22,dynamic_exec_direct_14,dynamic_exec,direct,unsafe_minus_safe,0.017274653027871345,5.803352243205495e-10,1.421205370642003,1.4039307176141316,-0.007812559604644775,-0.26171875,-0.2539061903953552,0,1,-0.003947894693816734,1.828884721143446e-34
