dataset_id,task,example_id,pos_i,pos_j,label,stratum,distance,name_i,name_j,extra
sample_353,binding,dd9f7070346e72be5494b1d7aabc9eafac20d1e81c40d3f536aaddd30aea0977,23,56,0,diff_name,33,cache,item,False
sample_353,binding,dd9f7070346e72be5494b1d7aabc9eafac20d1e81c40d3f536aaddd30aea0977,36,65,0,diff_name,29,item,cache,False
sample_353,binding,dd9f7070346e72be5494b1d7aabc9eafac20d1e81c40d3f536aaddd30aea0977,31,44,0,diff_name,13,x,item,False
sample_353,binding,dd9f7070346e72be5494b1d7aabc9eafac20d1e81c40d3f536aaddd30aea0977,1,38,0,diff_name,37,f,cache,False
sample_353,binding,dd9f7070346e72be5494b1d7aabc9eafac20d1e81c40d3f536aaddd30aea0977,44,54,0,diff_name,10,item,cache,False
sample_353,binding,dd9f7070346e72be5494b1d7aabc9eafac20d1e81c40d3f536aaddd30aea0977,1,44,0,diff_name,43,f,item,False
sample_353,binding,dd9f7070346e72be5494b1d7aabc9eafac20d1e81c40d3f536aaddd30aea0977,3,36,0,diff_name,33,x,item,False
sample_353,binding,dd9f7070346e72be5494b1d7aabc9eafac20d1e81c40d3f536aaddd30aea0977,3,38,0,diff_name,35,x,cache,False
sample_353,binding,dd9f7070346e72be5494b1d7aabc9eafac20d1e81c40d3f536aaddd30aea0977,3,44,0,diff_name,41,x,item,False
sample_353,binding,dd9f7070346e72be5494b1d7aabc9eafac20d1e81c40d3f536aaddd30aea0977,36,38,0,diff_name,2,item,cache,False
sample_353,binding,dd9f7070346e72be5494b1d7aabc9eafac20d1e81c40d3f536aaddd30aea0977,1,8,0,diff_name,7,f,x,False
sample_394,defuse_edge,e5cb7d760b21d78eb632d81d8761e3d4edb72c33391d0d89a70ceaf355b2d1d9,3,9,1,positive,6,text,text,False
sample_394,defuse_edge,e5cb7d760b21d78eb632d81d8761e3d4edb72c33391d0d89a70ceaf355b2d1d9,7,24,1,positive,17,k,k,False
sample_394,defuse_edge,e5cb7d760b21d78eb632d81d8761e3d4edb72c33391d0d89a70ceaf355b2d1d9,16,39,1,positive,23,i,i,False
sample_394,defuse_edge,e5cb7d760b21d78eb632d81d8761e3d4edb72c33391d0d89a70ceaf355b2d1d9,22,31,1,positive,9,j,j,False
sample_394,defuse_edge,e5cb7d760b21d78eb632d81d8761e3d4edb72c33391d0d89a70ceaf355b2d1d9,42,39,1,positive,3,i,i,False
sample_394,defuse_edge,e5cb7d760b21d78eb632d81d8761e3d4edb72c33391d0d89a70ceaf355b2d1d9,22,24,0,diff_name,2,j,k,False
sample_394,defuse_edge,e5cb7d760b21d78eb632d81d8761e3d4edb72c33391d0d89a70ceaf355b2d1d9,22,9,0,diff_name,13,j,text,False
sample_394,defuse_edge,e5cb7d760b21d78eb632d81d8761e3d4edb72c33391d0d89a70ceaf355b2d1d9,3,24,0,diff_name,21,text,k,False
sample_394,defuse_edge,e5cb7d760b21d78eb632d81d8761e3d4edb72c33391d0d89a70ceaf355b2d1d9,7,39,0,diff_name,32,k,i,False
sample_394,defuse_edge,e5cb7d760b21d78eb632d81d8761e3d4edb72c33391d0d89a70ceaf355b2d1d9,3,31,0,diff_name,28,text,j,False
sample_394,defuse_edge,e5cb7d760b21d78eb632d81d8761e3d4edb72c33391d0d89a70ceaf355b2d1d9,22,39,0,diff_name,17,j,i,False
sample_394,defuse_edge,e5cb7d760b21d78eb632d81d8761e3d4edb72c33391d0d89a70ceaf355b2d1d9,42,24,0,diff_name,18,i,k,False
sample_394,defuse_edge,e5cb7d760b21d78eb632d81d8761e3d4edb72c33391d0d89a70ceaf355b2d1d9,3,39,0,diff_name,36,text,i,False
sample_394,defuse_edge,e5cb7d760b21d78eb632d81d8761e3d4edb72c33391d0d89a70ceaf355b2d1d9,16,31,0,diff_name,15,i,j,False
sample_394,defuse_edge,e5cb7d760b21d78eb632d81d8761e3d4edb72c33391d0d89a70ceaf355b2d1d9,42,9,0,diff_name,33,i,text,False
sample_394,defuse_edge,e5cb7d760b21d78eb632d81d8761e3d4edb72c33391d0d89a70ceaf355b2d1d9,16,9,0,diff_name,7,i,text,False
sample_394,defuse_edge,e5cb7d760b21d78eb632d81d8761e3d4edb72c33391d0d89a70ceaf355b2d1d9,1,24,0,diff_name,23,f,k,False
sample_394,defuse_edge,e5cb7d760b21d78eb632d81d8761e3d4edb72c33391d0d89a70ceaf355b2d1d9,16,24,0,diff_name,8,i,k,False
sample_394,defuse_edge,e5cb7d760b21d78eb632d81d8761e3d4edb72c33391d0d89a70ceaf355b2d1d9,1,31,0,diff_name,30,f,j,False
sample_394,defuse_edge,e5cb7d760b21d78eb632d81d8761e3d4edb72c33391d0d89a70ceaf355b2d1d9,42,31,0,diff_name,11,i,j,False
sample_394,binding,e5cb7d760b21d78eb632d81d8761e3d4edb72c33391d0d89a70ceaf355b2d1d9,3,9,1,positive,6,text,text,False
sample_394,binding,e5cb7d760b21d78eb632d81d8761e3d4edb72c33391d0d89a70ceaf355b2d1d9,7,24,1,positive,17,k,k,False
sample_394,binding,e5cb7d760b21d78eb632d81d8761e3d4edb72c33391d0d89a70ceaf355b2d1d9,22,31,1,positive,9,j,j,False
sample_394,binding,e5cb7d760b21d78eb632d81d8761e3d4edb72c33391d0d89a70ceaf355b2d1d9,16,42,0,same_name_diff_binding,26,i,i,False
sample_394,binding,e5cb7d760b21d78eb632d81d8761e3d4edb72c33391d0d89a70ceaf355b2d1d9,16,31,0,diff_name,15,i,j,False
sample_394,binding,e5cb7d760b21d78eb632d81d8761e3d4edb72c33391d0d89a70ceaf355b2d1d9,1,24,0,diff_name,23,f,k,False
sample_394,binding,e5cb7d760b21d78eb632d81d8761e3d4edb72c33391d0d89a70ceaf355b2d1d9,3,22,0,diff_name,19,text,j,False
sample_394,binding,e5cb7d760b21d78eb632d81d8761e3d4edb72c33391d0d89a70ceaf355b2d1d9,7,16,0,diff_name,9,k,i,False
sample_394,binding,e5cb7d760b21d78eb632d81d8761e3d4edb72c33391d0d89a70ceaf355b2d1d9,16,24,0,diff_name,8,i,k,False
sample_394,binding,e5cb7d760b21d78eb632d81d8761e3d4edb72c33391d0d89a70ceaf355b2d1d9,3,24,0,diff_name,21,text,k,False
sample_394,binding,e5cb7d760b21d78eb632d81d8761e3d4edb72c33391d0d89a70ceaf355b2d1d9,9,31,0,diff_name,22,text,j,False
sample_394,binding,e5cb7d760b21d78eb632d81d8761e3d4edb72c33391d0d89a70ceaf355b2d1d9,1,31,0,diff_name,30,f,j,False
sample_394,binding,e5cb7d760b21d78eb632d81d8761e3d4edb72c33391d0d89a70ceaf355b2d1d9,9,16,0,diff_name,7,text,i,False
sample_434,defuse_edge,ca5ebe99946dfeaadf19171d057c2d348ad218dd2624d147ce4c411b226be024,3,12,1,positive,9,string,string,False
sample_434,defuse_edge,ca5ebe99946dfeaadf19171d057c2d348ad218dd2624d147ce4c411b226be024,1,12,0,diff_name,11,f,string,False
sample_434,binding,ca5ebe99946dfeaadf19171d057c2d348ad218dd2624d147ce4c411b226be024,3,12,1,positive,9,string,string,False
sample_434,binding,ca5ebe99946dfeaadf19171d057c2d348ad218dd2624d147ce4c411b226be024,1,12,0,diff_name,11,f,string,False
sample_434,binding,ca5ebe99946dfeaadf19171d057c2d348ad218dd2624d147ce4c411b226be024,1,3,0,diff_name,2,f,string,False
sample_437,defuse_edge,52a5b1a2b3d3872508ecacc256311981909d13c9e5baae7e4f2ce91ea108621e,8,24,1,positive,16,tap_hierarchy,tap_hierarchy,False
sample_437,defuse_edge,52a5b1a2b3d3872508ecacc256311981909d13c9e5baae7e4f2ce91ea108621e,12,30,1,positive,18,hierarchy,hierarchy,False
sample_437,defuse_edge,52a5b1a2b3d3872508ecacc256311981909d13c9e5baae7e4f2ce91ea108621e,12,43,1,positive,31,hierarchy,hierarchy,False
sample_437,defuse_edge,52a5b1a2b3d3872508ecacc256311981909d13c9e5baae7e4f2ce91ea108621e,18,36,1,positive,18,gift,gift,False
sample_437,defuse_edge,52a5b1a2b3d3872508ecacc256311981909d13c9e5baae7e4f2ce91ea108621e,28,30,1,positive,2,hierarchy,hierarchy,False
sample_437,defuse_edge,52a5b1a2b3d3872508ecacc256311981909d13c9e5baae7e4f2ce91ea108621e,28,43,1,positive,15,hierarchy,hierarchy,False
sample_437,defuse_edge,52a5b1a2b3d3872508ecacc256311981909d13c9e5baae7e4f2ce91ea108621e,12,36,0,diff_name,24,hierarchy,gift,False
sample_437,defuse_edge,52a5b1a2b3d3872508ecacc256311981909d13c9e5baae7e4f2ce91ea108621e,28,24,0,diff_name,4,hierarchy,tap_hierarchy,False
sample_437,defuse_edge,52a5b1a2b3d3872508ecacc256311981909d13c9e5baae7e4f2ce91ea108621e,12,24,0,diff_name,12,hierarchy,tap_hierarchy,False
sample_437,defuse_edge,52a5b1a2b3d3872508ecacc256311981909d13c9e5baae7e4f2ce91ea108621e,8,43,0,diff_name,35,tap_hierarchy,hierarchy,False
sample_437,defuse_edge,52a5b1a2b3d3872508ecacc256311981909d13c9e5baae7e4f2ce91ea108621e,28,36,0,diff_name,8,hierarchy,gift,False
sample_437,defuse_edge,52a5b1a2b3d3872508ecacc256311981909d13c9e5baae7e4f2ce91ea108621e,18,43,0,diff_name,25,gift,hierarchy,False
sample_437,defuse_edge,52a5b1a2b3d3872508ecacc256311981909d13c9e5baae7e4f2ce91ea108621e,8,36,0,diff_name,28,tap_hierarchy,gift,False
sample_437,defuse_edge,52a5b1a2b3d3872508ecacc256311981909d13c9e5baae7e4f2ce91ea108621e,1,36,0,diff_name,35,f,gift,False
sample_437,defuse_edge,52a5b1a2b3d3872508ecacc256311981909d13c9e5baae7e4f2ce91ea108621e,18,24,0,diff_name,6,gift,tap_hierarchy,False
sample_437,defuse_edge,52a5b1a2b3d3872508ecacc256311981909d13c9e5baae7e4f2ce91ea108621e,1,43,0,diff_name,42,f,hierarchy,False
sample_437,defuse_edge,52a5b1a2b3d3872508ecacc256311981909d13c9e5baae7e4f2ce91ea108621e,8,30,0,diff_name,22,tap_hierarchy,hierarchy,False
sample_437,defuse_edge,52a5b1a2b3d3872508ecacc256311981909d13c9e5baae7e4f2ce91ea108621e,1,24,0,diff_name,23,f,tap_hierarchy,False
sample_437,defuse_edge,52a5b1a2b3d3872508ecacc256311981909d13c9e5baae7e4f2ce91ea108621e,1,30,0,diff_name,29,f,hierarchy,False
sample_437,defuse_edge,52a5b1a2b3d3872508ecacc256311981909d13c9e5baae7e4f2ce91ea108621e,18,30,0,diff_name,12,gift,hierarchy,False
sample_437,binding,52a5b1a2b3d3872508ecacc256311981909d13c9e5baae7e4f2ce91ea108621e,8,24,1,positive,16,tap_hierarchy,tap_hierarchy,False
sample_437,binding,52a5b1a2b3d3872508ecacc256311981909d13c9e5baae7e4f2ce91ea108621e,18,36,1,positive,18,gift,gift,False
sample_437,binding,52a5b1a2b3d3872508ecacc256311981909d13c9e5baae7e4f2ce91ea108621e,12,28,0,same_name_diff_binding,16,hierarchy,hierarchy,False
sample_437,binding,52a5b1a2b3d3872508ecacc256311981909d13c9e5baae7e4f2ce91ea108621e,18,24,0,diff_name,6,gift,tap_hierarchy,False
sample_437,binding,52a5b1a2b3d3872508ecacc256311981909d13c9e5baae7e4f2ce91ea108621e,12,36,0,diff_name,24,hierarchy,gift,False
sample_437,binding,52a5b1a2b3d3872508ecacc256311981909d13c9e5baae7e4f2ce91ea108621e,1,28,0,diff_name,27,f,hierarchy,False
sample_437,binding,52a5b1a2b3d3872508ecacc256311981909d13c9e5baae7e4f2ce91ea108621e,8,36,0,diff_name,28,tap_hierarchy,gift,False
sample_437,binding,52a5b1a2b3d3872508ecacc256311981909d13c9e5baae7e4f2ce91ea108621e,1,36,0,diff_name,35,f,gift,False
sample_437,binding,52a5b1a2b3d3872508ecacc256311981909d13c9e5baae7e4f2ce91ea108621e,8,18,0,diff_name,10,tap_hierarchy,gift,False
sample_464,defuse_edge,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,3,9,1,positive,6,ans,ans,False
sample_464,defuse_edge,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,3,21,1,positive,18,ans,ans,False
sample_464,defuse_edge,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,3,43,1,positive,40,ans,ans,False
sample_464,defuse_edge,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,32,64,1,positive,32,total,total,False
sample_464,defuse_edge,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,39,37,1,positive,2,c,c,False
sample_464,defuse_edge,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,39,46,1,positive,7,c,c,False
sample_464,defuse_edge,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,17,64,0,same_name_diff_binding,47,total,total,False
sample_464,defuse_edge,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,32,37,0,diff_name,5,total,c,False
sample_464,defuse_edge,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,32,21,0,diff_name,11,total,ans,False
sample_464,defuse_edge,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,1,37,0,diff_name,36,f,c,False
sample_464,defuse_edge,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,32,9,0,diff_name,23,total,ans,False
sample_464,defuse_edge,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,1,64,0,diff_name,63,f,total,False
sample_464,defuse_edge,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,17,46,0,diff_name,29,total,c,False
sample_464,defuse_edge,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,32,43,0,diff_name,11,total,ans,False
sample_464,defuse_edge,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,17,43,0,diff_name,26,total,ans,False
sample_464,defuse_edge,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,39,64,0,diff_name,25,c,total,False
sample_464,defuse_edge,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,3,37,0,diff_name,34,ans,c,False
sample_464,defuse_edge,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,17,9,0,diff_name,8,total,ans,False
sample_464,defuse_edge,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,1,21,0,diff_name,20,f,ans,False
sample_464,defuse_edge,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,39,9,0,diff_name,30,c,ans,False
sample_464,defuse_edge,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,17,37,0,diff_name,20,total,c,False
sample_464,defuse_edge,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,17,21,0,diff_name,4,total,ans,False
sample_464,defuse_edge,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,39,43,0,diff_name,4,c,ans,False
sample_464,defuse_edge,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,1,46,0,diff_name,45,f,c,False
sample_464,defuse_edge,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,32,46,0,diff_name,14,total,c,False
sample_464,binding,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,3,9,1,positive,6,ans,ans,False
sample_464,binding,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,3,21,1,positive,18,ans,ans,False
sample_464,binding,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,3,43,1,positive,40,ans,ans,False
sample_464,binding,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,9,21,1,positive,12,ans,ans,False
sample_464,binding,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,9,43,1,positive,34,ans,ans,False
sample_464,binding,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,21,43,1,positive,22,ans,ans,False
sample_464,binding,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,32,64,1,positive,32,total,total,False
sample_464,binding,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,37,39,1,positive,2,c,c,False
sample_464,binding,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,37,46,1,positive,9,c,c,False
sample_464,binding,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,39,46,1,positive,7,c,c,False
sample_464,binding,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,17,32,0,same_name_diff_binding,15,total,total,False
sample_464,binding,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,17,64,0,same_name_diff_binding,47,total,total,False
sample_464,binding,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,1,64,0,diff_name,63,f,total,False
sample_464,binding,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,1,21,0,diff_name,20,f,ans,False
sample_464,binding,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,3,17,0,diff_name,14,ans,total,False
sample_464,binding,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,17,46,0,diff_name,29,total,c,False
sample_464,binding,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,39,43,0,diff_name,4,c,ans,False
sample_464,binding,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,9,37,0,diff_name,28,ans,c,False
sample_464,binding,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,46,64,0,diff_name,18,c,total,False
sample_464,binding,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,17,43,0,diff_name,26,total,ans,False
sample_464,binding,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,1,32,0,diff_name,31,f,total,False
sample_464,binding,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,32,39,0,diff_name,7,total,c,False
sample_464,binding,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,17,21,0,diff_name,4,total,ans,False
sample_464,binding,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,3,32,0,diff_name,29,ans,total,False
sample_464,binding,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,21,39,0,diff_name,18,ans,c,False
sample_464,binding,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,9,64,0,diff_name,55,ans,total,False
sample_464,binding,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,3,37,0,diff_name,34,ans,c,False
sample_464,binding,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,17,39,0,diff_name,22,total,c,False
sample_464,binding,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,37,43,0,diff_name,6,c,ans,False
sample_464,binding,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,37,64,0,diff_name,27,c,total,False
sample_464,binding,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,32,37,0,diff_name,5,total,c,False
sample_464,binding,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,3,39,0,diff_name,36,ans,c,False
sample_464,binding,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,17,37,0,diff_name,20,total,c,False
sample_464,binding,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,9,46,0,diff_name,37,ans,c,False
sample_464,binding,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,21,37,0,diff_name,16,ans,c,False
sample_464,binding,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,39,64,0,diff_name,25,c,total,False
sample_464,binding,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,21,46,0,diff_name,25,ans,c,False
sample_464,binding,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,9,39,0,diff_name,30,ans,c,False
sample_464,binding,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,9,17,0,diff_name,8,ans,total,False
sample_464,binding,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,43,64,0,diff_name,21,ans,total,False
sample_464,binding,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,32,46,0,diff_name,14,total,c,False
sample_464,binding,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e,21,64,0,diff_name,43,ans,total,False
sample_522,defuse_edge,b051f924591413f22b237a91a7a2e5d8f136752751bbe691a47e303d5aa3aafd,4,19,1,positive,15,numbers,numbers,False
sample_522,defuse_edge,b051f924591413f22b237a91a7a2e5d8f136752751bbe691a47e303d5aa3aafd,9,25,1,positive,16,floats,floats,False
sample_522,defuse_edge,b051f924591413f22b237a91a7a2e5d8f136752751bbe691a47e303d5aa3aafd,9,31,1,positive,22,floats,floats,False
sample_522,defuse_edge,b051f924591413f22b237a91a7a2e5d8f136752751bbe691a47e303d5aa3aafd,17,12,1,positive,5,n,n,False
sample_522,defuse_edge,b051f924591413f22b237a91a7a2e5d8f136752751bbe691a47e303d5aa3aafd,9,12,0,diff_name,3,floats,n,False
sample_522,defuse_edge,b051f924591413f22b237a91a7a2e5d8f136752751bbe691a47e303d5aa3aafd,4,25,0,diff_name,21,numbers,floats,False
sample_522,defuse_edge,b051f924591413f22b237a91a7a2e5d8f136752751bbe691a47e303d5aa3aafd,1,25,0,diff_name,24,f,floats,False
sample_522,defuse_edge,b051f924591413f22b237a91a7a2e5d8f136752751bbe691a47e303d5aa3aafd,9,19,0,diff_name,10,floats,numbers,False
sample_522,defuse_edge,b051f924591413f22b237a91a7a2e5d8f136752751bbe691a47e303d5aa3aafd,17,19,0,diff_name,2,n,numbers,False
sample_522,defuse_edge,b051f924591413f22b237a91a7a2e5d8f136752751bbe691a47e303d5aa3aafd,4,31,0,diff_name,27,numbers,floats,False
sample_522,defuse_edge,b051f924591413f22b237a91a7a2e5d8f136752751bbe691a47e303d5aa3aafd,17,31,0,diff_name,14,n,floats,False
sample_522,defuse_edge,b051f924591413f22b237a91a7a2e5d8f136752751bbe691a47e303d5aa3aafd,1,31,0,diff_name,30,f,floats,False
sample_522,defuse_edge,b051f924591413f22b237a91a7a2e5d8f136752751bbe691a47e303d5aa3aafd,4,12,0,diff_name,8,numbers,n,False
sample_522,defuse_edge,b051f924591413f22b237a91a7a2e5d8f136752751bbe691a47e303d5aa3aafd,1,12,0,diff_name,11,f,n,False
sample_522,defuse_edge,b051f924591413f22b237a91a7a2e5d8f136752751bbe691a47e303d5aa3aafd,1,19,0,diff_name,18,f,numbers,False
sample_522,defuse_edge,b051f924591413f22b237a91a7a2e5d8f136752751bbe691a47e303d5aa3aafd,17,25,0,diff_name,8,n,floats,False
sample_522,binding,b051f924591413f22b237a91a7a2e5d8f136752751bbe691a47e303d5aa3aafd,4,19,1,positive,15,numbers,numbers,False
sample_522,binding,b051f924591413f22b237a91a7a2e5d8f136752751bbe691a47e303d5aa3aafd,9,25,1,positive,16,floats,floats,False
sample_522,binding,b051f924591413f22b237a91a7a2e5d8f136752751bbe691a47e303d5aa3aafd,9,31,1,positive,22,floats,floats,False
sample_522,binding,b051f924591413f22b237a91a7a2e5d8f136752751bbe691a47e303d5aa3aafd,12,17,1,positive,5,n,n,False
sample_522,binding,b051f924591413f22b237a91a7a2e5d8f136752751bbe691a47e303d5aa3aafd,25,31,1,positive,6,floats,floats,False
sample_522,binding,b051f924591413f22b237a91a7a2e5d8f136752751bbe691a47e303d5aa3aafd,12,25,0,diff_name,13,n,floats,False
sample_522,binding,b051f924591413f22b237a91a7a2e5d8f136752751bbe691a47e303d5aa3aafd,12,19,0,diff_name,7,n,numbers,False
sample_522,binding,b051f924591413f22b237a91a7a2e5d8f136752751bbe691a47e303d5aa3aafd,1,12,0,diff_name,11,f,n,False
sample_522,binding,b051f924591413f22b237a91a7a2e5d8f136752751bbe691a47e303d5aa3aafd,9,19,0,diff_name,10,floats,numbers,False
sample_522,binding,b051f924591413f22b237a91a7a2e5d8f136752751bbe691a47e303d5aa3aafd,1,25,0,diff_name,24,f,floats,False
sample_522,binding,b051f924591413f22b237a91a7a2e5d8f136752751bbe691a47e303d5aa3aafd,9,17,0,diff_name,8,floats,n,False
sample_522,binding,b051f924591413f22b237a91a7a2e5d8f136752751bbe691a47e303d5aa3aafd,12,31,0,diff_name,19,n,floats,False
sample_522,binding,b051f924591413f22b237a91a7a2e5d8f136752751bbe691a47e303d5aa3aafd,9,12,0,diff_name,3,floats,n,False
sample_522,binding,b051f924591413f22b237a91a7a2e5d8f136752751bbe691a47e303d5aa3aafd,19,31,0,diff_name,12,numbers,floats,False
sample_522,binding,b051f924591413f22b237a91a7a2e5d8f136752751bbe691a47e303d5aa3aafd,1,31,0,diff_name,30,f,floats,False
sample_522,binding,b051f924591413f22b237a91a7a2e5d8f136752751bbe691a47e303d5aa3aafd,4,17,0,diff_name,13,numbers,n,False
sample_522,binding,b051f924591413f22b237a91a7a2e5d8f136752751bbe691a47e303d5aa3aafd,1,9,0,diff_name,8,f,floats,False
sample_522,binding,b051f924591413f22b237a91a7a2e5d8f136752751bbe691a47e303d5aa3aafd,17,25,0,diff_name,8,n,floats,False
sample_522,binding,b051f924591413f22b237a91a7a2e5d8f136752751bbe691a47e303d5aa3aafd,4,31,0,diff_name,27,numbers,floats,False
sample_522,binding,b051f924591413f22b237a91a7a2e5d8f136752751bbe691a47e303d5aa3aafd,4,25,0,diff_name,21,numbers,floats,False
sample_563,defuse_edge,e5deb48db7990bd679466ab41b9c03bcf8771f9ae1af3154a24c313895d254f5,4,36,1,positive,32,text1,text1,False
