model,item_id,family,pair_id,arm,read,lens,layer,position,target_in_prompt,rank,distractor_rank,margin,n_target_ids
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,j-lens,26,29,True,663,347,-0.796875,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,j-lens,27,29,True,5025,2882,-0.625,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,j-lens,28,29,True,790,728,-0.09375,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,r-lens,0,29,True,36773,17306,-2.40625,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,r-lens,1,29,True,6606,8297,0.34375,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,r-lens,2,29,True,2884,13323,2.25,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,r-lens,3,29,True,36723,14092,-2.8515625,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,r-lens,4,29,True,3800,17445,2.44921875,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,r-lens,5,29,True,29374,15283,-1.73046875,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,r-lens,6,29,True,3083,16833,2.6796875,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,r-lens,7,29,True,15670,11649,-0.595703125,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,r-lens,8,29,True,4860,21604,2.666015625,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,r-lens,9,29,True,15355,8746,-1.05859375,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,r-lens,10,29,True,4419,19502,2.56640625,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,r-lens,11,29,True,27651,9914,-2.33203125,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,r-lens,12,29,True,30017,10177,-2.5625,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,r-lens,13,29,True,3551,2334,-0.4189453125,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,r-lens,14,29,True,670,4099,1.779296875,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,r-lens,15,29,True,786,4358,1.306640625,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,r-lens,16,29,True,715,1636,0.5849609375,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,r-lens,17,29,True,410,1800,0.953857421875,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,r-lens,18,29,True,563,1651,0.59716796875,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,r-lens,19,29,True,2989,5189,0.408935546875,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,r-lens,20,29,True,9302,7601,-0.193359375,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,r-lens,21,29,True,4540,3882,-0.12109375,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,r-lens,22,29,True,2271,2938,0.181640625,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,r-lens,23,29,True,628,704,0.109375,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,r-lens,24,29,True,815,924,0.10546875,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,r-lens,25,29,True,186,391,0.984375,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,r-lens,26,29,True,298,368,0.28125,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,r-lens,27,29,True,1997,2053,0.03125,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,r-lens,28,29,True,790,728,-0.09375,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,logit-lens,0,29,True,1260,2558,0.765625,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,logit-lens,1,29,True,24655,22845,-0.18603515625,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,logit-lens,2,29,True,17172,16336,-0.1005859375,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,logit-lens,3,29,True,3078,4572,0.4765625,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,logit-lens,4,29,True,10970,11419,0.0703125,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,logit-lens,5,29,True,8641,12628,0.64453125,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,logit-lens,6,29,True,13122,22354,1.150390625,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,logit-lens,7,29,True,20503,20667,0.021484375,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,logit-lens,8,29,True,32881,25793,-0.85546875,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,logit-lens,9,29,True,30191,17897,-1.3779296875,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,logit-lens,10,29,True,28580,31174,0.2890625,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,logit-lens,11,29,True,32583,29727,-0.328125,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,logit-lens,12,29,True,33712,28294,-0.615234375,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,logit-lens,13,29,True,16886,9158,-0.990234375,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,logit-lens,14,29,True,32740,23228,-1.037109375,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,logit-lens,15,29,True,41082,29118,-1.5234375,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,logit-lens,16,29,True,28242,11647,-1.80078125,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,logit-lens,17,29,True,33835,22112,-1.240234375,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,logit-lens,18,29,True,37374,27448,-1.078125,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,logit-lens,19,29,True,34404,25558,-0.90625,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,logit-lens,20,29,True,23878,10621,-1.4462890625,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,logit-lens,21,29,True,11026,5010,-0.921875,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,logit-lens,22,29,True,5455,3334,-0.46875,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,logit-lens,23,29,True,2499,902,-0.8671875,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,logit-lens,24,29,True,1065,621,-0.484375,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,logit-lens,25,29,True,1084,1034,-0.046875,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,logit-lens,26,29,True,1766,644,-0.96875,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,logit-lens,27,29,True,1587,506,-1.125,1
starcoder2-3b,binding-5-outer-post_use,binding,binding-5,outer,post_use,logit-lens,28,29,True,790,728,-0.09375,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,j-lens,0,31,True,27443,18943,-0.923828125,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,j-lens,1,31,True,6540,6455,-0.015625,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,j-lens,2,31,True,11843,14216,0.279296875,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,j-lens,3,31,True,5313,8006,0.47265625,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,j-lens,4,31,True,1613,3432,0.7265625,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,j-lens,5,31,True,5248,5582,0.06640625,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,j-lens,6,31,True,4008,4628,0.16796875,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,j-lens,7,31,True,1296,1064,-0.1875,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,j-lens,8,31,True,1093,665,-0.484375,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,j-lens,9,31,True,1994,1352,-0.3515625,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,j-lens,10,31,True,1326,978,-0.265625,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,j-lens,11,31,True,1090,2057,0.5546875,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,j-lens,12,31,True,741,1045,0.3125,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,j-lens,13,31,True,475,558,0.140625,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,j-lens,14,31,True,635,382,-0.53125,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,j-lens,15,31,True,1912,1417,-0.3125,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,j-lens,16,31,True,4044,3207,-0.23828125,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,j-lens,17,31,True,1867,2833,0.37890625,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,j-lens,18,31,True,9426,8947,-0.0576171875,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,j-lens,19,31,True,9208,7530,-0.216796875,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,j-lens,20,31,True,8189,8319,0.013671875,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,j-lens,21,31,True,5148,5857,0.130859375,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,j-lens,22,31,True,2535,3739,0.370849609375,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,j-lens,23,31,True,1552,1301,-0.15625,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,j-lens,24,31,True,2121,1943,-0.08203125,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,j-lens,25,31,True,2517,2725,0.0859375,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,j-lens,26,31,True,3371,2540,-0.2890625,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,j-lens,27,31,True,19285,14743,-0.4375,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,j-lens,28,31,True,2601,9164,1.25,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,r-lens,0,31,True,35558,17121,-2.2734375,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,r-lens,1,31,True,38992,17748,-2.68359375,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,r-lens,2,31,True,2014,14120,2.796875,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,r-lens,3,31,True,35168,16532,-2.30078125,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,r-lens,4,31,True,3611,18825,2.71875,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,r-lens,5,31,True,2235,12481,2.44921875,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,r-lens,6,31,True,4460,16043,2.0703125,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,r-lens,7,31,True,14585,12038,-0.37109375,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,r-lens,8,31,True,8352,24383,2.21484375,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,r-lens,9,31,True,24377,10035,-1.9453125,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,r-lens,10,31,True,6267,20666,2.21875,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,r-lens,11,31,True,2196,7773,1.7607421875,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,r-lens,12,31,True,30418,9744,-2.66796875,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,r-lens,13,31,True,5566,1941,-1.126953125,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,r-lens,14,31,True,598,1043,0.40625,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,r-lens,15,31,True,2048,1407,-0.263671875,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,r-lens,16,31,True,870,1407,0.34375,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,r-lens,17,31,True,298,825,0.70703125,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,r-lens,18,31,True,717,980,0.171875,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,r-lens,19,31,True,2596,2665,0.017578125,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,r-lens,20,31,True,4256,4627,0.0537109375,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,r-lens,21,31,True,4799,5786,0.14056396484375,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,r-lens,22,31,True,2091,2778,0.197265625,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,r-lens,23,31,True,1240,1348,0.05859375,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,r-lens,24,31,True,2428,2935,0.1572265625,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,r-lens,25,31,True,592,1276,0.7578125,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,r-lens,26,31,True,1029,1983,0.59375,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,r-lens,27,31,True,6240,7856,0.25,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,r-lens,28,31,True,2601,9164,1.25,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,logit-lens,0,31,True,14468,27547,1.4833984375,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,logit-lens,1,31,True,48417,48881,0.890625,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,logit-lens,2,31,True,37785,41250,0.5625,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,logit-lens,3,31,True,43004,30014,-1.859375,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,logit-lens,4,31,True,47538,35514,-2.8125,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,logit-lens,5,31,True,45459,34570,-1.9375,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,logit-lens,6,31,True,45171,32968,-2.03515625,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,logit-lens,7,31,True,45435,37616,-1.5799484252929688,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,logit-lens,8,31,True,43647,36765,-1.19140625,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,logit-lens,9,31,True,17761,11892,-0.7421875,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,logit-lens,10,31,True,22183,19172,-0.328125,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,logit-lens,11,31,True,47458,43349,-1.359375,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,logit-lens,12,31,True,45437,37861,-1.5009574890136719,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,logit-lens,13,31,True,44576,33974,-1.75,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,logit-lens,14,31,True,42388,28521,-1.8515625,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,logit-lens,15,31,True,36908,21500,-1.703125,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,logit-lens,16,31,True,32987,18749,-1.48046875,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,logit-lens,17,31,True,23129,23657,0.05078125,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,logit-lens,18,31,True,25156,25156,0.0,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,logit-lens,19,31,True,11537,11614,0.009765625,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,logit-lens,20,31,True,2585,3453,0.2890625,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,logit-lens,21,31,True,2659,3095,0.140625,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,logit-lens,22,31,True,966,2096,0.6484375,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,logit-lens,23,31,True,824,810,-0.015625,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,logit-lens,24,31,True,2224,1919,-0.140625,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,logit-lens,25,31,True,4752,4296,-0.09765625,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,logit-lens,26,31,True,2303,1898,-0.1953125,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,logit-lens,27,31,True,349,385,0.078125,1
starcoder2-3b,binding-5-outer-call,binding,binding-5,outer,call,logit-lens,28,31,True,2601,9164,1.25,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,j-lens,0,33,True,22299,19659,-0.1796875,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,j-lens,1,33,True,2058,2931,0.34375,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,j-lens,2,33,True,1500,2699,0.5625,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,j-lens,3,33,True,312,708,0.75,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,j-lens,4,33,True,713,1418,0.59375,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,j-lens,5,33,True,1771,2050,0.125,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,j-lens,6,33,True,1302,2931,0.765625,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,j-lens,7,33,True,23,96,1.0,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,j-lens,8,33,True,16,49,0.84375,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,j-lens,9,33,True,39,98,0.78125,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,j-lens,10,33,True,11,54,1.34375,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,j-lens,11,33,True,23,251,1.84375,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,j-lens,12,33,True,25,180,1.515625,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,j-lens,13,33,True,13,41,1.625,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,j-lens,14,33,True,17,65,1.78125,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,j-lens,15,33,True,54,73,0.25,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,j-lens,16,33,True,1622,955,-0.4375,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,j-lens,17,33,True,400,359,-0.078125,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,j-lens,18,33,True,1500,967,-0.328125,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,j-lens,19,33,True,104,46,-0.8125,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,j-lens,20,33,True,0,9,2.34375,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,j-lens,21,33,True,0,3,2.03125,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,j-lens,22,33,True,0,1,1.5,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,j-lens,23,33,True,0,1,1.1875,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,j-lens,24,33,True,0,1,2.125,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,j-lens,25,33,True,0,2,2.8125,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,j-lens,26,33,True,0,2,1.9375,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,j-lens,27,33,True,0,1,2.625,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,j-lens,28,33,True,0,1,3.375,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,r-lens,0,33,True,30845,16861,-1.701171875,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,r-lens,1,33,True,38150,23445,-1.9609375,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,r-lens,2,33,True,37722,16197,-2.6796875,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,r-lens,3,33,True,1952,16224,3.158203125,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,r-lens,4,33,True,3541,17882,2.62109375,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,r-lens,5,33,True,26761,13416,-1.68359375,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,r-lens,6,33,True,5207,18211,2.15625,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,r-lens,7,33,True,10278,11597,0.22265625,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,r-lens,8,33,True,8511,23793,2.12890625,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,r-lens,9,33,True,27885,11095,-2.17578125,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,r-lens,10,33,True,3931,19598,2.71875,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,r-lens,11,33,True,18329,8285,-1.533203125,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,r-lens,12,33,True,29156,9804,-2.5234375,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,r-lens,13,33,True,5111,1582,-1.328125,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,r-lens,14,33,True,14,333,2.09375,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,r-lens,15,33,True,115,119,0.015625,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,r-lens,16,33,True,29,91,0.609375,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,r-lens,17,33,True,24,120,0.8046875,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,r-lens,18,33,True,42,48,0.03125,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,r-lens,19,33,True,21,10,-0.578125,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,r-lens,20,33,True,0,2,1.34375,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,r-lens,21,33,True,0,1,1.125,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,r-lens,22,33,True,0,1,0.78125,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,r-lens,23,33,True,0,1,0.65625,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,r-lens,24,33,True,0,1,1.0625,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,r-lens,25,33,True,0,2,2.34375,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,r-lens,26,33,True,0,2,2.0,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,r-lens,27,33,True,0,1,2.5,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,r-lens,28,33,True,0,1,3.375,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,logit-lens,0,33,True,65,994,2.375,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,logit-lens,1,33,True,2148,9015,1.75,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,logit-lens,2,33,True,4214,8514,0.984375,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,logit-lens,3,33,True,416,383,-0.09375,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,logit-lens,4,33,True,6156,1576,-1.59375,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,logit-lens,5,33,True,3589,1791,-0.78125,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,logit-lens,6,33,True,7563,9046,0.25,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,logit-lens,7,33,True,1920,7870,1.640625,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,logit-lens,8,33,True,272,2504,2.109375,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,logit-lens,9,33,True,258,1202,1.28125,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,logit-lens,10,33,True,57,415,1.40625,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,logit-lens,11,33,True,1227,6212,1.71875,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,logit-lens,12,33,True,927,4113,1.484375,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,logit-lens,13,33,True,98,411,1.0,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,logit-lens,14,33,True,1325,3295,0.90625,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,logit-lens,15,33,True,294,439,0.34375,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,logit-lens,16,33,True,438,60,-1.515625,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,logit-lens,17,33,True,137,92,-0.3125,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,logit-lens,18,33,True,16,13,-0.1875,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,logit-lens,19,33,True,18,4,-1.78125,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,logit-lens,20,33,True,0,1,3.3125,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,logit-lens,21,33,True,0,1,2.3125,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,logit-lens,22,33,True,0,1,2.4375,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,logit-lens,23,33,True,0,1,1.9375,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,logit-lens,24,33,True,0,1,3.3125,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,logit-lens,25,33,True,0,1,3.3125,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,logit-lens,26,33,True,0,1,3.0625,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,logit-lens,27,33,True,0,1,5.0,1
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,answer,logit-lens,28,33,True,0,1,3.375,1
starcoder2-3b,binding-5-inner-use,binding,binding-5,inner,use,j-lens,0,27,True,15262,7528,-1.171875,1
starcoder2-3b,binding-5-inner-use,binding,binding-5,inner,use,j-lens,1,27,True,4542,1229,-1.296875,1
starcoder2-3b,binding-5-inner-use,binding,binding-5,inner,use,j-lens,2,27,True,2510,648,-1.3125,1
starcoder2-3b,binding-5-inner-use,binding,binding-5,inner,use,j-lens,3,27,True,692,101,-1.984375,1
