pair_id,base_id,template,op_family,split,variant,bound_value,bound_answer,other_answer,logp_bound,logp_other,logit_diff,correct,argmax_token_id,argmax_is_bound_answer,argmax_is_other_answer,error_type,both_counterfactuals_correct
base_0038_index,base_0038,padded_shadow,index,test,source,2,9,0,-1.8572816848754883,-2.7322816848754883,0.875,True,21,False,False,other,False
base_0038_index,base_0038,padded_shadow,index,test,target,3,0,9,-2.8334884643554688,-1.8022383451461792,-1.0312501192092896,False,21,False,False,other,False
base_0039_affine,base_0039,global_shadow,affine,test,source,2,3,7,-0.3463999032974243,-2.0807747840881348,1.7343748807907104,True,18,True,False,correct,True
base_0039_affine,base_0039,global_shadow,affine,test,target,6,7,3,-0.10199882835149765,-3.211373805999756,3.109374977648258,True,22,True,False,correct,True
base_0039_mul_sub,base_0039,global_shadow,mul_sub,test,source,2,1,9,-1.9688234329223633,-3.6094484329223633,1.640625,True,19,False,False,other,False
base_0039_mul_sub,base_0039,global_shadow,mul_sub,test,target,6,9,1,-2.0388097763061523,-1.1325597763061523,-0.90625,False,16,False,True,wrong_binding,False
base_0039_threshold,base_0039,global_shadow,threshold,test,source,2,0,1,-0.4429806172847748,-1.0367306470870972,0.5937500298023224,True,15,True,False,correct,False
base_0039_threshold,base_0039,global_shadow,threshold,test,target,6,1,0,-0.7592372894287109,-0.6342372894287109,-0.125,False,15,False,True,wrong_binding,False
base_0039_index,base_0039,global_shadow,index,test,source,2,4,0,-1.8104629516601562,-2.1542129516601562,0.34375,True,23,False,False,other,True
base_0039_index,base_0039,global_shadow,index,test,target,6,0,4,-2.12292218208313,-2.26354718208313,0.140625,True,23,False,False,other,True
base_0040_affine,base_0040,call_frame,affine,test,source,2,6,8,-0.15005438029766083,-4.196929454803467,4.046875074505806,True,21,True,False,correct,False
base_0040_affine,base_0040,call_frame,affine,test,target,4,8,6,-3.2020020484924316,-0.1238771602511406,-3.078124888241291,False,21,False,True,wrong_binding,False
base_0040_mul_sub,base_0040,call_frame,mul_sub,test,source,2,3,9,-3.1783699989318848,-4.584619998931885,1.40625,True,17,False,False,other,False
base_0040_mul_sub,base_0040,call_frame,mul_sub,test,target,4,9,3,-3.799470901489258,-3.252595901489258,-0.546875,False,21,False,False,other,False
base_0040_threshold,base_0040,call_frame,threshold,test,source,2,0,1,-0.8815505504608154,-0.5378005504608154,-0.34375,False,16,False,True,wrong_binding,False
base_0040_threshold,base_0040,call_frame,threshold,test,target,4,1,0,-0.5949240922927856,-0.8136740922927856,0.21875,True,16,True,False,correct,False
base_0040_index,base_0040,call_frame,index,test,source,2,0,1,-1.9299979209899902,-3.0237479209899902,1.09375,True,23,False,False,other,False
base_0040_index,base_0040,call_frame,index,test,target,4,1,0,-2.810360908508301,-1.9353609085083008,-0.875,False,23,False,False,other,False
base_0041_affine,base_0041,padded_shadow,affine,test,source,6,7,4,-0.6790112853050232,-4.210261344909668,3.5312500596046448,True,22,True,False,correct,True
base_0041_affine,base_0041,padded_shadow,affine,test,target,3,4,7,-0.14408989250659943,-3.456589937210083,3.3125000447034836,True,19,True,False,correct,True
base_0041_mul_sub,base_0041,padded_shadow,mul_sub,test,source,6,7,1,-3.301955223083496,-1.0832053422927856,-2.2187498807907104,False,16,False,True,wrong_binding,False
base_0041_mul_sub,base_0041,padded_shadow,mul_sub,test,target,3,1,7,-1.5097534656524658,-2.837878465652466,1.328125,True,18,False,False,other,False
base_0041_threshold,base_0041,padded_shadow,threshold,test,source,6,1,0,-0.5106521844863892,-0.9325271844863892,0.421875,True,16,True,False,correct,True
base_0041_threshold,base_0041,padded_shadow,threshold,test,target,3,0,1,-0.44745057821273804,-1.0255756378173828,0.5781250596046448,True,15,True,False,correct,True
base_0041_modulus,base_0041,padded_shadow,modulus,test,source,6,0,1,-0.3326556086540222,-1.457655668258667,1.1250000596046448,True,15,True,False,correct,True
base_0041_modulus,base_0041,padded_shadow,modulus,test,target,3,1,0,-0.09562854468822479,-2.892503499984741,2.7968749552965164,True,16,True,False,correct,True
base_0041_index,base_0041,padded_shadow,index,test,source,6,9,7,-2.4932045936584473,-2.7588295936584473,0.265625,True,19,False,False,other,False
base_0041_index,base_0041,padded_shadow,index,test,target,3,7,9,-2.77573561668396,-2.52573561668396,-0.25,False,18,False,False,other,False
base_0042_affine,base_0042,global_shadow,affine,calib,source,6,9,7,-0.22980637848377228,-3.948556423187256,3.7187500447034836,True,24,True,False,correct,True
base_0042_affine,base_0042,global_shadow,affine,calib,target,4,7,9,-0.0917106568813324,-6.279210567474365,6.187499910593033,True,22,True,False,correct,True
base_0042_mul_sub,base_0042,global_shadow,mul_sub,calib,source,6,5,1,-3.390645742416382,-1.0625207424163818,-2.328125,False,16,False,True,wrong_binding,False
base_0042_mul_sub,base_0042,global_shadow,mul_sub,calib,target,4,1,5,-1.8171354532241821,-3.2546353340148926,1.4374998807907104,True,17,False,False,other,False
base_0042_threshold,base_0042,global_shadow,threshold,calib,source,6,1,0,-0.471253365278244,-0.9868783950805664,0.5156250298023224,True,16,True,False,correct,True
base_0042_threshold,base_0042,global_shadow,threshold,calib,target,4,0,1,-0.4142230153083801,-1.0860979557037354,0.6718749403953552,True,15,True,False,correct,True
base_0042_modulus,base_0042,global_shadow,modulus,calib,source,6,2,0,-0.07323415577411652,-3.2607340812683105,3.187499925494194,True,17,True,False,correct,False
base_0042_modulus,base_0042,global_shadow,modulus,calib,target,4,0,2,-2.0114264488220215,-0.18330150842666626,-1.8281249403953552,False,17,False,True,wrong_binding,False
base_0042_index,base_0042,global_shadow,index,calib,source,6,9,3,-2.740626573562622,-3.209376573562622,0.46875,True,16,False,False,other,False
base_0042_index,base_0042,global_shadow,index,calib,target,4,3,9,-2.9148778915405273,-2.6023778915405273,-0.3125,False,16,False,False,other,False
base_0043_affine,base_0043,call_frame,affine,test,source,7,8,4,-0.1107143759727478,-3.8138394355773926,3.7031250596046448,True,23,True,False,correct,True
base_0043_affine,base_0043,call_frame,affine,test,target,3,4,8,-0.05138924717903137,-4.285764217376709,4.234374970197678,True,19,True,False,correct,True
base_0043_mul_sub,base_0043,call_frame,mul_sub,test,source,7,9,1,-2.9896833896636963,-0.8178083896636963,-2.171875,False,16,False,True,wrong_binding,False
base_0043_mul_sub,base_0043,call_frame,mul_sub,test,target,3,1,9,-1.1779892444610596,-3.9123642444610596,2.734375,True,16,True,False,correct,False
base_0043_threshold,base_0043,call_frame,threshold,test,source,7,1,0,-0.4063956141471863,-1.109520673751831,0.7031250596046448,True,16,True,False,correct,False
base_0043_threshold,base_0043,call_frame,threshold,test,target,3,0,1,-0.9960230588912964,-0.4647730886936188,-0.5312499701976776,False,16,False,True,wrong_binding,False
base_0043_modulus,base_0043,call_frame,modulus,test,source,7,1,0,-0.29401135444641113,-1.7471363544464111,1.453125,True,16,True,False,correct,True
base_0043_modulus,base_0043,call_frame,modulus,test,target,3,0,1,-0.5981252789497375,-0.9731252789497375,0.375,True,15,True,False,correct,True
base_0043_index,base_0043,call_frame,index,test,source,7,5,1,-2.359994411468506,-1.9537444114685059,-0.40625,False,19,False,False,other,False
base_0043_index,base_0043,call_frame,index,test,target,3,1,5,-1.6383781433105469,-2.482128143310547,0.84375,True,16,True,False,correct,False
base_0044_affine,base_0044,padded_shadow,affine,test,source,2,7,8,-2.362739086151123,-1.3158642053604126,-1.0468748807907104,False,16,False,False,other,False
base_0044_affine,base_0044,padded_shadow,affine,test,target,3,8,7,-0.6493064165115356,-4.149306297302246,3.4999998807907104,True,23,True,False,correct,False
base_0044_mul_sub,base_0044,padded_shadow,mul_sub,test,source,2,4,7,-1.8990663290023804,-3.07094144821167,1.1718751192092896,True,16,False,False,other,True
base_0044_mul_sub,base_0044,padded_shadow,mul_sub,test,target,3,7,4,-2.7280378341674805,-2.9467878341674805,0.21875,True,16,False,False,other,True
base_0044_threshold,base_0044,padded_shadow,threshold,test,source,2,0,1,-0.5990156531333923,-0.8021406531333923,0.203125,True,15,True,False,correct,True
base_0044_threshold,base_0044,padded_shadow,threshold,test,target,3,1,0,-0.643404483795166,-0.752779483795166,0.109375,True,16,True,False,correct,True
base_0044_modulus,base_0044,padded_shadow,modulus,test,source,2,0,1,-0.9837201237678528,-0.5149701237678528,-0.46875,False,16,False,True,wrong_binding,False
base_0044_modulus,base_0044,padded_shadow,modulus,test,target,3,1,0,-0.15652553737163544,-2.1409006118774414,1.984375074505806,True,16,True,False,correct,False
base_0044_index,base_0044,padded_shadow,index,test,source,2,0,6,-2.460174322128296,-2.350799322128296,-0.109375,False,19,False,False,other,False
base_0044_index,base_0044,padded_shadow,index,test,target,3,6,0,-2.361409902572632,-2.470784902572632,0.109375,True,19,False,False,other,False
base_0045_affine,base_0045,global_shadow,affine,calib,source,2,3,8,-0.2496178150177002,-3.3589928150177,3.109375,True,18,True,False,correct,True
base_0045_affine,base_0045,global_shadow,affine,calib,target,7,8,3,-0.0688432902097702,-4.553218364715576,4.484375074505806,True,23,True,False,correct,True
base_0045_threshold,base_0045,global_shadow,threshold,calib,source,2,0,1,-0.5943204760551453,-0.8130704760551453,0.21875,True,15,True,False,correct,False
base_0045_threshold,base_0045,global_shadow,threshold,calib,target,7,1,0,-0.6941251754760742,-0.6941251754760742,0.0,False,15,False,True,wrong_binding,False
base_0045_modulus,base_0045,global_shadow,modulus,calib,source,2,0,1,-1.276808500289917,-0.354933500289917,-0.921875,False,16,False,True,wrong_binding,False
base_0045_modulus,base_0045,global_shadow,modulus,calib,target,7,1,0,-0.04398787021636963,-3.37211275100708,3.3281248807907104,True,16,True,False,correct,False
base_0045_index,base_0045,global_shadow,index,calib,source,2,9,8,-1.2748891115188599,-3.4467639923095703,2.1718748807907104,True,24,True,False,correct,False
base_0045_index,base_0045,global_shadow,index,calib,target,7,8,9,-4.428779602050781,-1.7569046020507812,-2.671875,False,22,False,False,other,False
base_0046_affine,base_0046,call_frame,affine,calib,source,3,9,7,-1.1373987197875977,-1.4498987197875977,0.3125,True,24,True,False,correct,True
base_0046_affine,base_0046,call_frame,affine,calib,target,2,7,9,-0.5661600232124329,-2.331784963607788,1.7656249403953552,True,22,True,False,correct,True
base_0046_mul_sub,base_0046,call_frame,mul_sub,calib,source,3,8,5,-1.9949910640716553,-1.7606160640716553,-0.234375,False,21,False,False,other,False
base_0046_mul_sub,base_0046,call_frame,mul_sub,calib,target,2,5,8,-0.6522167921066284,-3.167841911315918,2.5156251192092896,True,20,True,False,correct,False
base_0046_threshold,base_0046,call_frame,threshold,calib,source,3,1,0,-0.5888909697532654,-0.8232659697532654,0.234375,True,16,True,False,correct,False
base_0046_threshold,base_0046,call_frame,threshold,calib,target,2,0,1,-0.8286911249160767,-0.5786911249160767,-0.25,False,16,False,True,wrong_binding,False
base_0046_modulus,base_0046,call_frame,modulus,calib,source,3,1,0,-0.40314483642578125,-1.4031448364257812,1.0,True,16,True,False,correct,True
base_0046_modulus,base_0046,call_frame,modulus,calib,target,2,0,1,-0.26540476083755493,-2.09352970123291,1.8281249403953552,True,15,True,False,correct,True
base_0046_index,base_0046,call_frame,index,calib,source,3,0,5,-2.4976725578308105,-2.0914225578308105,-0.40625,False,22,False,False,other,False
base_0046_index,base_0046,call_frame,index,calib,target,2,5,0,-2.182724714279175,-2.901474714279175,0.71875,True,17,False,False,other,False
base_0047_affine,base_0047,padded_shadow,affine,calib,source,2,3,8,-1.1951011419296265,-1.2732261419296265,0.078125,True,18,True,False,correct,True
base_0047_affine,base_0047,padded_shadow,affine,calib,target,7,8,3,-0.24205923080444336,-4.320184230804443,4.078125,True,23,True,False,correct,True
base_0047_threshold,base_0047,padded_shadow,threshold,calib,source,2,0,1,-0.7530273795127869,-0.6436523795127869,-0.109375,False,16,False,True,wrong_binding,False
base_0047_threshold,base_0047,padded_shadow,threshold,calib,target,7,1,0,-0.538497805595398,-0.897872805595398,0.359375,True,16,True,False,correct,False
base_0047_modulus,base_0047,padded_shadow,modulus,calib,source,2,0,1,-0.6431958675384521,-0.8463208675384521,0.203125,True,15,True,False,correct,True
base_0047_modulus,base_0047,padded_shadow,modulus,calib,target,7,1,0,-0.1230323538184166,-2.529282331466675,2.406249977648258,True,16,True,False,correct,True
base_0047_index,base_0047,padded_shadow,index,calib,source,2,1,6,-1.5512710809707642,-3.1450209617614746,1.5937498807907104,True,23,False,False,other,False
base_0047_index,base_0047,padded_shadow,index,calib,target,7,6,1,-2.9174654483795166,-1.8237154483795166,-1.09375,False,23,False,False,other,False
base_0048_affine,base_0048,global_shadow,affine,test,source,6,7,4,-0.16722722351551056,-3.167227268218994,3.0000000447034836,True,22,True,False,correct,True
base_0048_affine,base_0048,global_shadow,affine,test,target,3,4,7,-0.0679979994893074,-4.927372932434082,4.859374932944775,True,19,True,False,correct,True
base_0048_mul_sub,base_0048,global_shadow,mul_sub,test,source,6,9,0,-2.467266082763672,-1.2328912019729614,-1.2343748807907104,False,15,False,True,wrong_binding,False
base_0048_mul_sub,base_0048,global_shadow,mul_sub,test,target,3,0,9,-0.8522131443023682,-2.274088144302368,1.421875,True,15,True,False,correct,False
base_0048_threshold,base_0048,global_shadow,threshold,test,source,6,1,0,-0.8367490172386169,-0.5711240172386169,-0.265625,False,15,False,True,wrong_binding,False
base_0048_threshold,base_0048,global_shadow,threshold,test,target,3,0,1,-0.17330330610275269,-1.8451783657073975,1.6718750596046448,True,15,True,False,correct,False
base_0048_modulus,base_0048,global_shadow,modulus,test,source,6,0,1,-0.1288299858570099,-2.5350799560546875,2.4062499701976776,True,15,True,False,correct,True
base_0048_modulus,base_0048,global_shadow,modulus,test,target,3,1,0,-0.11071182042360306,-2.6419618129730225,2.5312499925494194,True,16,True,False,correct,True
base_0048_index,base_0048,global_shadow,index,test,source,6,4,7,-2.4861152172088623,-2.3142402172088623,-0.171875,False,18,False,False,other,False
base_0048_index,base_0048,global_shadow,index,test,target,3,7,4,-2.2260336875915527,-2.7729086875915527,0.546875,True,18,False,False,other,False
base_0049_affine,base_0049,call_frame,affine,test,source,4,8,9,-3.265437126159668,-0.24981218576431274,-3.0156249403953552,False,24,False,True,wrong_binding,False
base_0049_affine,base_0049,call_frame,affine,test,target,5,9,8,-0.2327190786600113,-3.5295941829681396,3.2968751043081284,True,24,True,False,correct,False
base_0049_mul_sub,base_0049,call_frame,mul_sub,test,source,4,6,9,-2.843928813934326,-2.890803813934326,0.046875,True,16,False,False,other,False
base_0049_mul_sub,base_0049,call_frame,mul_sub,test,target,5,9,6,-2.7773404121398926,-2.7148404121398926,-0.0625,False,16,False,False,other,False
base_0049_threshold,base_0049,call_frame,threshold,test,source,4,0,1,-0.40205204486846924,-1.1364270448684692,0.734375,True,15,True,False,correct,True
base_0049_threshold,base_0049,call_frame,threshold,test,target,5,1,0,-0.6590356826782227,-0.7371606826782227,0.078125,True,16,True,False,correct,True
base_0049_modulus,base_0049,call_frame,modulus,test,source,4,0,1,-2.3118784427642822,-0.2493785321712494,-2.062499910593033,False,16,False,True,wrong_binding,False
base_0049_modulus,base_0049,call_frame,modulus,test,target,5,1,0,-0.11342617869377136,-2.7696762084960938,2.6562500298023224,True,16,True,False,correct,False
base_0049_index,base_0049,call_frame,index,test,source,4,9,6,-1.5620670318603516,-2.1558170318603516,0.59375,True,24,True,False,correct,False
base_0049_index,base_0049,call_frame,index,test,target,5,6,9,-1.9809820652008057,-1.6528570652008057,-0.328125,False,24,False,True,wrong_binding,False
base_0050_affine,base_0050,padded_shadow,affine,calib,source,5,9,8,-0.7561333179473877,-2.1780083179473877,1.421875,True,24,True,False,correct,False
base_0050_affine,base_0050,padded_shadow,affine,calib,target,4,8,9,-1.6678133010864258,-0.7303133010864258,-0.9375,False,24,False,True,wrong_binding,False
base_0050_mul_sub,base_0050,padded_shadow,mul_sub,calib,source,5,8,6,-2.682249069213867,-2.854124069213867,0.171875,True,16,False,False,other,True
base_0050_mul_sub,base_0050,padded_shadow,mul_sub,calib,target,4,6,8,-2.0523035526275635,-2.1304285526275635,0.078125,True,16,False,False,other,True
base_0050_threshold,base_0050,padded_shadow,threshold,calib,source,5,1,0,-0.820375919342041,-0.586000919342041,-0.234375,False,15,False,True,wrong_binding,False
base_0050_threshold,base_0050,padded_shadow,threshold,calib,target,4,0,1,-0.5458336472511292,-0.8739586472511292,0.328125,True,15,True,False,correct,False
base_0050_modulus,base_0050,padded_shadow,modulus,calib,source,5,2,1,-0.22399263083934784,-2.2864925861358643,2.0624999552965164,True,17,True,False,correct,True
base_0050_modulus,base_0050,padded_shadow,modulus,calib,target,4,1,2,-0.7842543721199036,-1.0498793125152588,0.2656249403953552,True,16,True,False,correct,True
base_0050_index,base_0050,padded_shadow,index,calib,source,5,8,0,-2.4733521938323975,-1.4733521938323975,-1.0,False,15,False,True,wrong_binding,False
base_0050_index,base_0050,padded_shadow,index,calib,target,4,0,8,-1.8579777479171753,-2.639227867126465,0.7812501192092896,True,16,False,False,other,False
base_0051_affine,base_0051,global_shadow,affine,test,source,3,5,9,-0.398250013589859,-1.8044999837875366,1.4062499701976776,True,20,True,False,correct,True
base_0051_affine,base_0051,global_shadow,affine,test,target,7,9,5,-0.17323905229568481,-3.17323899269104,2.9999999403953552,True,24,True,False,correct,True
base_0051_mul_sub,base_0051,global_shadow,mul_sub,test,source,3,1,9,-1.528411626815796,-2.778411626815796,1.25,True,16,True,False,correct,False
base_0051_mul_sub,base_0051,global_shadow,mul_sub,test,target,7,9,1,-1.5230154991149902,-0.9292654395103455,-0.5937500596046448,False,16,False,True,wrong_binding,False
base_0051_threshold,base_0051,global_shadow,threshold,test,source,3,0,1,-0.32765695452690125,-1.2807819843292236,0.9531250298023224,True,15,True,False,correct,False
base_0051_threshold,base_0051,global_shadow,threshold,test,target,7,1,0,-0.7190046310424805,-0.6721296310424805,-0.046875,False,15,False,True,wrong_binding,False
base_0051_modulus,base_0051,global_shadow,modulus,test,source,3,0,1,-0.2457500547170639,-1.855125069618225,1.6093750149011612,True,15,True,False,correct,True
base_0051_modulus,base_0051,global_shadow,modulus,test,target,7,1,0,-0.16358508169651031,-2.8667101860046387,2.7031251043081284,True,16,True,False,correct,True
base_0051_index,base_0051,global_shadow,index,test,source,3,8,0,-2.5887885093688965,-3.0262885093688965,0.4375,True,22,False,False,other,True
base_0051_index,base_0051,global_shadow,index,test,target,7,0,8,-2.6307125091552734,-3.1150875091552734,0.484375,True,22,False,False,other,True
base_0052_affine,base_0052,call_frame,affine,test,source,7,8,6,-0.08562199026346207,-3.9762470722198486,3.8906250819563866,True,23,True,False,correct,True
base_0052_affine,base_0052,call_frame,affine,test,target,5,6,8,-0.08038347959518433,-4.73663330078125,4.656249821186066,True,21,True,False,correct,True
base_0052_mul_sub,base_0052,call_frame,mul_sub,test,source,7,8,4,-4.105532646179199,-2.996157646179199,-1.109375,False,16,False,False,other,False
base_0052_mul_sub,base_0052,call_frame,mul_sub,test,target,5,4,8,-2.6249589920043945,-3.3749589920043945,0.75,True,16,False,False,other,False
base_0052_threshold,base_0052,call_frame,threshold,test,source,7,1,0,-0.4275651276111603,-1.083815097808838,0.6562499701976776,True,16,True,False,correct,False
base_0052_threshold,base_0052,call_frame,threshold,test,target,5,0,1,-1.0966646671295166,-0.4091646373271942,-0.6875000298023224,False,16,False,True,wrong_binding,False
base_0052_modulus,base_0052,call_frame,modulus,test,source,7,1,2,-1.0476281642913818,-0.6570031642913818,-0.390625,False,17,False,True,wrong_binding,False
base_0052_modulus,base_0052,call_frame,modulus,test,target,5,2,1,-0.14551475644111633,-2.786139726638794,2.6406249701976776,True,17,True,False,correct,False
base_0052_index,base_0052,call_frame,index,test,source,7,0,6,-1.8438345193862915,-2.437584400177002,0.5937498807907104,True,16,False,False,other,True
base_0052_index,base_0052,call_frame,index,test,target,5,6,0,-1.9988622665405273,-2.1238622665405273,0.125,True,19,False,False,other,True
base_0053_affine,base_0053,padded_shadow,affine,calib,source,6,9,8,-0.9233115911483765,-1.7670615911483765,0.84375,True,24,True,False,correct,True
base_0053_affine,base_0053,padded_shadow,affine,calib,target,5,8,9,-0.9165952801704407,-3.010345220565796,2.0937499403953552,True,23,True,False,correct,True
base_0053_mul_sub,base_0053,padded_shadow,mul_sub,calib,source,6,3,1,-2.4182472229003906,-1.1057472229003906,-1.3125,False,16,False,True,wrong_binding,False
base_0053_mul_sub,base_0053,padded_shadow,mul_sub,calib,target,5,1,3,-1.1462854146957397,-2.3025355339050293,1.1562501192092896,True,16,True,False,correct,False
base_0053_threshold,base_0053,padded_shadow,threshold,calib,source,6,1,0,-0.7274510860443115,-0.6649510860443115,-0.0625,False,15,False,True,wrong_binding,False
base_0053_threshold,base_0053,padded_shadow,threshold,calib,target,5,0,1,-0.563824474811554,-0.845074474811554,0.28125,True,15,True,False,correct,False
base_0053_modulus,base_0053,padded_shadow,modulus,calib,source,6,2,1,-0.8771253228187561,-1.6427502632141113,0.7656249403953552,True,17,True,False,correct,True
base_0053_modulus,base_0053,padded_shadow,modulus,calib,target,5,1,2,-0.5361461043357849,-2.1455211639404297,1.6093750596046448,True,16,True,False,correct,True
base_0053_index,base_0053,padded_shadow,index,calib,source,6,1,3,-2.4627630710601807,-2.7440130710601807,0.28125,True,21,False,False,other,True
base_0053_index,base_0053,padded_shadow,index,calib,target,5,3,1,-2.633502244949341,-2.696002244949341,0.0625,True,17,False,False,other,True
base_0054_affine,base_0054,global_shadow,affine,test,source,4,5,8,-0.25506430864334106,-1.8644392490386963,1.6093749403953552,True,20,True,False,correct,True
base_0054_affine,base_0054,global_shadow,affine,test,target,7,8,5,-0.04793337360024452,-5.297933578491211,5.250000204890966,True,23,True,False,correct,True
base_0054_mul_sub,base_0054,global_shadow,mul_sub,test,source,4,3,9,-2.874831199645996,-2.421706199645996,-0.453125,False,16,False,False,other,False
base_0054_mul_sub,base_0054,global_shadow,mul_sub,test,target,7,9,3,-1.557675838470459,-3.635800838470459,2.078125,True,16,False,False,other,False
base_0054_threshold,base_0054,global_shadow,threshold,test,source,4,0,1,-0.6574854254722595,-0.7356104254722595,0.078125,True,15,True,False,correct,False
base_0054_threshold,base_0054,global_shadow,threshold,test,target,7,1,0,-0.9182865619659424,-0.5120365619659424,-0.40625,False,15,False,True,wrong_binding,False
base_0054_modulus,base_0054,global_shadow,modulus,test,source,4,0,3,-0.45059043169021606,-2.8255903720855713,2.3749999403953552,True,15,True,False,correct,True
base_0054_modulus,base_0054,global_shadow,modulus,test,target,7,3,0,-0.1929943710565567,-3.1773693561553955,2.984374985098839,True,18,True,False,correct,True
base_0054_index,base_0054,global_shadow,index,test,source,4,1,6,-1.8646692037582397,-2.3646693229675293,0.5000001192092896,True,22,False,False,other,False
base_0054_index,base_0054,global_shadow,index,test,target,7,6,1,-2.0963973999023438,-1.7526473999023438,-0.34375,False,22,False,False,other,False
base_0055_affine,base_0055,call_frame,affine,test,source,5,7,4,-0.23845043778419495,-3.925950527191162,3.687500089406967,True,22,True,False,correct,True
base_0055_affine,base_0055,call_frame,affine,test,target,2,4,7,-0.18331758677959442,-4.8239426612854,4.640625074505806,True,19,True,False,correct,True
base_0055_mul_sub,base_0055,call_frame,mul_sub,test,source,5,9,0,-3.006082773208618,-2.162332773208618,-0.84375,False,16,False,False,other,False
base_0055_mul_sub,base_0055,call_frame,mul_sub,test,target,2,0,9,-1.2436749935150146,-4.915550231933594,3.671875238418579,True,15,True,False,correct,False
base_0055_threshold,base_0055,call_frame,threshold,test,source,5,1,0,-0.7276293039321899,-0.6651293039321899,-0.0625,False,15,False,True,wrong_binding,False
base_0055_threshold,base_0055,call_frame,threshold,test,target,2,0,1,-0.6277552843093872,-0.7683802843093872,0.140625,True,15,True,False,correct,False
base_0055_modulus,base_0055,call_frame,modulus,test,source,5,1,0,-0.19245846569538116,-2.145583391189575,1.953124925494194,True,16,True,False,correct,True
base_0055_modulus,base_0055,call_frame,modulus,test,target,2,0,1,-0.26414600014686584,-1.6235209703445435,1.3593749701976776,True,15,True,False,correct,True
base_0055_index,base_0055,call_frame,index,test,source,5,0,8,-1.9539192914962769,-2.8289194107055664,0.8750001192092896,True,24,False,False,other,False
base_0055_index,base_0055,call_frame,index,test,target,2,8,0,-3.100173234939575,-2.037673234939575,-1.0625,False,24,False,False,other,False
base_0056_affine,base_0056,padded_shadow,affine,test,source,3,7,9,-0.9317466616630554,-3.6348717212677,2.7031250596046448,True,22,True,False,correct,True
base_0056_affine,base_0056,padded_shadow,affine,test,target,5,9,7,-0.32239702343940735,-4.197397232055664,3.8750002086162567,True,24,True,False,correct,True
base_0056_mul_sub,base_0056,padded_shadow,mul_sub,test,source,3,4,8,-2.8236584663391113,-3.1049084663391113,0.28125,True,16,False,False,other,True
base_0056_mul_sub,base_0056,padded_shadow,mul_sub,test,target,5,8,4,-3.0947816371917725,-3.8760316371917725,0.78125,True,16,False,False,other,True
base_0056_threshold,base_0056,padded_shadow,threshold,test,source,3,0,1,-0.5778453946113586,-0.8434703946113586,0.265625,True,15,True,False,correct,False
base_0056_threshold,base_0056,padded_shadow,threshold,test,target,5,1,0,-1.0389912128448486,-0.44524118304252625,-0.5937500298023224,False,15,False,True,wrong_binding,False
base_0056_modulus,base_0056,padded_shadow,modulus,test,source,3,0,2,-0.4135328233242035,-3.2729077339172363,2.859374910593033,True,15,True,False,correct,True
base_0056_modulus,base_0056,padded_shadow,modulus,test,target,5,2,0,-0.2709706723690033,-2.942845582962036,2.671874910593033,True,17,True,False,correct,True
base_0056_index,base_0056,padded_shadow,index,test,source,3,9,2,-2.214061737060547,-2.323436737060547,0.109375,True,16,False,False,other,False
base_0056_index,base_0056,padded_shadow,index,test,target,5,2,9,-2.1834681034088135,-2.0428431034088135,-0.140625,False,20,False,False,other,False
base_0057_affine,base_0057,global_shadow,affine,test,source,6,7,4,-0.2846600413322449,-4.5971598625183105,4.312499821186066,True,22,True,False,correct,True
base_0057_affine,base_0057,global_shadow,affine,test,target,3,4,7,-0.06682377308607101,-4.144948959350586,4.078125186264515,True,19,True,False,correct,True
base_0057_mul_sub,base_0057,global_shadow,mul_sub,test,source,6,8,2,-2.3685121536254883,-2.4622621536254883,0.09375,True,16,False,False,other,True
base_0057_mul_sub,base_0057,global_shadow,mul_sub,test,target,3,2,8,-0.9560424089431763,-3.9872922897338867,3.0312498807907104,True,17,True,False,correct,True
base_0057_threshold,base_0057,global_shadow,threshold,test,source,6,1,0,-0.6728078126907349,-0.7196828126907349,0.046875,True,16,True,False,correct,True
base_0057_threshold,base_0057,global_shadow,threshold,test,target,3,0,1,-0.1710195094347,-1.8585195541381836,1.6875000447034836,True,15,True,False,correct,True
base_0057_modulus,base_0057,global_shadow,modulus,test,source,6,0,1,-0.5183804035186768,-1.0652554035186768,0.546875,True,15,True,False,correct,True
base_0057_modulus,base_0057,global_shadow,modulus,test,target,3,1,0,-0.12060975283384323,-2.448734760284424,2.3281250074505806,True,16,True,False,correct,True
base_0057_index,base_0057,global_shadow,index,test,source,6,0,9,-0.4651930332183838,-3.215193033218384,2.75,True,15,True,False,correct,False
base_0057_index,base_0057,global_shadow,index,test,target,3,9,0,-2.859311819076538,-0.5311868190765381,-2.328125,False,15,False,True,wrong_binding,False
base_0058_affine,base_0058,call_frame,affine,calib,source,5,6,8,-0.1527986228466034,-4.012173652648926,3.8593750298023224,True,21,True,False,correct,True
base_0058_affine,base_0058,call_frame,affine,calib,target,7,8,6,-0.18550269305706024,-2.529252767562866,2.343750074505806,True,23,True,False,correct,True
base_0058_mul_sub,base_0058,call_frame,mul_sub,calib,source,5,2,6,-2.3796772956848145,-3.7234272956848145,1.34375,True,16,False,False,other,False
base_0058_mul_sub,base_0058,call_frame,mul_sub,calib,target,7,6,2,-3.255951404571533,-2.552826404571533,-0.703125,False,16,False,False,other,False
